question_id,question,option_a,option_b,option_c,option_d,correct_answer,explanation
16,Industrial Health Unit is part of ____.,Town Administration,Medical and Health Services,PPC,SSO,B,It is an integral part of health services.
17,Planned health checkups are conducted at ____ intervals.,irregular,regular,five-year,ten-year,B,Regular health checkup programmes are conducted.
18,Townships were established with objectives of economic development and ____.,privatization,social change,imports,automation,B,The text cites speedy economic development and social change.
19,Welfare and Amenities are described as ____.,two sides of a coin,opposites,cost centers,liabilities,A,The chapter uses this exact phrase.
20,Improved amenities help increase ____.,taxes,motivation and productivity,imports,turnover,B,Amenities improve welfare and productivity.
21,SAIL believes excellence in Safety and Health yields excellent ____.,exports,business results,profits only,sales only,B,This statement appears in the introduction.
22,Safety and Health issues are monitored from which level?,Shop level only,Apex management level,Contractor level,Union level only,B,Board and Board sub-committee monitor them.
23,SAIL aims to become one of the industry leaders in ____.,marketing,safety performance,exports,research,B,This is part of SAIL's vision.
24,Which standard is adopted for occupational health and safety?,ISO 27001,ISO 45001,ISO 22000,ISO 50001,B,ISO 45001 is specified.
25,The continual improvement philosophy adopted is ____.,DMAIC,PDCA,PERT,CPM,B,The chapter explicitly mentions PDCA.
26,The Board Sub Committee on HSE reviews matters on what basis?,Monthly,Quarterly,Yearly,Daily,B,Monitoring is conducted quarterly.
27,Which department ensures safety in operations and maintenance jobs?,Traffic,Safety Engineering Department,Medical,Finance,B,SED functions at each plant/unit.
28,Fire Services Department remains on alert for ____.,marketing,rescue and emergency response,procurement,training only,B,"It handles emergency, relief and rescue operations."
29,DSO stands for ____.,Departmental Safety Officer,District Safety Officer,Development Safety Officer,Department Service Officer,A,DSO means Departmental Safety Officer.
30,ZSOs are deployed mainly in ____.,canteens,project and expansion areas,townships,schools,B,They monitor project/construction safety.
31,The three Es of accident prevention are Engineering Education and ____.,Economics,Enforcement,Evaluation,Expansion,B,The safety system hinges on these 3 Es.
32,Safety interlocks are examples of ____ measures.,Educational,Engineering,Administrative,Financial,B,Interlocks are engineering controls.
33,At least what fraction of the workforce should be covered in training?,One-fourth,One-third,Half,All,B,One-third coverage is emphasized.
34,LEO stands for ____.,Learning from Each Other,Learning Every Operation,Local Education Outreach,Leadership Enhancement Objective,A,LEO workshops mean Learning from Each Other.
35,Induction training for contractual workers is of ____ duration.,1 day,2 days,1 week,15 days,B,Two-day induction training is specified.
36,Permit to Work systems are followed for ____ jobs.,routine,hazardous and critical,clerical,sales,B,They are used for hazardous critical jobs.
37,PPE stands for ____.,Personnel Protective Equipment,Personal Planning Equipment,Plant Protection Equipment,Public Protection Equipment,A,PPE refers to protective equipment.
38,HIRA stands for ____.,Hazard Identification and Risk Assessment,Health Inspection and Risk Audit,Hazard Investigation and Response Action,Human Injury Risk Analysis,A,The acronym is explicitly defined.
39,ALARP means ____.,Always Low Accident Risk Practice,As Low As Reasonably Practicable,All Levels Are Risk Protected,Accident Loss Avoidance Risk Plan,B,ALARP is defined in the chapter.
40,Compliance is ensured with the Factories Act and ____.,Patent Act,Mines Act,Companies Act,Income Tax Act,B,Mines Act is specifically mentioned.
41,Which PPC activity involves monthly product mix formulation?,Planning,Plant Control,Medical,Town Admin,A,Planning formulates monthly product mix with CMO.
42,Which section prioritizes resource deployment during emergencies?,Statistical Cell,Plant Control,CMO,IED,B,Plant Control is the nodal emergency coordination agency.
43,Which department focuses on ISO audits and standardization?,MS Department,Traffic,CMO,Fire Services,A,Management Services supports ISO activities.
44,Which healthcare service provides immediate relief after accidents?,Town Administration,Medical Department,Planning,Finance,B,Medical services provide immediate treatment.
45,"Safety training covers gas safety, electrical safety and ____.",tourism,crane safety,banking,purchasing,B,Crane safety is one of the listed topics.
46,Which system documents are reviewed periodically?,SOPs SMPs and WIs,Only budgets,Only contracts,Only manuals,A,Safety documents are periodically reviewed and updated.
47,Near miss incidents are compiled by ____.,CMO,SSO,Town Admin,Finance,B,SSO compiles and analyzes incidents including near misses.
48,SSO was formed in which year?,1988,1998,1978,2008,A,SSO was formed in 1988.
49,IPSS stands for ____.,Inter Plant Standards in the Steel Industry,Industrial Plant Safety System,Integrated Production Safety Standard,Inter Process Safety Scheme,A,The chapter defines IPSS.
50,JCSSI is a ____ forum.,national bipartite,international trade,marketing,research,A,JCSSI is a national-level bipartite forum.
51,"Which factor is finalized during the Annual Performance Plan (APP) exercise?","Employee salaries","Major operational norms","Machine specifications","Export tariffs","B","Major operational norms are finalized during the APP exercise."
52,"Daily heat planning prepared by the Planning section is primarily meant for which unit?","Blast Furnace","Steel Melting Shop (SMS)","Coke Ovens","Power Plant","B","The Planning section prepares daily heat planning for the Steel Melting Shop."
53,"Feed stock planning is specifically carried out for which units?","Blast Furnaces","Sinter Plants","Finishing Mills","Power Plants","C","Feed stock planning ensures adequate material supply to finishing mills."
54,"Which PPC section acts as the apex control of several departmental control cells?","Planning","Statistical Cell","Plant Control","Sales Coordination","C","Plant Control functions as the apex control of departmental control cells."
55,"The Statistical Cell primarily functions as the plant's:","Training Centre","Raw Material Store","Central Data Bank","Safety Cell","C","The Statistical Cell is the central repository of production and operational data."
56,"Which department helps managers identify organizational lapses and improper work methods?","Production Department","Management Services Department","Medical Department","Finance Department","B","Management Services identifies wastages, poor methods and organizational deficiencies."
57,"Which of the following is NOT a major objective of the Management Services Department?","Resource optimization","Productivity improvement","Tax collection","System improvement","C","Tax collection is unrelated to the functions of Management Services."
58,"Which award scheme is implemented by the Industrial Engineering Department of RSP?","Vishwakarma Award","Srujani Creativity Award","Ispat Ratna","Safety Excellence Award","B","IED administers the Srujani Creativity Award Scheme."
59,"The Delegation of Powers (DOP) at RSP is formulated and revised by:","Finance Department","Industrial Engineering Department","Town Administration","Medical Department","B","IED is responsible for formulating and revising the Delegation of Powers."
60,"Performance Index (PI) schemes mentioned in the chapter relate primarily to:","Marketing Department","RS(Elect) and SPP Departments","Medical Services","Town Administration","B","The chapter specifically mentions PI schemes for RS(Elect) and SPP."
61,"Medical and Health Services mainly provide which combination of healthcare?","Curative only","Preventive and Curative only","Preventive, Promotive, Curative and Rehabilitative","Emergency care only","C","The department provides comprehensive healthcare covering all four aspects."
62,"Which unit is an integral part of Medical and Health Services?","Production Planning Unit","Industrial Health Unit","Central Marketing Organization","Traffic Department","B","Industrial Health Unit is an integral component of health services."
63,"Regular health check-up programmes are conducted mainly to:","Reduce taxes","Maintain employee health","Increase exports","Improve production scheduling","B","Periodic health examinations help maintain employee health."
64,"Steel plant townships were established mainly in:","Metropolitan cities","Virgin areas","Port cities","Capital cities","B","Public sector steel plants were established in previously undeveloped regions."
65,"According to the chapter, welfare and amenities are:","Separate functions","Two sides of the same coin","Independent objectives","Government schemes","B","The chapter emphasizes that welfare and amenities are inseparable."
66,"SAIL believes excellence in safety and health leads to:","Reduced exports","Excellent business results","Higher taxation","Increased imports","B","Safety excellence is directly linked to business excellence."
67,"Safety and Health issues in SAIL are monitored by:","Marketing Department","Board and Board Sub-Committee on HSE","Accounts Department","Traffic Department","B","The highest management level oversees safety and health."
68,"The corporate Safety Policy of SAIL covers:","Employees only","Employees and contractors only","Employees, contractors and stakeholders","Executives only","C","The policy extends protection to all stakeholders."
69,"Which international standard relates specifically to Occupational Health and Safety?","ISO 9001","ISO 14001","ISO 45001","ISO 50001","C","ISO 45001 is the international OH&S management standard."
70,"The continual improvement philosophy followed by SAIL is known as:","DMAIC","PDCA","PERT","Kaizen Wheel","B","PDCA stands for Plan-Do-Check-Act."
71,"Which department functions at every plant to ensure operational safety?","Finance Department","Safety Engineering Department","Personnel Department","Town Administration","B","SED ensures safe operations and maintenance."
72,"Fire Services Department is responsible for all EXCEPT:","Fire prevention","Emergency rescue","Production scheduling","Relief operations","C","Production scheduling is a PPC responsibility."
73,"Departmental Safety Officers (DSOs) primarily work in coordination with:","Medical Department","Safety Engineering Department","Marketing Department","Town Administration","B","DSOs coordinate closely with SED."
74,"Zonal Safety Officers are mainly deployed in:","Hospitals","Townships","Project and construction areas","Administrative offices","C","ZSOs monitor safety during project execution."
75,"The three Es of accident prevention are:","Engineering, Education and Enforcement","Economy, Energy and Environment","Education, Evaluation and Efficiency","Engineering, Execution and Economy","A","SAIL's safety management revolves around these three Es."
76,"Safety interlocks and alarms are examples of:","Administrative controls","Engineering controls","Financial controls","Medical controls","B","They are built-in engineering safety features."
77,"Training programmes aim to cover at least what fraction of the workforce?","One-fourth","One-third","Half","Entire workforce","B","The chapter specifies at least one-third."
78,"LEO workshops stand for:","Learning from Each Other","Leadership Enhancement Operations","Learning Evaluation Organisation","Labour Education Office","A","LEO promotes sharing of best practices."
79,"Contract workers receive induction training for:","One day","Two days","One week","One month","B","A mandatory two-day induction is specified."
80,"Permit to Work systems are mandatory during:","Routine office work","Hazardous and critical jobs","Sales meetings","Medical check-ups","B","Permit systems are essential for hazardous work."
81,"Which PPE is specifically used for work at height?","Ear plugs","Full body harness","Safety goggles","Respirator","B","Full body harness prevents falls."
82,"HIRA stands for:","Hazard Identification and Risk Assessment","Health Inspection and Risk Audit","Hazard Investigation and Recovery Action","Human Injury Risk Assessment","A","HIRA identifies hazards and evaluates risks."
83,"ALARP means risks should be reduced to:","Absolutely Zero","As Low As Reasonably Practicable","Average Legal Acceptable Risk Point","Authorized Limit After Risk Planning","B","ALARP is the accepted risk reduction principle."
84,"Which Act is specifically mentioned for statutory safety compliance?","Income Tax Act","Factories Act","Patent Act","Companies Act","B","Factories Act compliance is mandatory."
85,"The main purpose of investigating work-related incidents is to:","Find guilty employees","Identify root causes","Increase insurance","Reduce salaries","B","Root cause analysis prevents recurrence."
86,"Joint participation of management and workers mainly promotes:","Higher taxation","Sustainable safety culture","Export growth","Product advertising","B","Joint committees strengthen safety culture."
87,"Three-tier safety audits include internal, SAIL Safety Organization and:","Police audits","Third-party external audits","Financial audits","Marketing audits","B","External audits complete the three-tier system."
88,"Behavioural interventions mainly identify:","Financial losses","Unsafe acts and unsafe conditions","Production targets","Customer complaints","B","Behavioural observations improve workplace safety."
89,"SSO was established in:","1985","1988","1990","1995","B","SAIL Safety Organization was formed in 1988."
90,"One major function of SSO is to:","Prepare salary bills","Develop safety culture","Manage exports","Conduct recruitment","B","Safety culture development is a primary objective."
91,"IPSS stands for:","Inter Plant Standards in Steel Industry","Industrial Plant Safety System","Integrated Production Safety Standards","International Plant Safety Standards","A","IPSS provides common safety standards."
92,"Theme-based audits introduced by SSO focus on:","Random inspections","Specific safety themes","Financial performance","Recruitment","B","Example: Fuel Gas Safety audits."
93,"Reality check mechanism during audits evaluates:","Machine age","Safety perception of workers","Financial performance","Attendance","B","It measures actual safety awareness."
94,"Customized training for mines is organized with:","Foreign universities","External expert agencies","Marketing consultants","Banks","B","Specialized external agencies provide training."
95,"Fatal accident case studies are published by SSO in the form of:","Magazine","E-book","Poster","Manual","B","Annual e-books are circulated for learning."
96,"Near miss incidents are:","Ignored","Compiled and analysed","Deleted immediately","Sent only to HR","B","Near misses help identify future risks."
97,"JCSSI is a:","Private company","National bipartite forum","Training institute","Government ministry","B","JCSSI promotes safety across the steel industry."
98,"One objective of JCSSI competitions is to:","Increase exports","Encourage employee participation in safety","Recruit employees","Promote sales","B","Competitions improve safety awareness."
99,"SAIL is a member of which global organization for occupational safety?","UNESCO","World Steel Association","ILO","WHO","B","SSO shares accident data with WSA."
100,"The publication 'Sukriti' mainly contains:","Financial reports","Good safety systems and practices","Production statistics","Township guidelines","B","Sukriti is an e-book on good safety practices."
