question_id,question,option_a,option_b,option_c,option_d,correct_answer,explanation
29,Which country recorded a 10.4% increase in steel production in 2025 over 2024?,China,Japan,India,Germany,C,India registered a 10.4% year-on-year increase.
30,Which country ranked third in crude steel production in 2025?,Japan,United States,Russia,South Korea,B,The United States ranked third with 82.0 MT.
31,What was the steel production of the United States in 2025?,79.5 MT,80.7 MT,82.0 MT,84.0 MT,C,The United States produced 82.0 MT.
32,Which country ranked fourth in steel production in 2025?,Russia,Japan,Germany,South Korea,B,Japan ranked fourth with 80.7 MT.
33,Which country experienced the largest percentage decline among the top ten producers in 2025?,China,Russia,Germany,Brazil,C,Germany recorded a decline of 8.6%.
34,What was Germany's percentage change in steel production in 2025 compared to 2024?,-4.40%,-6.20%,-7.10%,-8.60%,D,Germany's production fell by 8.6%.
35,Which country ranked tenth in crude steel production in 2025?,Brazil,Iran,Türkiye,Russia,B,Iran ranked tenth with 31.8 MT.
36,Global steel demand in 2025 was projected to reach approximately how many million tonnes?,1649 Mt,1749 Mt,1849 Mt,1949 Mt,B,"The projected demand for 2025 was 1,749 Mt."
37,Global steel demand in 2026 is forecast to reach approximately what level?,1673 Mt,1723 Mt,1773 Mt,1823 Mt,C,"Demand is expected to rise to 1,773 Mt."
38,Which developing economy was specifically identified as contributing to steel demand growth?,Canada,Vietnam,Australia,Italy,B,Vietnam is listed among growth-driving economies.
39,Steel demand excluding China is forecast to grow by what percentage in 2025?,2.40%,3.40%,4.40%,5.40%,B,The chapter forecasts 3.4% growth excluding China.
40,Africa's steel demand grew by an average annual rate of approximately what percentage over the past three years?,3.50%,4.50%,5.50%,6.50%,C,WSA estimates average growth of 5.5% per year.
41,India's steelmaking capacity reached approximately what level in 2025?,150 MT,175 MT,200 MT,250 MT,C,India's crude steel production capacity reached 200 MT in 2025.
42,India plans to achieve what crude steel capacity by 2030?,250 mtpa,275 mtpa,300 mtpa,350 mtpa,C,India has planned to reach 300 million tonnes per annum by 2030.
43,Which factor is identified as a major driver of Indian steel sector growth?,Declining population,Low per capita steel consumption,Reduced infrastructure spending,Lower exports,B,Low per capita steel consumption leaves significant room for growth.
44,India's crude steel production in CY 2025 increased by what percentage year-on-year?,5.30%,7.80%,10.40%,12.50%,C,India's crude steel production rose by 10.4% year-on-year.
45,India's crude steel production rose from approximately what level in FY18 to projected FY26?,83 mt to 147 mt,93 mt to 157 mt,103 mt to 167 mt,113 mt to 177 mt,C,Production increased from 103 mt in FY18 to a projected 167 mt in FY26.
46,India's steel consumption increased from about 92 mt in FY18 to what projected level in FY26?,141 mt,151 mt,161 mt,171 mt,C,Consumption is projected to reach 161 mt in FY26.
47,The sharp rebound in India's steel sector after FY21 was largely driven by growth in which sectors?,Tourism and IT,Agriculture and exports,"Infrastructure, construction and manufacturing",Banking and insurance,C,"The chapter attributes recovery to infrastructure, construction and manufacturing."
48,"In FY25, crude steel production in India increased by approximately what percentage?",3.20%,4.10%,5.30%,7.90%,C,Crude steel production grew by 5.3% in FY25.
49,What was the growth rate of finished steel consumption in FY25?,5.30%,8.20%,9.40%,11.50%,D,Finished steel consumption surged by 11.5%.
50,Imports of finished steel in FY25 increased by what percentage?,10.80%,12.50%,14.80%,18.40%,C,Imports rose by 14.8% in FY25.
51,Exports of finished steel in FY25 changed by what percentage?,Increased by 11.5%,Decreased by 35.1%,Increased by 14.8%,Decreased by 5.3%,B,Exports fell sharply by 35.1%.
52,Finished steel production in 2024-25 was approximately how much?,136.3 MT,139.2 MT,146.6 MT,152 MT,C,Finished steel production reached 146.6 MT.
53,Finished steel consumption in 2024-25 was approximately what level?,136.3 MT,146.6 MT,152 MT,160 MT,C,Consumption reached 152 MT in 2024-25.
54,Which company held the largest market share in the Indian steel industry during FY25?,SAIL,Tata Steel,JSW Steel,AMNS,C,JSW Steel held the largest share at 13.9%.
55,What was JSW Steel's market share in FY25?,12.60%,13.60%,13.90%,14.50%,C,JSW Steel held a 13.9% market share.
56,What was Tata Steel's market share in FY25?,10.60%,12.10%,13.60%,14.20%,C,Tata Steel accounted for 13.6% market share.
57,SAIL's market share in FY25 stood at approximately what level?,8.60%,9.50%,10.60%,11.60%,C,SAIL held a 10.6% share.
58,Which category accounted for the largest share of the Indian steel market in FY25?,Imports,SAIL,Other Producers,JSW Steel,C,Other Producers accounted for 44.5% share.
59,Imports accounted for approximately what percentage share of the Indian steel market in FY25?,4.30%,5.10%,6.30%,7.50%,C,Imports accounted for 6.3% share.
60,Which steelmaking route had the highest share in India's production mix in FY25?,EAF Route,IF Route,BF-BOF/Oxygen Route,DRI Route,C,The oxygen route accounted for 41%.
61,What was the share of the oxygen route in FY25?,21%,38%,41%,43%,C,The oxygen route represented 41% of production.
62,What was the share of the EAF route in FY25?,18%,21%,25%,28%,B,The EAF route contributed 21%.
63,What was the share of the IF route in FY25?,35%,36%,38%,40%,C,The IF route accounted for 38%.
64,Which route increased its share from 35% in FY24 to 38% in FY25?,Oxygen Route,BF Route,IF Route,EAF Route,C,The IF route increased from 35% to 38%.
65,"Large Indian steel producers such as SAIL, Tata and JSW have primarily chosen which route for expansion?",IF Route,EAF Route,BF-BOF Route,DRI Route,C,Major players have selected BF-BOF for expansion.
66,India's steel consumption is expected to grow at approximately what CAGR up to 2035?,3-4%,4-5%,5-6%,7-8%,C,Consumption is expected to grow at 5–6% CAGR.
67,India's steel consumption by 2035 is expected to reach between what range?,180-220 MT,200-240 MT,240-260 MT,260-300 MT,C,Demand is expected to reach 240–260 MT.
68,The National Infrastructure Pipeline mentioned in the chapter is valued at approximately how much?,$0.8 trillion,$1.0 trillion,$1.4 trillion,$2.0 trillion,C,The chapter references a $1.4 trillion pipeline.
69,Major steel players have announced capacity additions of approximately how much over the next 5–10 years?,40 MT,50 MT,70 MT,90 MT,C,Approximately 70 million tonnes of capacity additions are planned.
70,Demand for high-grade steel is expected to be driven by which sectors?,Agriculture and tourism,"Automotive, renewables and defense",Retail and banking,Education and healthcare,B,"The chapter highlights automotive, renewables and defense."
71,Which low-emission technology mentioned involves hydrogen-based production?,BF-BOF,H2-DRI,Open Hearth,Thomas Process,B,Hydrogen-based Direct Reduced Iron is highlighted.
72,India introduced the Carbon Credit Trading Scheme in which fiscal year?,2023,2024,2025,2026,C,The Carbon Credit Trading Scheme was introduced in FY 2025.
73,The end-of-life vehicle rules target what percentage recycled content by FY2036?,10%,15%,18%,25%,C,The target is 18% recycled content.
74,India's iron ore production increased to approximately what level in 2024?,180 MT,220 MT,280 MT,320 MT,C,Iron ore production reached about 280 MT.
75,India's demand for seaborne met coal is projected to increase from 72 MT in 2023 to what range by 2035?,90–100 MT,100–110 MT,120–130 MT,140–150 MT,C,Demand is projected at 120–130 MT.
76,India consumed approximately how much steel scrap in FY2024?,23 MT,28 MT,33 MT,38 MT,C,India consumed around 33 MT of scrap.
77,What percentage of India's scrap consumption in FY2024 was imported?,20%,25%,30%,35%,C,About 30% of scrap consumption was imported.
78,Steel scrap demand by 2030 is estimated to reach what range?,30–40 MT,40–50 MT,50–60 MT,60–70 MT,C,Demand is estimated at 50–60 MT.
79,The projected steel scrap shortfall by 2030 is expected to be approximately what?,5–10 MT,10–15 MT,15–20 MT,20–25 MT,B,The shortfall is projected at 10–15 MT.
80,Price regulation of iron and steel in India was abolished on which date?,16.01.1982,16.01.1992,26.01.1992,01.04.1991,B,Price regulation was abolished on 16 January 1992.
81,India's steel prices are primarily determined by what after deregulation?,Government notifications,International agencies,Market forces,State governments,C,Domestic steel prices are determined by market forces after deregulation.
82,Domestic steel prices are influenced by trends in which factor?,Raw material prices,Monsoon rainfall only,Population growth only,Election cycles,A,Raw material prices significantly influence steel prices.
83,One strategic shift recommended for Indian steelmakers is focusing on which sectors?,Agriculture and fisheries,"Infrastructure, renewable energy, defense and EVs",Tourism and hospitality,Textiles and handicrafts,B,The roadmap emphasizes high-growth sectors such as infrastructure and EVs.
84,Which technology is specifically mentioned for improving quality control and predictive maintenance?,Blockchain,Quantum computing,Artificial Intelligence,Virtual Reality,C,AI is recommended for quality control and predictive maintenance.
85,India is described as the world's what-largest economy in the Outlook for Indian Economy section?,Second,Third,Fourth,Fifth,C,The chapter refers to India as the world's fourth-largest economy.
86,What was India's average inflation level through fiscal year 2025 according to the chapter?,1.80%,2.80%,3.80%,4.80%,A,Inflation averaged approximately 1.8%.
87,Which agency upgraded India's sovereign rating from BBB- to BBB in August 2025?,Moody's,Fitch,S&P,IMF,C,S&P upgraded India's sovereign rating.
88,The sovereign rating upgrade in August 2025 was India's first such upgrade in how many years?,10 years,12 years,15 years,18 years,D,The chapter states it was the first upgrade in 18 years.
89,Deloitte projected India's GDP growth for FY 2025-26 to be in what range?,6.0%-6.5%,6.6%-6.9%,7.0%-7.3%,7.5%-7.8%,D,Deloitte projected GDP growth between 7.5% and 7.8%.
90,India's GDP growth in FY21 was approximately what?,-3.50%,-5.80%,-7.20%,-9.10%,B,The economy contracted by 5.8% in FY21.
91,India's GDP growth rebounded to what level in FY22?,7.60%,8.50%,9.20%,9.70%,D,GDP growth reached 9.7% in FY22.
92,India's GDP growth in FY24 was reported as approximately what percentage?,7.40%,7.60%,8.40%,9.20%,D,GDP growth was 9.2% in FY24.
93,"During May 2020 to April 2022, India's repo rate was maintained at what level?",3.50%,4.00%,5.00%,6.00%,B,The repo rate was held at 4.0%.
94,"Between May 2022 and February 2023, the repo rate was increased by how many basis points?",150 bps,200 bps,250 bps,300 bps,C,The RBI raised the rate by 250 basis points.
95,What repo rate was reached after the tightening phase ending in February 2023?,5.25%,5.75%,6.25%,6.50%,D,The repo rate reached 6.50%.
96,What repo rate did RBI maintain in February 2026 after a December cut?,4.50%,5.25%,5.75%,6.00%,B,RBI maintained the repo rate at 5.25%.
97,India's General IIP growth accelerated to what level in December 2025?,6.80%,7.20%,7.80%,8.20%,C,IIP growth reached 7.8% in December 2025.
98,Infrastructure/Construction Goods grew by what percentage in December 2025?,8.10%,10.50%,12.10%,14.30%,C,Infrastructure goods grew by 12.1%.
99,Private Final Consumption Expenditure grew by what percentage in the second quarter?,6.50%,7.00%,7.90%,8.50%,C,PFCE growth was 7.9%.
100,Consumption growth during the first half of the fiscal year was approximately what?,5.50%,6.50%,7.50%,8.50%,C,Consumption grew by 7.5%.
101,Government capital expenditure utilization in the first half of the fiscal year reached what level?,41.80%,46.80%,51.80%,56.80%,C,Utilization reached 51.8%.
102,Gross Fixed Capital Formation growth increased to what level?,6.10%,6.70%,7.60%,8.10%,C,GFCF growth reached 7.6%.
103,Gross Value Added (GVA) grew by what percentage in the second quarter?,7.10%,7.50%,8.10%,9.10%,C,GVA growth was 8.1%.
104,Manufacturing GVA grew by what percentage in the second quarter?,7.60%,8.10%,9.10%,10.10%,C,Manufacturing recorded 9.1% growth.
105,Services GVA surged by approximately what percentage?,7.80%,8.40%,9.20%,10.20%,C,Services growth reached 9.2%.
106,Services contribute approximately what percentage of India's GVA according to the chapter?,40%,50%,60%,70%,C,Services contribute about 60% of GVA.
107,Services account for approximately what percentage of India's exports?,38%,48%,58%,68%,B,Services contribute around 48% of exports.
108,India's fiscal deficit target for the current fiscal year is what percentage of GDP?,3.40%,4.40%,5.40%,6.40%,B,The target fiscal deficit is 4.4% of GDP.
109,India's fiscal deficit had reached what level during FY2020-21 pandemic conditions?,7.20%,8.20%,9.20%,10.20%,C,The fiscal deficit reached 9.2%.
110,Which institution projected GDP growth of 7.2% for FY25-26?,RBI,IMF,ADB,Fitch,C,ADB projected GDP growth at 7.2%.
111,"According to NSP 2017, steel has an output multiplier effect on GDP of nearly what value?",1.1,1.2,1.4,1.8,C,The output multiplier effect is approximately 1.4.
112,The employment multiplier factor of the steel sector is approximately what?,4.8,5.8,6.8,7.8,C,The employment multiplier factor is 6.8.
113,The Indian steel industry contributes approximately what percentage to India's GDP?,1%,2%,3%,4%,B,The steel industry contributes about 2% to GDP.
114,Approximately how many people are directly employed by India's steel industry?,2 lakh,3 lakh,5 lakh,10 lakh,C,The industry directly employs about 5 lakh people.
115,Approximately how many people are indirectly employed by India's steel industry?,10 lakh,15 lakh,20 lakh,25 lakh,C,The industry indirectly employs around 20 lakh people.
116,What is the vision of NSP 2017?,Increase steel exports only,Create a technologically advanced and globally competitive steel industry,Privatize all steel plants,Reduce steel production,B,The vision focuses on technological advancement and global competitiveness.
117,One mission of NSP 2017 is to achieve what regarding steel production?,Import dependence,Self-sufficiency,Government monopoly,Price control,B,NSP 2017 aims for self-sufficiency in steel production.
118,NSP 2017 seeks to increase per capita steel consumption to what level by 2030-31?,120 kg,140 kg,160 kg,180 kg,C,The target is 160 kg per capita consumption.
119,NSP 2017 aims to reduce coking coal import dependence from about 85% to what level by 2030-31?,55%,60%,65%,70%,C,The target import dependence is approximately 65%.
120,"According to NSP 2017, India should domestically meet the entire demand for high-grade automotive steel, electrical steel and special steels by which year?",2025-26,2027-28,2030-31,2035-36,C,The policy target year is 2030-31.
121,Which objective of NSP 2017 focuses on reducing the steel industry's environmental impact?,Increase exports,Reduce carbon footprint,Increase imports,Expand government ownership,B,NSP 2017 specifically aims to substantially reduce the carbon footprint of the steel industry.
122,India's per capita finished steel consumption mentioned in the chapter is approximately how much?,62 kg,72 kg,82 kg,92 kg,C,The chapter notes India's per capita finished steel consumption at 82 kg.
123,What is the world average per capita steel consumption mentioned in NSP 2017?,184 kg,204 kg,224 kg,244 kg,C,The world average per capita steel consumption is stated as 224 kg.
124,Which raw material is a major competitive advantage for Indian steel production?,Bauxite,High-grade iron ore,Copper ore,Uranium,B,India's availability of high-grade iron ore is a key advantage.
125,Which of the following is identified as a scarce raw material for the Indian steel sector?,Iron ore,Non-coking coal,Coking coal,Limestone,C,India remains heavily dependent on imported coking coal.
126,Which states witnessed a major wave of steel investments after 2004?,Punjab and Haryana,"Odisha, Jharkhand, Karnataka and Chhattisgarh",Kerala and Tamil Nadu,Gujarat and Rajasthan,B,These states received substantial steel investments.
127,Indian steel producers still need to strengthen domestic production of which product?,Mild steel rods,Automotive steel for high-end applications,Pig iron,Rail tracks,B,The chapter highlights automotive steel as a strategic gap.
128,Which special steel product is specifically mentioned as needing greater domestic production?,CRGO electrical steel,TMT bars,Galvanized pipes,Pig iron,A,CRGO electrical steel is listed among strategic products.
129,Which mineral shortage affects India's steel sector?,Gold,Nickel,Bauxite,Gypsum,B,Nickel is mentioned as one of the limited domestic raw materials.
130,Which issue adversely impacted steel projects in recent years?,Excess labor availability,Mine allocation cancellations,Declining infrastructure demand,High exports,B,Cancellation of mine allocations negatively affected projects.
131,What is one mission objective of NSP 2017 regarding overseas resources?,Ban imports,Acquire overseas raw material assets,Close foreign mines,Reduce exports,B,The policy encourages overseas asset acquisitions.
132,Which objective aims to establish India as a cost-effective steel producer?,Industrial Safety,Cost-effective and quality steel production,Defense production,Export restriction,B,One objective is to establish domestic industry as a cost-effective producer.
133,NSP 2017 emphasizes expansion of which sector to support growth?,Large PSUs only,MSME sector,Banking sector,IT sector,B,MSMEs are considered key drivers of future growth.
134,What total crude steel capacity target is projected for 2030-31 under NSP 2017?,250 MTPA,275 MTPA,300 MTPA,350 MTPA,C,The target crude steel capacity is 300 MTPA.
135,What crude steel demand/production target is projected for 2030-31?,205 MTPA,230 MTPA,255 MTPA,300 MTPA,C,NSP 2017 targets 255 MTPA crude steel demand and production.
136,What finished steel demand/production target is projected for 2030-31?,200 MTPA,230 MTPA,255 MTPA,280 MTPA,B,The target finished steel demand/production is 230 MTPA.
137,What sponge iron demand/production target is projected under NSP 2017?,50 MTPA,65 MTPA,80 MTPA,95 MTPA,C,The target for sponge iron is 80 MTPA.
138,What pig iron demand/production target is projected for 2030-31?,12 MTPA,17 MTPA,22 MTPA,27 MTPA,B,The projected pig iron demand/production is 17 MTPA.
139,What per capita finished steel consumption target is listed in the projection table?,138 kg,148 kg,158 kg,168 kg,C,The projection table specifies 158 kg.
140,How many Indian Standards for steel and steel products had already been notified under the BIS mandatory certification scheme in the NSP section?,125,135,145,155,C,The chapter mentions 145 notified Indian Standards.
141,Which expected outcome of NSP 2017 involves technology transfer through joint ventures?,Agriculture modernization,Automotive and special steel production,Textile exports,Power generation,B,Technology transfer is emphasized for automotive and special steels.
142,Which organization monitors techno-economic performance of steel plants against global benchmarks?,NITI Aayog,Ministry of Steel with suitable agencies,SEBI,RBI,B,The Ministry coordinates monitoring against global best practices.
143,Industrial safety under NSP 2017 focuses on what measure?,Export incentives,On-the-job safety training,Import substitution,Carbon taxes,B,Training workers on safe workplaces is emphasized.
144,Which area is emphasized to reduce the steel industry's carbon footprint?,Advertising,Waste Management Plan,Foreign acquisitions,Tax reductions,B,A Waste Management Plan is specifically mentioned.
145,Which segment has the highest projected steel demand in 2030-31?,Construction,Infrastructure,Engineering and Fabrication,Energy,B,Infrastructure demand is projected at 90 MT.
146,Infrastructure demand is projected to rise from 9.5 MT to approximately what level by 2030-31?,45 MT,60 MT,75 MT,90 MT,D,Infrastructure demand is projected at 90 MT.
147,Construction sector steel demand is projected to reach what level by 2030-31?,35 MT,45 MT,55 MT,65 MT,B,Construction demand is projected at 45 MT.
148,Engineering and Fabrication demand is projected to increase to what level?,43 MT,53 MT,63 MT,73 MT,A,Demand is projected at 43 MT.
149,Automotive sector steel demand is projected to grow from 2.5 MT to what level?,5 MT,8 MT,10 MT,15 MT,C,Automotive demand is projected at 10 MT.
150,Railways steel demand is projected to reach approximately what level?,3 MT,5 MT,7 MT,9 MT,B,Railways demand is projected at 5 MT.
151,Packaging sector steel demand is projected to increase to what level?,4 MT,5 MT,6 MT,8 MT,C,Packaging demand is projected at 6 MT.
152,Energy sector demand is projected to reach what level by 2030-31?,8 MT,11 MT,14 MT,17 MT,B,Energy demand is projected at 11 MT.
153,What is the projected total steel demand in 2030-31 according to the segment table?,200 MT,220 MT,230 MT,250 MT,C,Total projected demand is 230 MT.
154,The DMI&SP Policy was first introduced on which date?,8 May 2017,8 May 2018,29 May 2019,31 Dec 2020,A,The policy was introduced on 8 May 2017.
155,The DMI&SP policy provides preference to what in government procurement?,Imported steel,Domestically manufactured iron and steel products,Only PSU steel,Only MSME steel,B,The policy promotes domestic steel products.
156,How many manufactured iron and steel products are covered under the DMI&SP policy?,39,49,59,69,B,The policy covers 49 manufactured products.
157,The minimum prescribed value addition under the revised DMI&SP product list ranges between what percentages?,10–30%,15–40%,20–50%,30–60%,C,The revised policy requires 20–50% value addition.
158,The DMI&SP policy applies to procurement projects exceeding what value?,₹1 lakh,₹2 lakh,₹5 lakh,₹10 lakh,C,The threshold is ₹5 lakh.
159,Global Tender Enquiry is generally prohibited for procurement of iron and steel products under DMI&SP. What does GTE stand for?,General Trade Enquiry,Global Tender Enquiry,Government Tender Evaluation,Global Trade Exchange,B,GTE refers to Global Tender Enquiry.
160,"For capital goods used in steel manufacturing, GTE is restricted up to what estimated tender value?",₹50 crore,₹100 crore,₹150 crore,₹200 crore,D,GTE is restricted for tenders up to ₹200 crore.
161,"Which policy introduced the vision of creating a technologically advanced and globally competitive steel industry?","National Manufacturing Policy","National Steel Policy 2017","Make in India Policy","Industrial Policy 1991","B","NSP 2017 aims to develop a technologically advanced and globally competitive steel industry."
162,"Which Ministry is responsible for implementing the National Steel Policy 2017?","Ministry of Mines","Ministry of Commerce","Ministry of Steel","Ministry of Heavy Industries","C","The National Steel Policy is implemented by the Ministry of Steel."
163,"What is the primary objective of the DMI&SP Policy?","Increase steel exports","Promote domestic steel in Government procurement","Reduce steel production","Privatize steel plants","B","The DMI&SP Policy provides preference to domestically manufactured steel products."
164,"The DMI&SP Policy was revised in which two years after its launch?","2018 and 2021","2019 and 2020","2020 and 2022","2018 and 2019","B","The policy was revised on 29 May 2019 and 31 December 2020."
165,"Which online system provides advance information on steel imports before arrival?","GSTN","SIMS","GeM","ICEGATE","B","Steel Import Monitoring System (SIMS) provides advance import information."
166,"SIMS was launched on which date?","1 November 2019","16 September 2019","29 July 2021","8 May 2017","B","SIMS was launched on 16 September 2019."
167,"SIMS became applicable to import consignments from which date?","16 September 2019","1 November 2019","1 January 2020","31 December 2020","B","SIMS became operational for imports from 1 November 2019."
168,"What is the main objective of SIMS?","Increase exports","Provide advance warning of steel imports","Collect GST","Issue BIS certificates","B","SIMS provides advance information on grades and volumes of steel imports."
169,"How many Indian Standards were initially covered under Mandatory Quality Control Orders (QCO)?","99","125","145","151","C","Initially, 145 Indian Standards were covered."
170,"How many Carbon Steel standards were covered under the mandatory BIS certification scheme?","44","99","145","151","B","99 Carbon Steel standards were covered."
171,"How many Stainless Steel and Alloy Steel standards were covered initially?","24","34","44","54","C","44 Stainless Steel and Alloy Steel standards were covered."
172,"How many Ferro Alloy standards were initially covered under QCO?","1","2","3","5","B","Two Ferro Alloy standards were included."
173,"After the latest clarification, how many BIS standards are enforced under QCO?","145","148","151","155","C","The Ministry clarified enforcement of 151 BIS standards."
174,"Which Act provides the legal basis for Quality Control Orders?","MMDR Act","Factories Act","BIS Act, 2016","Environment Protection Act","C","QCOs are issued under provisions of the BIS Act, 2016."
175,"One major objective of Quality Control Orders is to prevent which practice?","Overproduction","Unfair trade practices","Privatization","Overemployment","B","QCOs help prevent unfair trade practices."
176,"Which specialty steel promotion scheme has an approved outlay of ₹6322 crore?","PLI Scheme","PM GatiShakti","NSP 2017","SIMS","A","PLI Scheme for Specialty Steel has an outlay of ₹6322 crore."
177,"The Production Linked Incentive (PLI) Scheme for specialty steel was notified on which date?","29 July 2021","20 October 2021","29 December 2021","6 January 2025","A","The scheme was officially notified on 29 July 2021."
178,"How many Memoranda of Understanding (MoUs) were finalized under the first PLI Scheme?","47","57","67","77","B","57 MoUs were finalized."
179,"The PLI Scheme is expected to attract approximately how much investment?","₹19,530 crore","₹25,530 crore","₹29,530 crore","₹39,530 crore","C","The scheme is expected to attract ₹29,530 crore."
180,"PLI Scheme is expected to create additional downstream steel capacity of approximately how much?","15 MT","20 MT","25 MT","30 MT","C","The scheme targets 25 MT downstream capacity."
181,"Approximately how many jobs are expected to be generated under the PLI Scheme?","50,000","60,000","70,000","80,000","C","The scheme has employment potential of about 70,000."
182,"PLI Scheme 1.1 applications were launched on which date?","6 January 2025","29 July 2021","20 October 2021","15 September 2022","A","Second-round applications opened on 6 January 2025."
183,"The production period for PLI Scheme 1.1 is from FY2025-26 to which financial year?","FY2027-28","FY2028-29","FY2029-30","FY2030-31","C","Production period extends up to FY2029-30."
184,"What is the incentive disbursement period under PLI Scheme 1.1?","FY2025-26 to FY2029-30","FY2026-27 to FY2030-31","FY2024-25 to FY2028-29","FY2027-28 to FY2031-32","B","Incentives are disbursed from FY2026-27 to FY2030-31."
185,"According to India's Green Steel Taxonomy, green steel must have emission intensity below what threshold?","1.6 tCO₂e/tfs","2.0 tCO₂e/tfs","2.2 tCO₂e/tfs","2.5 tCO₂e/tfs","C","Steel below 2.2 tonnes CO₂e per tonne qualifies as green steel."
186,"Five-star Green Steel requires emission intensity lower than what value?","1.4","1.6","2.0","2.2","B","Five-star steel has emissions below 1.6 tCO₂e/tfs."
187,"Four-star Green Steel has emission intensity between which range?","1.2–1.6","1.6–2.0","2.0–2.2","2.2–2.5","B","Four-star rating covers 1.6–2.0 tCO₂e/tfs."
188,"Three-star Green Steel has emission intensity in which range?","1.6–1.8","1.8–2.0","2.0–2.2","2.2–2.5","C","Three-star rating is assigned for emissions between 2.0 and 2.2."
189,"Green Steel star-rating thresholds will be reviewed after every how many years?","2 years","3 years","5 years","10 years","B","The thresholds are reviewed every three years."
190,"Which organization serves as the nodal agency for Green Steel certification?","BIS","IBM","NISST","JPC","C","NISST is responsible for MRV and certification."
