question_id,question,option_a,option_b,option_c,option_d,correct_answer,explanation
22,"The weight assigned to Production of Finished Steel is:","10","15","20","25","C","Production of Finished Steel carries weight 20. "
23,"The target Production of Finished Steel for 2025-26 is:","150 lakh tonne","180 lakh tonne","200 lakh tonne","220 lakh tonne","B","The target specified is 180 lakh tonne. "
24,"Supply of Specialty Steel supplied in Defence, Nuclear, Aerospace and other strategic sectors has a target of:","1.00 lakh tonne","5.00 lakh tonne","10.00 lakh tonne","50.00 lakh tonne","A","The target value is 1.00 lakh tonne. "
25,"The weight assigned to Supply of Specialty Steel is:","4","5","10","15","B","The parameter carries a weight of 5. "
26,"The target for Production of Iron Ore for other than captive use is:","10 lakh tonne","25 lakh tonne","50 lakh tonne","75 lakh tonne","C","The target specified is 50.00 lakh tonne. "
27,"Capital Expenditure has a weight of:","5","7","10","20","C","Capital Expenditure carries a weight of 10. "
28,"The Capital Expenditure target for 2025-26 is:","5000 crore","6500 crore","7500 crore","9000 crore","C","The target is ₹7500 crore. "
29,"Fuel Rate is measured in:","Kg per THM","Tonnes per employee","Percent","Crore rupees","A","Fuel Rate is expressed as Kg/THM. "
30,"The target Fuel Rate is:","450","500","550","600","B","The target Fuel Rate is 500 Kg/THM. "
31,"HR Productivity is measured as:","Tonnes per employee","Revenue per employee","Profit per employee","Hours per employee","A","HR Productivity is measured in Tonnes/Employee. "
32,"The target HR Productivity is:","150","187","200","250","B","The target HR Productivity is 187 tonnes per employee. "
33,"EBITDA as a percentage of Total Income has a target of:","12%","14%","16%","18%","C","The target EBITDA percentage is 16.00%. "
34,"Return on Capital Employed (ROCE) target is:","10.46%","12.46%","15.46%","18.46%","C","The target ROCE is 15.46%. "
35,"Asset Turnover Ratio target is:","75.57%","80.57%","85.57%","90.57%","C","The target Asset Turnover Ratio is 85.57. "
36,"Expenditure on R&D is measured as a percentage of:","Annual revenue","Current year PBT","Previous 3 years average PBT","Net worth","C","R&D expenditure is linked to previous three years' average PBT. "
37,"The target R&D expenditure percentage is:","4%","5%","6%","7%","C","The target value is 6.00%. "
38,"Which parameter carries the highest weight in Part 1?","Capital Expenditure","Production of Finished Steel","Total Return to Shareholders","EBITDA","C","Total Return to Shareholders carries weight 15, the highest among listed parameters. "
39,"The target Total Return to Shareholders is:","85%","90%","95%","100%","D","The target specified is 100.00%. "
40,"What is the total weight of all main parameters combined?","90","95","100","105","C","The total weight is 100. "
41,"A centralized digital dashboard for MoU management has been developed by:","SAIL","SEBI","DPE","NITI Aayog","C","The centralized portal has been developed by DPE. "
42,"The digital dashboard is used for entering, signing, monitoring and:","Recruiting","Evaluating MoU agreements","Budgeting","Procurement","B","The dashboard supports evaluation along with other MoU functions. "
43,"Who are onboarded onto the digital dashboard with appropriate user roles?","Only CPSEs","Only Administrative Ministries","Both CPSEs and Administrative Ministries","Only auditors","C","Both entities are onboarded with designated roles. "
44,"MoU evaluation scores are calculated automatically once data becomes available from:","Tax returns","Audited balance sheet and P&L statement","CSR reports only","Board resolutions only","B","The dashboard uses audited financial statements for score calculation. "
45,"There would be no adjustment in MoU due to changes in:","Exchange rates","Raw material prices","Finished goods prices","All of these","D","No adjustment is permitted for these normal business factors. "
46,"Audited statement of accounts declared shall:","Be modified later","Prevail for evaluation","Be ignored","Require external approval","B","The audited statement of accounts is the final basis for evaluation. "
47,"Proportionate marks are applicable for achievement of what percentage range of targets?","25% to 100%","40% to 100%","50% to 100%","60% to 100%","C","Proportionate marks are awarded between 50% and 100% achievement. "
48,"What marks are awarded for achievement below 50% of targets?","Full marks","Half marks","Proportionate marks","No marks","D","No marks are awarded below 50% achievement. "
49,"The aggregate score is obtained by:","Considering the highest parameter only","Adding scores on all parameters","Averaging financial parameters only","Ignoring compliance parameters","B","Scores from all parameters are added to obtain aggregate score. "
50,"The final aggregate score is arrived at after deduction of marks towards:","Profit decline","Non-compliance","Employee turnover","Market fluctuations","B","Marks are deducted for non-compliance before arriving at the final score. "
51,"A MoU score of 90 or above is rated as:","Very Good","Good","Excellent","Fair","C","Scores of 90 and above receive an Excellent rating. "
52,"A MoU score of 70 or above but below 90 is rated as:","Excellent","Very Good","Good","Fair","B","The rating category for scores from 70 to below 90 is Very Good. "
53,"A MoU score of 50 or above but below 70 is rated as:","Poor","Fair","Good","Excellent","C","The rating Good corresponds to scores of 50 and above but below 70. "
54,"A MoU score of 33 or above but below 50 is rated as:","Poor","Fair","Good","Very Good","B","The Fair category applies to scores from 33 to below 50. "
55,"A MoU score below 33 receives which rating?","Excellent","Very Good","Fair","Poor","D","Scores below 33 are classified as Poor. "
