question_id,question,option_a,option_b,option_c,option_d,correct_answer,explanation
20,"Which integrated steel plant has the highest present crude steel capacity?","Bhilai Steel Plant","Bokaro Steel Plant","Rourkela Steel Plant","IISCO Steel Plant","A","BSP has the highest present capacity of 6.8 MTPA."
21,"What is the current integrated crude steel capacity of SAIL?","20.30 MTPA","18.07 MTPA","49.60 MTPA","25 MTPA","A","The combined integrated crude steel capacity is 20.30 MTPA."
22,"What crude steel capacity has SAIL envisaged by FY 2047?","49.60 MTPA","30 MTPA","37 MTPA","20.30 MTPA","A","The target capacity is 49.60 MTPA."
23,"Which condition is essential before SAIL undertakes future expansion?","Demand growth for finished steel","Increase in exports only","Reduction in manpower","Closure of mines","A","Demand growth is necessary to absorb increased production."
24,"Which steel plant has the highest envisaged crude steel capacity by FY 2047?","Bokaro Steel Plant","Bhilai Steel Plant","Rourkela Steel Plant","Durgapur Steel Plant","A","Bokaro is targeted to reach 14 MTPA."
25,"With which country did India sign the agreement to establish Bhilai Steel Plant?","Soviet Union","Germany","United Kingdom","Japan","A","Bhilai was established with Soviet assistance."
26,"When did Bhilai Steel Plant begin operations?","31 January 1959","2 February 1955","4 February 1959","24 January 1973","A","Operations began with commissioning of Coke Battery No.1."
27,"Bhilai Steel Plant is India's largest producer of which product?","Rails","Pipes","Stainless Steel","Electrical Steel","A","BSP is India's largest producer of rails."
28,"What is unique about the rails produced by Bhilai Steel Plant?","130 m single-piece rails","100 m rails","200 m rails","90 m rails","A","BSP produces the world's longest 130 m single-piece rails."
29,"Which steel plant was the first integrated steel plant in India to produce flat products?","Rourkela Steel Plant","Bhilai Steel Plant","Bokaro Steel Plant","Durgapur Steel Plant","A","RSP pioneered flat product manufacturing."
30,"Which SAIL plant is capable of producing large-diameter pipes?","Rourkela Steel Plant","Bhilai Steel Plant","Durgapur Steel Plant","ISP","A","Only RSP produces large-diameter pipes."
31,"Since which year has Rourkela Steel Plant produced 100% of its steel through the Continuous Casting route?","1998","1994","2000","1990","A","RSP has produced 100% of its steel through continuous casting since 1998."
32,"Which steelmaking process was first introduced in Asia by Rourkela Steel Plant?","Basic Oxygen Furnace (BOF)","Electric Arc Furnace","Open Hearth Furnace","Corex Process","A","RSP was the first in Asia to introduce the BOF process."
33,"Which of the following products is NOT produced by Rourkela Steel Plant?","Heavy Rails","Hot Rolled Coils","Galvanized Sheets","CRNO Steel","A","Heavy rails are produced at Bhilai Steel Plant."
34,"Rourkela Steel Plant specializes in producing defence and space quality products through which facility?","Special Plate Plant","Wire Rod Mill","Wheel & Axle Plant","Structural Mill","A","The Special Plate Plant produces defence and space quality plates."
35,"What is the current crude steel production capacity of Rourkela Steel Plant?","4.2 MT","6.8 MT","2.2 MT","4.6 MT","A","RSP has a crude steel capacity of 4.2 MT."
36,"On which river is Durgapur Steel Plant situated?","Damodar River","Mahanadi River","Subarnarekha River","Narmada River","A","DSP is situated on the banks of the Damodar River."
37,"Which plant pioneered the manufacture of forged railway wheels and axles in India?","Durgapur Steel Plant","Bhilai Steel Plant","Bokaro Steel Plant","Rourkela Steel Plant","A","DSP is the pioneer in manufacturing forged railway wheels and axles."
38,"What is the current crude steel capacity of Durgapur Steel Plant?","2.2 MT","4.2 MT","6.8 MT","2.5 MT","A","DSP currently has a crude steel capacity of 2.2 MT."
39,"Which certification has been awarded to products from DSP's Medium Structural Mill?","CE Marking","ISO 14001","API Certification","BIS Hallmark","A","MSM products have received CE marking certification."
40,"Which unique facility at DSP primarily serves Indian Railways?","Wheel & Axle Plant","Pipe Mill","Bloom Mill","Cold Rolling Mill","A","DSP's Wheel & Axle Plant manufactures forged wheels and axles."
41,"Bokaro Steel Plant was conceived as India's first what?","Swadeshi Steel Plant","Export-Oriented Steel Plant","Private Steel Plant","Integrated Stainless Steel Plant","A","Bokaro was conceived as India's first Swadeshi steel plant."
42,"When was the agreement signed with the USSR for Bokaro Steel Plant?","25 January 1965","24 January 1973","2 February 1955","6 April 1968","A","The Indo-USSR agreement was signed on 25 January 1965."
43,"When did construction of Bokaro Steel Plant officially begin?","6 April 1968","2 October 1972","29 January 1964","1 May 1978","A","Construction started on 6 April 1968."
44,"When was the first Blast Furnace of Bokaro Steel Plant commissioned?","2 October 1972","6 April 1968","25 January 1965","26 February 1978","A","The first blast furnace started on 2 October 1972."
45,"The first phase of Bokaro Steel Plant was completed after commissioning of which blast furnace?","Third Blast Furnace","First Blast Furnace","Second Blast Furnace","Fourth Blast Furnace","A","The first phase was completed with the third blast furnace."
46,"What is the present crude steel capacity of Bokaro Steel Plant?","4.65 MT","4.20 MT","6.80 MT","2.50 MT","A","BSL currently has a crude steel capacity of 4.65 MT."
47,"Which category of products is the major specialization of Bokaro Steel Plant?","Flat Products","Rails","Ferro Alloys","Special Alloy Steels","A","BSL mainly manufactures flat steel products."
48,"Which product is extensively supplied by Bokaro Steel Plant for LPG cylinder manufacturing?","Hot Rolled Coils","Rails","Heavy Structurals","Wire Rods","A","Hot Rolled Coils are supplied for LPG cylinder production."
49,"Where is IISCO Steel Plant located?","Burnpur, West Bengal","Bhilai, Chhattisgarh","Rourkela, Odisha","Salem, Tamil Nadu","A","ISP is located at Burnpur in West Bengal."
50,"IISCO was originally incorporated on which date?","11 March 1918","11 March 1936","16 February 2006","24 January 1973","A","IISCO was incorporated on 11 March 1918."
51,"Which company established the iron works at Hirapur?","Burn & Co.","Tata Iron & Steel","Bengal Iron Works","Steel Corporation of Bengal","A","Burn & Co. promoted the original iron works."
52,"In which year was the open-top blast furnace established at Kulti?","1870","1881","1889","1918","A","The first modern blast furnace at Kulti dates back to 1870."
53,"Which company converted the open-top furnaces into closed-top furnaces?","Bengal Iron & Steel Company","Burn & Co.","IISCO","SCOB","A","BISCO modernized the furnaces."
54,"In which year did regular steelmaking begin at IISCO?","1939","1918","1936","1952","A","Regular steel production started in 1939."
55,"When was IISCO nationalized?","1972","1979","2006","1952","A","IISCO was nationalized in 1972."
56,"IISCO became a wholly-owned subsidiary of SAIL in which year?","1979","1972","2006","1989","A","IISCO joined SAIL as a subsidiary in 1979."
57,"What is the current crude steel capacity of IISCO Steel Plant?","2.5 MT","2.2 MT","4.6 MT","6.8 MT","A","ISP currently has a crude steel capacity of 2.5 MT."
58,"Which of the following products is produced by IISCO Steel Plant?","TMT Re-bars","Large Diameter Pipes","Stainless Steel Coils","Electrical Steel","A","ISP manufactures TMT re-bars, wire rods and structurals."
59,"Where is Alloy Steels Plant (ASP) located?","Durgapur","Salem","Bhilai","Ranchi","A","ASP is located at Durgapur."
60,"Which special feature makes ASP unique in India?","Slab-cum-Twin Bloom Continuous Casting Machine","Largest Blast Furnace","Largest Plate Mill","Largest Coke Oven","A","ASP has India's only slab-cum-twin bloom continuous casting machine."
61,"Which type of steel can ASP cast using its unique casting machine?","Austenitic Stainless Steel","Only Carbon Steel","Only Tool Steel","Only Pig Iron","A","ASP produces austenitic, ferritic and many special steels."
62,"Approximately how many grades of steel can ASP manufacture?","More than 400","Around 100","Around 200","Around 50","A","ASP manufactures over 400 grades of alloy and special steels."
63,"Salem Steel Plant was commissioned in which year?","1981","1973","1988","1991","A","SSP was commissioned in 1981."
64,"Salem Steel Plant is primarily known for producing which material?","Stainless Steel","Rails","Pig Iron","Ferro Alloys","A","SSP is India's premier stainless steel producer."
65,"Which stainless steel varieties are produced at Salem Steel Plant?","Austenitic, Ferritic, Martensitic and Low-Nickel","Only Austenitic","Only Ferritic","Only Duplex","A","SSP manufactures multiple stainless steel grades."
66,"What is the installed capacity of Salem Steel Plant's Hot Rolling Mill?","3,64,000 tonnes/year","70,000 tonnes/year","1,80,000 tonnes/year","1,24,000 tonnes/year","A","The Hot Rolling Mill capacity is 3,64,000 tonnes per year."
67,"What is the slab production capacity of Salem Steel Plant's Steel Melting Shop?","1,80,000 tonnes/year","70,000 tonnes/year","3,64,000 tonnes/year","98,280 tonnes/year","A","Its Steel Melting Shop produces 1.8 lakh tonnes of slabs annually."
68,"Which country-first facility exists at Salem Steel Plant?","Stainless Steel Blanking Facility","Wheel Manufacturing Plant","Rail Welding Plant","Continuous Annealing Line","A","SSP has India's first top-of-the-line stainless steel blanking facility."
69,"Which value-added products are manufactured under SSP's conversion scheme?","Kitchenware and Door Frames","Rails and Wheels","Pig Iron and Coke","Wire Rods","A","Kitchenware and door frames are important value-added products."
70,"Which of the following is a new application developed using Salem Steel products?","LPG Tanks for Automobiles","Rail Tracks","Blast Furnaces","Coke Batteries","A","SSP developed stainless steel applications including LPG automobile tanks."
71,"Visvesvaraya Iron & Steel Plant (VISL) is primarily known for producing which products?","High-quality alloy and special steels","Stainless steel coils","Large diameter pipes","Railway wheels","A","VISL is a pioneer in producing high-quality alloy and special steels along with pig iron."
72,"Which steelmaking route is followed at VISL?","BF–BOF–LRF–VD","EAF–CCM","Corex–BOF","DRI–EAF","A","VISL uses the Blast Furnace–Basic Oxygen Furnace–Ladle Refining Furnace–Vacuum Degassing route."
73,"Which advanced refining facility is available at VISL?","Vacuum Degassing","Basic Oxygen Converter","Pellet Plant","Sinter Plant","A","VISL includes Vacuum Degassing (VD) for producing high-quality alloy steels."
74,"What is the installed hot metal capacity of VISL?","2,16,000 tonnes","98,280 tonnes","1,80,000 tonnes","1,24,000 tonnes","A","VISL has an installed hot metal capacity of 2,16,000 tonnes."
75,"What is the installed alloy and special steel capacity of VISL?","98,280 tonnes","2,16,000 tonnes","70,000 tonnes","1,80,000 tonnes","A","VISL produces 98,280 tonnes of alloy and special steels annually."
76,"Which SAIL unit was formerly known as Maharashtra Elektrosmelt Limited (MEL)?","Chandrapur Ferro Alloy Plant","Salem Steel Plant","VISL","ASP","A","CFP was earlier known as Maharashtra Elektrosmelt Limited."
77,"From which date did Chandrapur Ferro Alloy Plant become a unit of SAIL?","12 July 2011","28 July 2009","16 February 2006","24 January 1973","A","CFP became a SAIL unit on 12 July 2011."
78,"Chandrapur Ferro Alloy Plant is India's only PSU producing which products?","Manganese-based ferro alloys","Nickel alloys","Copper alloys","Silicon steel","A","CFP is the country's only PSU producing manganese-based ferro alloys."
79,"What is the installed Silico-Manganese production capacity of CFP?","1,24,000 TPY","98,280 TPY","70,000 TPY","2,16,000 TPY","A","The installed capacity is 1,24,000 tonnes per year."
80,"Which of the following is NOT produced by CFP?","Stainless Steel Coils","High Carbon Ferro Manganese","Silico Manganese","Medium Carbon Ferro Manganese","A","CFP produces ferro alloys, not stainless steel coils."
81,"CFP is accredited with which quality certification?","ISO 9001:2008","ISO 14001","ISO 45001","ISO 50001","A","CFP holds ISO 9001:2008 certification."
82,"How many 33 MVA submerged electric arc furnaces are available at CFP?","Two","One","Three","Four","A","CFP has two 33 MVA submerged electric arc furnaces."
83,"Which former company merged with SAIL to become SAIL Refractory Unit (SRU)?","Bharat Refractories Limited","Hindustan Steel Construction Ltd.","National Mineral Development Corporation","Steel Corporation of Bengal","A","SRU originated from Bharat Refractories Limited."
84,"What is the primary objective of SRU?","Meet refractory requirements of SAIL plants","Produce stainless steel","Export iron ore","Manufacture rails","A","SRU supplies refractories to SAIL plants."
85,"How many production units are under SRU?","Four","Three","Five","Six","A","SRU operates four production units."
86,"Which SRU unit manufactures Tap Hole Mass and Fire Clay Bricks?","Bhandaridah","IFICO Ramgarh","Ranchi Road","Bhilai Unit","A","Bhandaridah produces Tap Hole Mass, Castables and Fire Clay Bricks."
87,"Which SRU unit manufactures Magnesia Carbon Bricks?","Ranchi Road","Bhandaridah","IFICO Ramgarh","Bhilai","A","Ranchi Road specializes in Basic Masses and Magnesia Carbon Bricks."
88,"Which SRU unit produces Slide Gate Plates?","IFICO Ramgarh","Ranchi Road","Bhandaridah","Bhilai","A","IFICO Ramgarh manufactures Slide Gate Plates."
89,"Which SRU unit produces silica refractories and performs lime calcination?","Bhilai Unit","IFICO Ramgarh","Ranchi Road","Bhandaridah","A","The Bhilai unit manufactures silica refractories and calcines lime."
90,"After Coal India Ltd., SAIL has the ______ largest mining outfit in India.","Second","First","Third","Fourth","A","SAIL has the second-largest mining outfit after Coal India."
91,"SAIL's captive mines are spread mainly across which three states?","Jharkhand, Odisha and Chhattisgarh","Jharkhand, Bihar and Odisha","Odisha, Maharashtra and MP","Chhattisgarh, Telangana and Karnataka","A","Most captive mines are located in Jharkhand, Odisha and Chhattisgarh."
92,"How many iron ore mines are operated by SAIL?","15","22","18","12","A","SAIL operates 15 iron ore mines."
93,"How many mining leases are held by SAIL for iron ore operations?","22","15","11","18","A","There are 22 mining leases."
94,"Which Jharkhand mine recorded the highest iron ore production during FY 2024-25?","Gua","Kiriburu","Meghahatuburu","Chiria","A","Gua produced the highest quantity among Jharkhand mines."
95,"Which Odisha iron ore mine recorded the highest production during FY 2024-25?","Bolani","Barsua","Kalta","Taldih","A","Bolani produced the maximum iron ore in Odisha."
96,"Which Chhattisgarh mine showed the highest production during FY 2024-25?","Rowghat","Rajhara Mechanical","Mahamaya","Kalwar","A","Rowghat recorded the highest production among Chhattisgarh mines."
97,"Approximately how much iron ore is currently produced annually by SAIL mines?","34 MTPA","20 MTPA","46 MTPA","100 MTPA","A","SAIL currently produces about 34 MTPA of iron ore."
98,"What is SAIL's installed iron ore production capacity?","46 MTPA","34 MTPA","100 MTPA","20 MTPA","A","Installed iron ore capacity is 46 MTPA."
99,"What iron ore production capacity does SAIL plan to achieve by FY 2030-31?","100 MTPA","50 MTPA","75 MTPA","46 MTPA","A","SAIL plans to increase capacity to about 100 MTPA."
100,"The iron ore expansion plan is aligned with which National Steel Policy?","NSP 2017","NSP 2020","Steel Vision 2047","Industrial Policy 1991","A","Expansion aligns with National Steel Policy 2017."
101,"According to NSP 2017, India's targeted steel capacity by FY 2030-31 is","300 MTPA","200 MTPA","500 MTPA","150 MTPA","A","NSP 2017 targets 300 MTPA steel capacity."
102,"Which raw material is considered the most critical for blast furnace steelmaking?","Coking Coal","Thermal Coal","Limestone","Dolomite","A","Coking coal is essential for blast furnace ironmaking."
103,"Approximately what percentage of coking coal requirement is imported by SAIL?","80–85%","40–50%","60–65%","20–30%","A","SAIL imports about 80–85% of its coking coal requirement."
104,"Which SAIL coal mines produce coking coal?","Chasnalla and Tasra","Tasra and Ramnagore","Ramnagore and Jitpur","Jitpur and Kalwar","A","Chasnalla and Tasra are coking coal mines."
105,"Which SAIL coal mine produces thermal coal?","Ramnagore","Tasra","Chasnalla","Jitpur","A","Ramnagore produces non-coking thermal coal."
106,"Where is Chasnalla Washery located?","Jharkhand","Odisha","West Bengal","Chhattisgarh","A","Chasnalla Washery is located in Jharkhand."
107,"How much washed coking coal was produced by Chasnalla Washery during FY 2024-25?","About 0.4 MTPA","1.2 MTPA","2.6 MTPA","4 MTPA","A","The washery produced approximately 0.4 MTPA."
108,"What is the ash percentage of washed coking coal produced at Chasnalla Washery?","18%","10%","25%","30%","A","Washed coking coal supplied has around 18% ash."
109,"Which coal block is being developed by SAIL with a capacity of 4 MTPA?","Tasra Coal Block","Jitpur Block","Chasnalla Block","Ramnagore Block","A","SAIL is developing the Tasra Coal Block."
110,"What is the planned capacity of the new coking coal washery under the MDO model?","3.5 MTPA","4.0 MTPA","2.0 MTPA","5.0 MTPA","A","A 3.5 MTPA washery is being developed along with the Tasra Coal Block."
111,"Which captive limestone mine of SAIL is located in Madhya Pradesh?","Kuteshwar Limestone Mine","Nandini Limestone Mine","Hirri Dolomite Mine","Rajhara Mine","A","Kuteshwar Limestone Mine is located in Madhya Pradesh."
112,"Which SAIL limestone mine is situated in Chhattisgarh?","Nandini Limestone Mine","Kuteshwar Limestone Mine","Hirri Dolomite Mine","Bolani Mine","A","Nandini Limestone Mine is located in Chhattisgarh."
113,"Which captive dolomite mine is operated by SAIL?","Hirri Dolomite Mine","Kuteshwar Mine","Nandini Mine","Barsua Mine","A","Hirri is SAIL's captive dolomite mine."
114,"Where is the Central Coal Supply Organisation (CCSO) headquartered?","Dhanbad","Ranchi","Kolkata","Bhilai","A","CCSO is headquartered at Dhanbad."
115,"What is the primary responsibility of CCSO?","Coal movement and supply coordination","Steel exports","Iron ore mining","Marketing steel","A","CCSO coordinates movement and supply of coal to SAIL plants."
116,"Which organization coordinates the movement of raw coal from BCCL to Chasnalla Washery?","CCSO","CMO","RDCIS","EMD","A","CCSO coordinates raw coal movement."
117,"Which CCSO function ensures coal quality at loading points?","Quality assessment of indigenous coal","Coal import","Coal washing","Coal auction","A","CCSO assesses coal quality before dispatch."
118,"Which organization conducts linkage planning for all SAIL steel plants?","CCSO","CMO","RDCIS","CET","A","Linkage planning is a core responsibility of CCSO."
119,"CCSO liaises with Railways primarily for what purpose?","Arrangement of rakes","Land acquisition","Export clearance","Port operations","A","Railways provide rakes for coal transportation."
120,"CCSO maintains records related to which activity?","Coal production and dispatch","Steel exports","Plant modernization","Employee training","A","Production and dispatch records are maintained by CCSO."
121,"Which organization conducts coking coal linkage auctions for SAIL?","Coal India Limited","SAIL","NMDC","RINL","A","Coal India Limited conducts linkage auctions."
122,"Approximately how much washed coking coal is planned to be supplied by CCSO annually?","2.6 MTPA","4.0 MTPA","0.4 MTPA","1.0 MTPA","A","CCSO plans to supply around 2.6 MTPA."
123,"Approximately how much boiler coal is planned to be supplied annually by CCSO?","4 MTPA","2.6 MTPA","1 MTPA","6 MTPA","A","Domestic boiler coal supply target is about 4 MTPA."
124,"Which organization is India's largest industrial marketing setup?","Central Marketing Organisation (CMO)","RDCIS","CET","CCSO","A","CMO is India's largest industrial marketing network."
125,"Which SAIL plant markets its stainless steel products independently?","Salem Steel Plant","Bhilai Steel Plant","Bokaro Steel Plant","Rourkela Steel Plant","A","SSP directly markets its stainless steel."
126,"Who markets Mild Steel Hot Rolled Coils produced by Salem Steel Plant?","CMO","SSP","CET","RDCIS","A","Only stainless products are directly sold by SSP."
127,"Where is the headquarters of Central Marketing Organisation located?","Kolkata","Delhi","Mumbai","Ranchi","A","CMO headquarters are in Kolkata."
128,"How many Regional Offices does CMO operate?","4","5","6","8","A","CMO has four Regional Offices."
129,"Which of the following is NOT a CMO Regional Office?","Hyderabad","Delhi","Mumbai","Chennai","A","CMO regional offices are Delhi, Kolkata, Mumbai and Chennai."
130,"How many Branch Sales Offices are operated by CMO?","35","25","40","50","A","CMO operates 35 Branch Sales Offices."
131,"How many Customer Contact Offices does CMO have?","4","6","8","10","A","CMO has four Customer Contact Offices."
132,"How many Warehouses are operated under CMO?","35","25","40","50","A","CMO services customers through 35 warehouses."
133,"Which division of CMO is responsible for exports?","International Trade Division (ITD)","Regional Office","Retail Division","Logistics Division","A","ITD handles exports."
134,"During FY 2024-25, SAIL's total steel sales reached approximately","18.07 MT","20.30 MT","19.17 MT","34 MT","A","The chapter reports sales of 18.07 MT."
135,"Approximately how much steel did SAIL export during FY 2024-25?","0.12 MT","0.40 MT","1.20 MT","2.60 MT","A","Exports were approximately 0.12 MT."
136,"Exports contributed approximately what percentage of SAIL's turnover during FY 2024-25?","0.48%","4.8%","1.8%","2.4%","A","Exports accounted for about 0.48%."
137,"SAIL's representative office has been established in which Middle East country?","United Arab Emirates","Saudi Arabia","Qatar","Oman","A","SAIL has a representative office in UAE."
138,"Besides UAE, SAIL has representative offices in","Mozambique and Nepal","Japan and Singapore","Germany and France","USA and UK","A","The chapter lists Mozambique and Nepal."
139,"Which product category is handled by CMO?","Hot Rolled Coils","Only Ferro Alloys","Only Pig Iron","Only Stainless Steel","A","CMO markets a wide range of steel products."
140,"Which of the following is marketed by CMO?","Rails","Only TMT Bars","Only Plates","Only Pipes","A","Rails are one of the major products marketed."
141,"Which campaign of the Government inspired SAIL to develop new grades?","Atmanirbhar Bharat","Skill India","Digital India","Startup India","A","New grades support Atmanirbhar Bharat."
142,"Which new stainless steel grade was developed by Salem Steel Plant?","Duplex Stainless Steel","Ferritic 409","Austenitic 304","Martensitic 410","A","SSP developed Duplex Stainless Steel."
143,"Duplex Stainless Steel offers","Higher strength and superior corrosion resistance","Low strength","Only decorative finish","Lower corrosion resistance","A","It combines high strength with excellent corrosion resistance."
144,"Which SAIL plant developed AWS A5.17 EM12K welding wire grade?","IISCO Steel Plant","Bhilai Steel Plant","Rourkela Steel Plant","Durgapur Steel Plant","A","The chapter attributes this development to ISP."
145,"Which SAIL plant developed Ultra Low Nb Structural (E-350 BR)?","Durgapur Steel Plant","Bhilai Steel Plant","Bokaro Steel Plant","Rourkela Steel Plant","A","DSP developed this structural grade."
146,"Which SAIL plant developed IS 7887 CAQ Grade-1 wire rods?","Bhilai Steel Plant","Bokaro Steel Plant","Rourkela Steel Plant","IISCO Steel Plant","A","BSP developed this grade."
147,"Which SAIL plant developed HSFQ-450 steel grade?","Rourkela Steel Plant","Bhilai Steel Plant","Bokaro Steel Plant","Durgapur Steel Plant","A","HSFQ-450 was developed by RSP."
148,"Which SAIL plant developed EN10025-5 / IS11587 HR Coils?","Bokaro Steel Plant","Rourkela Steel Plant","Bhilai Steel Plant","ISP","A","BSL developed these HR coils."
149,"SAIL primarily focuses its exports on which markets?","SAARC nations and Europe","North America","Australia","South America","A","The export strategy focuses on nearby markets."
150,"Which product supplied by SAIL is extensively used in Vande Bharat coaches?","Stainless Steel","Pig Iron","Silico Manganese","Dolomite","A","SAIL supplied a major portion of stainless steel for Vande Bharat coaches."
151,"Which SAIL brand is promoted specifically for structural steel products?","NEX","SAILMAX","STEELX","BHARAT","A","NEX is SAIL's flagship brand for structural steel products."
152,"SAIL promotes the NEX brand primarily through interactions with","Architects and Structural Designers","School Students","Export Agents","Coal Suppliers","A","Architects and structural designers are key stakeholders for NEX promotion."
153,"Approximately how many dealers are included in SAIL's dealership network?","More than 4,800","More than 2,000","More than 3,000","More than 6,000","A","SAIL has an extensive network of over 4,800 dealers."
154,"SAIL established which distribution model to strengthen its retail channel?","Two-Tier Distributor Channel","Single Dealer Model","Direct Factory Sales Only","Franchise Model","A","A two-tier distribution system improves market reach."
155,"The primary objective of SAIL's Two-Tier Distribution System is to","Reach individual steel consumers efficiently","Reduce steel production","Increase imports","Replace warehouses","A","The system expands retail availability across the country."
156,"SAIL conducts workshops at engineering colleges mainly to","Promote steel usage in structural design","Recruit employees","Sell machinery","Promote exports","A","These workshops encourage the use of steel in engineering design."
157,"Cross-functional teams in SAIL mainly consist of representatives from","Marketing and Plants","Finance and HR","Safety and Mines","Railways and Marketing","A","Marketing and plant experts jointly develop new products."
158,"SAIL actively collaborates with Ministries to emphasize which concept in projects?","Life Cycle Cost","Lowest Initial Cost","Import Substitution Only","Private Funding","A","SAIL promotes Life Cycle Cost for better long-term project evaluation."
159,"Which social media platform is NOT specifically mentioned in the chapter for SAIL promotions?","Pinterest","LinkedIn","Instagram","YouTube","A","Pinterest is not listed among SAIL's official promotional platforms."
160,"What is the purpose of assigning a Key Account Manager to important customers?","Provide single-window service","Reduce production cost","Control exports","Monitor mines","A","Dedicated managers improve customer service and coordination."
161,"What is the name of SAIL's AI-based chatbot?","SAIL SARATHI","SAIL MITRA","STEEL AI","SAIL CARE","A","SAIL SARATHI provides customer information and navigation support."
162,"Which online portal allows customers to book TMT orders?","SAIL Suraksha","SAIL Connect","Steel India Portal","SAIL Market","A","SAIL Suraksha enables online TMT booking."
163,"The 'Gaon Ki Ore' campaign primarily promotes","Steel usage in rural areas","Mine safety","Employee welfare","Exports","A","The campaign encourages steel consumption in rural India."
164,"Who are the major target audience under the 'Gaon Ki Ore' campaign?","Village decision makers, masons and builders","Export buyers","Mining engineers","College professors","A","The campaign targets rural construction influencers."
165,"How many workshops were conducted under 'Gaon Ki Ore' during FY 2022-23?","363","263","463","563","A","The chapter reports 363 workshops."
166,"Approximately how many 'Gaon Ki Ore' workshops were held during Apr–May 2023-24?","90","60","120","150","A","Ninety workshops were conducted during this period."
167,"How many Key Accounts are managed under SAIL's strategic customer relationship programme?","62","42","82","102","A","The chapter mentions 62 Key Accounts."
168,"Contract manufacturing from December 2024 was initiated with","NMDC Steel","RINL","Tata Steel","JSW Steel","A","SAIL entered into contract manufacturing with NMDC Steel."
169,"Technical Marketing Officers (TMOs) are primarily appointed to","Solve customer application problems","Inspect mines","Audit finances","Train employees","A","TMOs assist customers in technical applications of steel."
170,"SAIL organized which major conclave in 2025 to strengthen defence collaboration?","Defence Conclave 2025","Steel Vision Summit","National Alloy Meet","Rail Infrastructure Expo","A","The Defence Conclave strengthened ties with defence organizations."
171,"SAIL supplied naval steel for India's first indigenously designed Anti-Submarine Warfare Shallow Water Craft named","INS Arnala","INS Vikrant","INS Nilgiri","INS Ajay","A","INS Arnala is specifically mentioned in the chapter."
172,"Which aircraft carrier listed in the chapter used SAIL steel?","INS Vikrant","INS Viraat","INS Jalashwa","INS Delhi","A","SAIL supplied steel for INS Vikrant."
173,"Which of the following naval vessels is specifically mentioned as using SAIL steel?","INS Nilgiri","INS Mysore","INS Mumbai","INS Chennai","A","INS Nilgiri is listed among the naval platforms."
