question_id,question,option_a,option_b,option_c,option_d,correct_answer,explanation
17,"According to the Credo, lasting relationships with customers are based on:",contracts and penalties,trust and mutual benefit,price reductions only,advertising,B,The Credo highlights trust and mutual benefit.
18,The Credo states that SAIL upholds the highest ethical standards in the conduct of:,training,business,sports,research only,B,Ethical standards are linked directly to business conduct.
19,"The Credo supports a culture that encourages flexibility, learning and being:",reactive to change,proactive to change,resistant to change,indifferent to change,B,The chapter specifically mentions being proactive to change.
20,Employees are offered opportunities for advancement and:,retirement,rewards,transfers,outsourcing,B,Career growth and rewards are emphasized in the Credo.
21,The Credo values the opportunity and responsibility to make a meaningful difference in:,government policy,people's lives,global trade,technology,B,Making a meaningful difference in people's lives is explicitly mentioned.
22,"In the most general sense, culture could mean a:",work schedule,way of life,financial system,policy framework,B,The chapter defines culture broadly as a way of life.
23,"Organizational culture refers to traditions, attitudes, beliefs and:",budgets,practices,machines,products,B,These elements collectively form organizational culture.
24,Culture by itself cannot be directly:,implemented,observed,measured,managed,B,The chapter states that culture cannot be directly observed.
25,"Culture is reflected through observed behavior toward co-workers, customers, outsiders and:",competitors,government,one's job,technology,C,Behavior toward one's job is a key reflection of culture.
26,"For a distinct organizational culture, members should respond in a given way to stimuli:",occasionally,every time,once a year,during audits only,B,Consistency of response is essential for a distinct culture.
27,Organizational culture is essentially a:,temporary policy,consistent behavior pattern,financial indicator,marketing strategy,B,Culture is described as a consistent behavior pattern.
28,Organizational culture develops:,overnight,over a period of time,during annual reviews,through regulations only,B,The chapter states that culture develops gradually.
29,"Culture is a reflection of attitudes, values, norms, beliefs and:",advertisements,responses,investments,budgets,B,Responses are specifically included among cultural influences.
30,"SAIL is committed to sustaining a culture of creativity, involvement and:",privatization,innovativeness,automation,outsourcing,B,Innovativeness is highlighted as a cultural objective.
31,SAIL seeks to build lasting relationships with all stakeholders for maximizing:,government support,mutual benefit,market share only,exports,B,Mutual benefit is emphasized for stakeholders.
32,"According to the chapter, who ultimately measures customer satisfaction?",Employees,Auditors,Customers,Shareholders,C,Customers are the final judges of satisfaction.
33,Organizations should periodically review prevailing culture to ensure:,higher taxation,congruence with business requirements,more hierarchy,reduced training,B,Reviews ensure alignment with business environment needs.
34,SAIL adopted its four Core Values in:,1990,1995,2000,2005,B,The chapter states the core values were adopted in 1995.
35,Which of the following is NOT one of SAIL's four Core Values?,Customer Satisfaction,Concern for People,Market Expansion,Commitment to Excellence,C,Market Expansion is not listed among the four core values.
36,"According to SAIL, customer comes first:",sometimes,during crises only,every time,when profitable,C,The chapter explicitly states that the customer comes first every time.
37,The purpose of every job is:,cost reduction,customer satisfaction,automation,promotion,B,Customer satisfaction is identified as the purpose of every job.
38,Customer satisfaction enables SAIL to achieve:,market leadership,privatization,downsizing,diversification,A,The chapter links customer satisfaction directly to market leadership.
39,"Under Concern for People, the greatest asset of the company is:",technology,capital,talent of people,machinery,C,Employee talent is described as the greatest asset.
40,Developing competence and commitment of people helps achieve customer satisfaction and company:,downsizing,prosperity,automation,outsourcing,B,The chapter connects people development to prosperity.
41,Consistent profitability is considered essential for:,growth,downsizing,outsourcing,privatization,A,The chapter explicitly states that profitability is essential for growth.
42,"Consistent profitability is necessary for modernization, growth and:",market leadership,unionization,outsourcing,diversification,A,Market leadership is listed among the outcomes supported by profitability.
43,The slogan associated with Commitment to Excellence is:,People First,Steel for Tomorrow,SAIL does it better,Excellence Always,C,The chapter directly associates this slogan with the value.
44,"Commitment to Excellence involves harnessing resources through creativity, teamwork and:",automation,continuous improvements,privatization,acquisitions,B,Continuous improvement is a key component of excellence.
45,"In norms of behavior, priority should be given to which Core Value above all others?",Concern for People,Consistent Profitability,Commitment to Excellence,Customer Satisfaction,D,The chapter states that behavior should reflect priority to customer satisfaction.
46,Marketing branches should communicate order booking to PPC:,within a week,within a month,on the same day,after production,C,The example under Customer Satisfaction specifies same-day communication.
47,PPC should begin with commitment to customer regarding quality and:,advertising,delivery,pricing,training,B,Quality and delivery commitments are emphasized.
48,"Concern for safety, health and quality of work-life should guide:",selected decisions,all decisions and actions,financial decisions only,management meetings only,B,The chapter specifies all decisions and actions.
49,Every manager must communicate core values through:,reports only,words and actions,emails only,training manuals only,B,Managers are expected to demonstrate values both verbally and behaviorally.
50,Behavioral deviations reflecting non-adherence to Core Values should be:,rewarded,ignored,discouraged,documented only,C,The chapter explicitly states such deviations must be discouraged.
51,"To attain higher profitability, SAIL must continuously innovate methods to:",increase manpower,reduce costs,expand offices,raise prices,B,Cost reduction through innovation is emphasized.
52,Employees should use all resources:,minimally,optimally,externally,temporarily,B,Optimal use of resources is encouraged.
53,The tendency of asking for and giving more resources should be:,encouraged,avoided,rewarded,ignored,B,The chapter advises avoiding unnecessary resource demands.
54,"Under Commitment to Excellence, rated capacity should be viewed as:",the maximum limit,the minimum benchmark,an optional target,a financial goal,B,Rated capacity is described as the minimum benchmark.
55,Performance should be measured not only against targets and past performance but also against:,market rumors,employee age,potential,advertising spend,C,Evaluation against potential is emphasized.
56,The chapter advocates achieving what percentage of potential in due course?,75%,80%,90%,100%,D,The text specifically mentions 100% achievement of potential.
57,Which sequence correctly reflects the organizational framework shown in the chapter?,Mission/Vision → Strategies/Goals → Systems Structure → Culture → Core Values,Culture → Mission → Values → Strategy → Structure,Core Values → Strategy → Mission → Structure → Culture,Systems → Culture → Vision → Goals → Values,A,The diagram presents this hierarchical progression.
58,Which core value is directly linked to the statement 'Customer comes first every time'?,Concern for People,Commitment to Excellence,Customer Satisfaction,Consistent Profitability,C,This statement defines the Customer Satisfaction value.
59,Which core value is directly linked to the statement 'Talent of our people is our greatest asset'?,Customer Satisfaction,Concern for People,Consistent Profitability,Commitment to Excellence,B,The phrase appears under Concern for People.
60,Which core value is directly linked to the statement 'Consistent profitability is essential for growth'?,Customer Satisfaction,Commitment to Excellence,Concern for People,Consistent Profitability,D,This statement is the essence of the profitability value.
