question_id,question,option_a,option_b,option_c,option_d,correct_answer,explanation
Q0013,"What is the primary purpose of screening Iron Ore Lump before Blast Furnace charging?","Increase Fe content","Remove undersized (-10 mm) material","Reduce moisture","Increase pellet strength","B","Removing fines improves blast furnace permeability and operational efficiency."
Q0014,"Which screen mesh size is commonly used for Iron Ore Lump screening?","5 × 5 mm","8 × 8 mm","10 × 10 mm","20 × 20 mm","C","A vibratory screen with a 10 × 10 mm mesh is used to remove undersized material."
Q0015,"Incoming Iron Ore Lump from mines may contain approximately what percentage of (-10 mm) fraction?","2–5%","5–10%","15–20%","30–40%","C","The chapter highlights that incoming lump ore may contain 15–20% undersized material requiring screening."
Q0016,"Which process forms physically larger bodies from finer particles for efficient blast furnace use?","Beneficiation","Agglomeration","Screening","Sampling","B","Agglomeration converts fine particles into larger bodies suitable for blast furnace charging."
Q0017,"Which of the following is NOT an agglomeration process mentioned in the chapter?","Pelletization","Sintering","Nodulizing","Galvanizing","D","Galvanizing is a coating process and not an agglomeration method."
Q0018,"Pelletization is primarily carried out because iron ore concentrates are ______.","too coarse for crushers","too fine for direct blast furnace use","chemically unstable","high in phosphorus","B","Beneficiated concentrates are extremely fine and therefore require pelletization before blast furnace use."
Q0019,"Green pellets are normally hardened by firing at approximately:","600–800°C","800–1000°C","1200–1350°C","1500–1700°C","C","Green pellets are fired at 1200–1350°C to obtain adequate mechanical strength."
Q0020,"Which additive is commonly used as a binder during pelletization?","Quartz","Bentonite","Graphite","Silica sand","B","Bentonite is widely used because it provides adequate green pellet strength."
Q0021,"Which property of iron ore pellets is primarily responsible for their faster reduction compared to lump ore and hard sinter?","High moisture content","High porosity (25–30%)","High basicity","High compression strength","B","Pellets possess a uniform porosity of about 25–30%, allowing reducing gases to penetrate easily and accelerate reduction. Compression strength aids handling but not reduction rate."
Q0022,"The good bed permeability of pellets is mainly attributed to their:","High Fe content","Spherical shape with open pores","High moisture","High basicity","B","The spherical shape and interconnected pores improve gas flow through the burden, resulting in better bed permeability."
Q0023,"Approximately how much less heat does pelletization require compared to sintering?","10–15%","20–25%","35–40%","50–60%","C","The chapter specifies that pelletization requires approximately 35–40% less heat than sintering, making it more energy efficient."
Q0024,"Which of the following is an important advantage of pellets during transportation?","High moisture absorption","Resistance to disintegration and minimal fines generation","Low compression strength","High swelling tendency","B","Fired pellets have high mechanical strength and resist degradation during long-distance transportation."
Q0025,"According to the Blast Furnace grade pellet specification, the minimum Fe content should be:","60%","62%","65%","68%","C","Blast Furnace grade pellets should contain a minimum of 65% Fe to ensure high productivity and efficient ironmaking."
Q0026,"The maximum permissible value of SiO₂ + Al₂O₃ in Blast Furnace grade pellets is:","3%","4%","5%","6%","C","Silica and alumina together should not exceed 5%, as higher gangue content increases slag volume and coke consumption."
Q0027,"The specified maximum phosphorus (P) content in Blast Furnace grade pellets is:","0.02%","0.04%","0.08%","0.10%","B","Phosphorus must be controlled to a maximum of 0.04% because excess phosphorus adversely affects steel quality."
Q0028,"The specified minimum compression strength of a Blast Furnace grade pellet is:","150 kg/pellet","200 kg/pellet","250 kg/pellet","300 kg/pellet","C","A minimum compression strength of 250 kg/pellet ensures that pellets can withstand handling and transportation without excessive breakage."
Q0029,"According to the pellet specification, the minimum reducibility should be:","40%","50%","60%","75%","C","A reducibility of at least 60% ensures efficient reduction inside the blast furnace."
Q0030,"According to the screen analysis specification, what minimum percentage of pellets should lie between 9 mm and 16 mm?","70%","75%","80%","85%","D","The desired size fraction (-16 mm +9 mm) should constitute at least 85% for optimum blast furnace performance."
Q0031,"Incoming and outgoing raw material quality is monitored primarily through:","Visual inspection only","Incremental sampling followed by laboratory analysis","Random wagon selection","Manual estimation","B","Incremental samples collected from the entire consignment are processed using quartering and coning before laboratory analysis."
Q0032,"Which sample preparation technique is specifically mentioned before laboratory analysis?","Sieve analysis","Quartering and coning","Floatation","Magnetic separation","B","Quartering and coning produce a representative sample for accurate chemical and physical analysis."
Q0033,"Which chemical constituent is maintained at approximately 43–50% in BF grade limestone?","SiO₂","CaO","MgO","Fe","B","Blast Furnace grade limestone should contain 43–50% CaO to function effectively as a flux."
Q0034,"The required MgO content of BF grade dolomite is approximately:","10%","15%","18%","25%","C","Blast Furnace grade dolomite contains about 18% MgO, which contributes to slag chemistry."
Q0035,"Which raw material requires a minimum manganese content of 30%?","Iron Ore Lump","Quartzite","Manganese Ore","Dolomite","C","The specified quality requirement for manganese ore is a minimum Mn content of 30%."
Q0036,"Which equipment is used for obtaining the required particle size by separating materials rather than reducing their size?","Crusher","Screen","Bucket Wheel","Transfer Car","B","Screens classify material according to size, whereas crushers reduce particle size."
Q0037,"In the RMHP process flow, after unloading through Wagon Tippler or Track Hopper, the raw material is first sent to:","Blast Furnace","Designated beds","Finished product storage","Rolling Mill","B","The unloaded material is conveyed to designated stockyard beds before further processing like screening or blending."
Q0038,"In the RMHP process flow, Bedding and Blending are primarily carried out before:","Mining","Dispatch to customer units","Steel rolling","Coke making","B","The blended material is dispatched only after homogenization to ensure consistent quality."
Q0039,"Which department acts as the major linkage between mines and the steel plant for transportation of raw materials?","Production Planning Control","Traffic Department","Indian Railways","Finance Department","C","Indian Railways serve as the primary transportation link between mines and integrated steel plants."
Q0040,"Which of the following wagon types is unloaded using a Wagon Tippler?","BOBS","NBOBS","BOXN","None of the above","C","The chapter specifies that BOXN (along with BOXC, BOST and NBOY) wagons are unloaded using Wagon Tipplers, whereas BOBS and NBOBS are handled through Track Hoppers."
Q0041,"Which of the following wagon types is specifically unloaded through a Track Hopper?","BOXN","BOXC","BOBS","BOST","C","BOBS and NBOBS wagons are unloaded through Track Hoppers, while BOXN, BOXC, BOST and NBOY wagons are unloaded using Wagon Tipplers."
Q0042,"What is the primary purpose of bed formation in RMHP?","Reduce moisture","Achieve homogenization of raw materials","Increase Fe content","Reduce conveyor speed","B","Bed formation facilitates systematic stacking and subsequent blending, producing a homogeneous raw material supply."
Q0043,"The number of layers in a stockpile mainly determines its:","Moisture content","Chemical composition","Homogeneity","Bulk density","C","Increasing the number of layers improves mixing of different material lots, thereby increasing homogeneity."
Q0044,"As the number of layers in a blending bed increases, the standard deviation of Fe generally:","Increases","Remains constant","Decreases","First increases, then remains constant","C","Better layering improves blending efficiency and reduces variation in Fe content."
Q0045,"According to the chapter, homogenization increases rapidly when the number of layers exceeds approximately:","100","250","400","800","C","The chapter states that homogenization improves rapidly beyond about 400 layers."
Q0046,"Beyond approximately how many layers does further improvement in homogeneity become nearly constant?","300","400","580","1000","C","The blending effect becomes nearly constant after approximately 580 layers, indicating optimum homogenization."
Q0047,"Which operation directly improves consistency in both physical and chemical properties of raw materials?","Crushing","Screening","Bedding and Blending","Sampling","C","Bedding and blending minimize variation in composition and size, ensuring consistent burden quality."
Q0048,"Why is undersized (-10 mm) iron ore removed before charging the Blast Furnace?","To reduce Fe content","To improve blast furnace permeability and operation","To increase moisture","To reduce pellet production","B","Excessive fines obstruct gas flow inside the furnace, reducing permeability and furnace efficiency."
Q0049,"Screened Iron Ore Lump is commonly referred to as:","Blue Dust","Sized Iron Ore","Concentrate","Pellet Feed","B","After removal of undersized particles, the product is called Sized Iron Ore."
Q0050,"Which equipment is normally used for Iron Ore Lump screening?","Jaw Crusher","Hammer Crusher","Vibratory Screen","Cone Crusher","C","A vibratory screen fitted with 10 × 10 mm mesh is used for removing undersized particles."
Q0051,"Base Mix Preparation is primarily carried out to:","Produce pellets","Improve sinter quality and increase sinter plant productivity","Increase blast furnace pressure","Reduce railway unloading time","B","A properly prepared base mix produces uniform sinter quality and improves sinter plant productivity."
Q0052,"Base Mix is best described as:","A mixture prepared only from iron ore lumps","A near homogeneous mixture of iron ore fines, flux, coke and recycled materials","Only limestone and dolomite","Only blast furnace slag","B","Base mix consists of iron ore fines, crushed flux, coke breeze and recycled metallurgical wastes in predetermined proportions."
Q0053,"Before mixing, different raw materials are stored in:","Cooling towers","Proportioning bins","Dust collectors","Settling tanks","B","Individual proportioning bins allow controlled feeding of each constituent into the base mix."
Q0054,"The ratio of materials in Base Mix is adjusted mainly to satisfy the requirements of the:","Rolling Mill","Blast Furnace","Sinter Plant","Coke Oven","C","The proportion of each ingredient is set according to sinter plant process requirements."
Q0055,"Approximately what percentage of Base Mix consists of Iron Ore Fines?","20–30%","40–50%","70–80%","90–95%","C","Iron Ore Fines constitute the major component of Base Mix, accounting for nearly 70–80%."
Q0056,"Which constituent acts as a flux in Base Mix?","Quartzite","Limestone and Dolomite","Mill Scale","Manganese Ore","B","Flux is prepared by mixing limestone and dolomite in suitable proportions."
Q0057,"The primary function of flux in sinter making is to:","Increase moisture","Take care of gangue and improve slag formation","Reduce Fe content","Increase phosphorus","B","Flux reacts with gangue to produce fluid slag and also improves sinter quality."
Q0058,"Flux also acts as a ______ during sinter making.","Lubricant","Binder","Oxidizing agent","Coolant","B","Flux improves sinter strength by acting as a binder during sintering."
Q0059,"Approximately what percentage of flux is used in Base Mix Preparation?","3–5%","6–8%","12–16%","25–30%","C","The chapter specifies that flux generally constitutes about 12–16% of the Base Mix."
Q0060,"Which type of crusher is commonly used for crushing limestone and dolomite for Base Mix Preparation?","Jaw Crusher","Cone Crusher","Hammer Crusher","Gyratory Crusher","C","Hammer crushers efficiently produce the required fine size (-3 mm) for sinter mix preparation."
Q0061,"To achieve more than 90% of crushed flux below 3 mm, which equipment is used in RMHP?","Jaw Crusher","Hammer Crusher","Impact Crusher","Cone Crusher","B","Hammer crushers are used for crushing limestone and dolomite so that more than 90% of the material passes below 3 mm, which is suitable for sinter making."
Q0062,"Mixed Breeze Coke used for Base Mix Preparation is mainly received from:","Blast Furnace only","Coke Ovens only","Coke Ovens and Blast Furnace","Sinter Plant","C","Mixed Breeze Coke is generated from both Coke Ovens and Blast Furnace, ensuring continuous availability for base mix preparation."
Q0063,"What is the minimum percentage of (-3 mm) size required for crushed coke used in Base Mix Preparation?","70%","75%","85%","95%","C","The chapter specifies that crushed coke should contain at least 85% of material below 3 mm."
Q0064,"Oversized coke fraction (+12.5 mm) separated during screening is supplied to:","Steel Melting Shop","Blast Furnace as Nut Coke","Pellet Plant","Calcining Plant","B","The oversized fraction is called Nut Coke and is utilized in the Blast Furnace."
Q0065,"Which type of crusher is used in two stages for crushing coke breeze?","Hammer Crusher","Jaw Crusher","Roll Crusher","Cone Crusher","C","Primary and secondary roll crushers are employed to achieve the desired coke size."
Q0066,"Approximately what percentage of crushed coke is used in Base Mix Preparation?","2–3%","5–6%","10–12%","15–18%","B","Crushed coke generally constitutes about 5–6% of the Base Mix."
Q0067,"BOF (LD) Slag is primarily used in Base Mix as a replacement for:","Iron Ore Fines","Quartzite","BF Grade Limestone","Dolomite","C","BOF (LD) slag partially replaces Blast Furnace grade limestone because of its fluxing properties."
Q0068,"Approximately what percentage of BOF (LD) Slag is used in Base Mix Preparation?","1–2%","3.5–4%","6–8%","10–12%","B","The chapter specifies that BOF slag is added at approximately 3.5–4%."
Q0069,"Metallurgical wastes such as mill scale and flue dust are generally added to Base Mix at approximately:","0.5%","1%","5%","10%","B","Mill scale, flue dust, sludge and spillage materials are recycled at around 1%, improving resource utilization."
Q0070,"Which customer receives Screened Iron Ore Lump (Size Ore) from RMHP?","Sinter Plant","Blast Furnace","Steel Melting Shop","Calcining Plant","B","Blast Furnace receives Sized Iron Ore and Quartzite from RMHP."
Q0071,"Which customer receives Base Mix, crushed flux and crushed coke from RMHP?","Blast Furnace","Sinter Plant","Refractory Shop","Coke Oven","B","These prepared materials are dispatched to the Sinter Plant for sinter production."
Q0072,"SMS Grade Limestone and Dolomite are primarily supplied to:","Blast Furnace","Calcining/Refractory Plant","Sinter Plant","Pellet Plant","B","The Calcining/Refractory Plant is the designated customer for SMS-grade limestone and dolomite."
Q0073,"Which of the following is NOT listed as a benefit of RMHP/OHP/OBBP?","Centralized raw material facility","Mechanized unloading","Steel rolling","Utilization of metallurgical waste","C","Steel rolling is performed in rolling mills and is unrelated to RMHP functions."
Q0074,"Consistency in chemical and physical properties is mainly achieved through:","Crushing","Bedding and Blending","Sampling","Transportation","B","Bedding and blending reduce variations in material quality before dispatch."
Q0075,"One major benefit of centralized Raw Material Handling is:","Higher rolling speed","Controlled raw material quality and lower operating cost","Higher furnace temperature","Reduced steel finishing time","B","Centralized handling improves quality control while reducing handling and operational costs."
Q0076,"Why is RMHP considered a dust-prone department?","Because of water treatment","Because of continuous crushing, screening and handling of raw materials","Because of high furnace temperature","Because of steam generation","B","Dust is generated during handling, crushing and screening of various raw materials."
Q0077,"Which of the following Personal Protective Equipment (PPE) is specifically recommended for RMHP personnel?","Life jacket","Dust mask, safety goggles, helmet and safety shoes","Welding shield only","Respirator only","B","The chapter emphasizes the use of complete PPE including dust mask, goggles, helmet and safety shoes."
Q0078,"Which system is installed in RMHP to minimize airborne dust?","Cooling Tower","Dust Extraction and Dust Suppression System","Air Compressor","Steam Injection System","B","Dust Extraction and Dust Suppression Systems are installed to improve the working environment."
Q0079,"Which advanced dust control system is mentioned as being used in some plants?","Electrostatic Cooling System","Dry Fog Dust Suppression (DFDS)","Vacuum Condensation System","Cyclone Cooling System","B","Some plants use Dry Fog Dust Suppression (DFDS) to improve dust control efficiency."
Q0080,"Effective housekeeping in RMHP primarily helps in:","Increasing conveyor speed","Maintaining personnel and equipment safety while enabling reuse of spillage materials","Increasing blast furnace pressure","Reducing iron ore grade","B","Good housekeeping improves safety, recovers valuable spillage materials and maintains smooth plant operation."
Q0081,"Which of the following agencies is primarily responsible for planning and controlling production targets associated with raw material requirements?","Finance Department","Production Planning Control (PPC)","Materials Management","Railways","B","Production Planning Control (PPC) prepares production schedules and determines raw material requirements well in advance to ensure uninterrupted plant operation."
Q0082,"Which department primarily handles the movement of railway wagons and plant wagons inside the steel plant?","Finance","Traffic Department","Human Resources","Safety Department","B","The Traffic Department manages the placement and movement of railway wagons as well as processed and waste material wagons inside the plant."
Q0083,"The primary objective of blending in RMHP is to obtain:","Higher Fe content","Optimum physical and chemical uniformity","Lower moisture","Higher crushing efficiency","B","Blending is carried out to achieve homogeneous physical and chemical characteristics of raw materials before dispatch."
Q0084,"Which parameter is used to evaluate the effectiveness of homogenization during bedding and blending?","Bulk Density","Moisture Content","Standard Deviation of Fe","Specific Gravity","C","Homogeneity is evaluated by observing the reduction in the standard deviation of Fe; lower deviation indicates better blending."
Q0085,"The speed of the stacker mainly controls the:","Belt speed","Crusher capacity","Number of layers formed in the stockpile","Sampling frequency","C","The stacker's travel speed determines the number of layers in the bed, directly influencing blending efficiency."
Q0086,"Which statement regarding homogeneity is correct?","Homogeneity decreases as the number of layers increases.","Homogeneity is independent of the number of layers.","Homogeneity improves with increasing layers until it becomes nearly constant.","Homogeneity depends only on Fe content.","C","The chapter states that increasing the number of layers improves homogeneity, with the improvement becoming nearly constant after about 580 layers."
Q0087,"Which raw material quality parameter is most critical for Blast Furnace permeability?","Colour","Particle Size","Moisture","Odour","B","Proper particle size distribution is essential for maintaining gas permeability and efficient Blast Furnace operation."
Q0088,"Why is Auto Sampling Unit provided in RMHP?","To crush the material","To obtain representative samples for quality analysis","To blend the material","To dry the material","B","Auto Sampling Units collect representative incremental samples from the entire consignment for reliable quality assessment."
Q0089,"Which of the following is the most important purpose of maintaining buffer stock in RMHP?","Reduce crusher wear","Ensure uninterrupted production during supply interruptions","Reduce manpower","Increase pellet strength","B","Buffer stock prevents production loss due to delays in transportation or interruptions in raw material supply."
Q0090,"Which process prepares raw materials like crushing and screening before dispatch to customer units?","Steel Making","Raw Material Preparation","Rolling","Casting","B","Raw Material Preparation includes crushing and screening to meet customer size specifications."
Q0091,"Which of the following is an important source of BF Grade Limestone?","Jaisalmer","Kuteshwar","Bobbili","Belha","B","The chapter lists Kuteshwar and Nandini as major sources of Blast Furnace grade limestone."
Q0092,"Quartzite supplied to integrated steel plants is sourced from:","Bhutan","Bobbili (Andhra Pradesh)","Jaisalmer","MOIL","B","Quartzite used in RMHP is sourced from Bobbili in Andhra Pradesh."
Q0093,"Which organization is specifically mentioned as a purchased source of Manganese Ore?","SAIL Mines","RMD","MOIL","PPC","C","Manganese ore is obtained from Barjamunda, Gua Mines and purchased from MOIL."
Q0094,"Mill Scale used in Base Mix is primarily:","Imported","Generated inside the plant","Obtained from mines","Purchased from Railways","B","Mill Scale is a metallurgical waste generated within the steel plant and recycled into the process."
Q0095,"Flue Dust utilized in Base Mix is:","Imported","Generated inside the plant","Produced in mines","Purchased from outside suppliers","B","Flue Dust is an in-plant metallurgical waste reused to improve resource utilization."
Q0096,"Which of the following is the major advantage of pelletization for the Indian steel industry?","Reduces railway wagons","Enables effective utilization of iron ore fines and low-grade ores","Eliminates the need for limestone","Removes phosphorus completely","B","Pelletization allows effective use of low-grade ores, fines and tailings that cannot be charged directly into the Blast Furnace."
Q0097,"Pelletization is considered the only practical alternative for utilizing:","Iron Ore Lumps","Fine Iron Ore Concentrates","Quartzite","Limestone","B","The chapter states that fine concentrates produced after beneficiation are too fine for direct use, making pelletization the only practical solution."
Q0098,"Which of the following is NOT listed as an objective of agglomeration?","Utilization of fine minerals","Energy conservation","Environmental improvement","Increasing phosphorus content","D","Agglomeration aims to utilize fines, conserve energy and improve the environment—not increase phosphorus."
Q0099,"Which process contributes directly to environmental improvement according to the chapter?","Discarding metallurgical waste","Utilizing in-plant fines and wastes","Increasing coke consumption","Increasing moisture","B","Agglomeration helps utilize waste fines, reducing environmental pollution while conserving resources."
Q0100,"Which statement best summarizes the importance of RMHP in an integrated steel plant?","It is mainly responsible for finished steel inspection.","It serves as the starting point of the integrated steel plant by ensuring continuous supply of properly prepared, homogeneous raw materials.","Its primary function is steel rolling.","It mainly produces pellets.","B","RMHP is the first major processing facility in an integrated steel plant. It ensures systematic unloading, stacking, crushing, screening, blending, quality control and uninterrupted supply of homogeneous raw materials to downstream units, making it one of the most critical departments for efficient iron and steel production."
Q0101,"Which operation is performed first after raw materials arrive from the mines in the RMHP process flow?","Screening","Bedding & Blending","Unloading through Wagon Tippler/Track Hopper","Base Mix Preparation","C","According to the process flow diagram, the first operation after receipt of raw materials is unloading through Wagon Tippler or Track Hopper."
Q0102,"Which process follows unloading in the RMHP process flow before materials are stacked in designated beds?","Pelletization","Auto Sampling/Sampling Unit","Crushing","Dispatch","B","After unloading, representative samples are collected through Auto Sampling Units before the material is conveyed to designated stockyard beds."
Q0103,"Which raw material is primarily screened before dispatching to the Blast Furnace?","Iron Ore Fines","Iron Ore Lump","Coke Breeze","Mill Scale","B","Iron Ore Lump is screened to remove the -10 mm fraction before being supplied as Sized Iron Ore to the Blast Furnace."
Q0104,"Which process ensures that raw materials from different mines exhibit minimum variation in chemical composition?","Screening","Crushing","Bedding and Blending","Sampling","C","Bedding and blending homogenize raw materials from different sources, minimizing quality variation."
Q0105,"Which parameter improves as the standard deviation of Fe decreases?","Moisture","Homogeneity","Porosity","Basicity","B","Lower standard deviation indicates better blending and higher homogeneity of the stockpile."
Q0106,"Why are Iron Ore Fines unsuitable for direct Blast Furnace charging?","They contain excessive Fe.","They are too fine and reduce furnace permeability.","They contain excessive moisture.","They contain excessive lime.","B","Fine particles obstruct gas flow in the Blast Furnace and therefore require agglomeration before use."
Q0107,"Which agglomeration process specifically produces spherical balls known as pellets?","Sintering","Pelletization","Briquetting","Nodulizing","B","Pelletization converts iron ore fines into spherical pellets suitable for Blast Furnace charging."
Q0108,"What is the principal reason for using pellets instead of excessive iron ore fines?","Increase moisture","Improve permeability and reducibility","Reduce Fe content","Increase gangue","B","Pellets improve burden permeability, reducibility and overall Blast Furnace efficiency."
Q0109,"Which characteristic of pellets contributes directly to higher metallization?","Low porosity","Uniform high porosity","High moisture","Low Fe content","B","Uniform porosity (25–30%) allows reducing gases to penetrate effectively, resulting in higher metallization."
Q0110,"Which property makes pellets economical despite the pelletization process?","High LOI","Very low LOI and controllable chemistry","High silica","High moisture","B","Pellets have very low Loss on Ignition (LOI) and uniform chemical composition, making them cost-effective."
Q0111,"Which raw material quality directly influences slag volume inside the Blast Furnace?","Gangue content (SiO₂ + Al₂O₃)","Moisture","Colour","Density","A","Higher gangue content increases slag generation, coke consumption and energy requirement."
Q0112,"Which raw material contributes the largest proportion in Base Mix Preparation?","Flux","Crushed Coke","Iron Ore Fines","LD Slag","C","Iron Ore Fines account for approximately 70–80% of the Base Mix."
Q0113,"Why is crushed flux maintained below 3 mm?","To improve transportation","To ensure proper sintering reaction and bonding","To reduce moisture","To improve sampling","B","Fine flux particles react efficiently during sintering and enhance sinter strength."
Q0114,"Which ingredient provides the heat required during sintering of the Base Mix?","Iron Ore Fines","Flux","Coke Breeze","Mill Scale","C","Coke Breeze serves as the fuel during sintering by supplying the required heat."
Q0115,"Which metallurgical waste is specifically mentioned as replacing BF Grade Limestone?","Mill Scale","Flue Dust","BOF (LD) Slag","Return Sinter","C","BOF (LD) Slag partially replaces Blast Furnace grade limestone in the Base Mix."
Q0116,"Which RMHP activity directly supports sustainable steel production?","Increasing raw material consumption","Recycling metallurgical wastes into Base Mix","Increasing coke rate","Discarding spillage","B","Recycling LD slag, mill scale and flue dust conserves resources and reduces environmental impact."
Q0117,"Which customer receives crushed limestone and dolomite (Flux) from RMHP?","Blast Furnace","Sinter Plant","Steel Melting Shop","Coke Oven","B","Prepared crushed flux is dispatched to the Sinter Plant for sinter production."
Q0118,"Which of the following best explains why screening is essential before Blast Furnace charging?","It increases Fe percentage.","It removes undersized particles that reduce furnace permeability.","It increases pellet strength.","It removes phosphorus.","B","Removal of undersized particles ensures better gas flow and efficient furnace performance."
Q0119,"Which safety practice is most critical while working in crushing and screening sections of RMHP?","Working without helmet","Using complete PPE including dust mask and goggles","Removing safety shoes","Ignoring housekeeping","B","Dust exposure is significant in RMHP, making PPE mandatory for safe operations."
Q0120,"Which statement best describes the overall purpose of RMHP/OHP/OBBP in an integrated steel plant?","It manufactures finished steel products.","It ensures systematic receipt, preparation, quality control, homogenization and continuous supply of raw materials to downstream units.","It produces electricity for steel plants.","It operates Blast Furnaces independently.","B","RMHP is the backbone of raw material logistics in an integrated steel plant. It performs unloading, stacking, sampling, crushing, screening, blending, base mix preparation and dispatch, ensuring that all downstream units receive consistent-quality raw materials for efficient steel production."
