question_id,question,option_a,option_b,option_c,option_d,correct_answer,explanation
88,"A BOF converter is generally described as:","Rectangular","Pear-shaped","Cylindrical","Conical","B","The converter has a pear-shaped design."
89,"A BOF converter can rotate through approximately:","90°","180°","270°","360°","D","The converter rotates through 360 degrees."
90,"Charging and deslagging in a converter occur through the:","Tap hole","Bottom nozzle","Converter mouth","Side opening","C","Charging and deslagging are performed through the mouth."
91,"Steel tapping from the converter occurs through the:","Charging mouth","Bottom tuyere","Tap hole","Side nozzle","C","Steel exits through the tap hole."
92,"A BOF oxygen lance consists of:","One tube","Two tubes","Three concentric tubes","Four concentric tubes","C","The lance contains three concentric steel tubes."
93,"Cooling water flows through the:","Inner tube only","Outer tubes","Middle tube only","Copper tip","B","Water circulates through the outer tubes."
94,"Oxygen flows through the:","Outer tubes","Inner tube","Cooling jacket","Copper tip","B","Oxygen is supplied through the inner tube."
95,"The tip of the oxygen lance is generally made of:","Steel","Copper","Brass","Cast iron","B","Copper provides excellent thermal conductivity."
96,"Most BOF oxygen lances have:","2 holes","3 holes","5 or 6 holes","10 holes","C","Five- or six-hole lance tips are commonly used."
97,"Why is a standby lance provided?","To increase oxygen purity","For uninterrupted blowing operations","To reduce slag","To heat the converter","B","A standby lance ensures continuous production."
98,"GCP in a BOF shop stands for:","Gas Cleaning Plant","Gas Compression Plant","General Cooling Plant","Gas Control Panel","A","GCP removes dust and cleans converter gas."
99,"The primary purpose of a Gas Cleaning Plant is to:","Increase oxygen purity","Remove dust from converter gases","Produce nitrogen","Heat hot metal","B","The GCP cleans dust-laden off-gases."
100,"Waste gases generated during BOF are initially cooled by:","Air","Water spray","Nitrogen","Steam","B","Water sprays cool the gases and separate dust."
101,"Cleaned BOF gas is commonly:","Discarded immediately","Stored in a gas holder or burnt","Mixed with oxygen","Released untreated","B","Recovered gas may be stored or safely burnt."
102,"The main function of the hood above the converter is to:","Charge scrap","Collect waste gases","Store oxygen","Support the lance","B","The hood captures process gases."
103,"An ID fan in the GCP is used to:","Cool steel","Draw gases upward","Supply oxygen","Remove slag","B","The induced draft fan draws gases into the cleaning system."
104,"The movable skirt below the hood primarily:","Supports the converter","Controls air ingress","Supplies nitrogen","Cools slag","B","It minimizes air entry during blowing."
105,"Before charging a converter, operators must ensure:","Scrap is removed","No liquid slag remains","Oxygen purity is low","Converter is cold","B","Residual liquid slag can create safety hazards."
106,"If liquid slag remains inside the converter before charging, it should be:","Ignored","Removed by adding lime and drying","Mixed with steel","Cooled using water","B","Lime is added to dry residual slag."
107,"Standing directly in front of the converter during charging is:","Recommended","Permitted","Unsafe","Mandatory","C","Personnel must avoid this hazardous area."
108,"Water should never be present inside:","Steel ladle","Slag pot","Oxygen lance","Gas holder","B","Water can cause dangerous explosions with molten slag."
109,"Which PPE is essential in a steel melting shop?","Gloves","Fire-retardant jacket","Protective glasses","All of the above","D","Multiple PPE items are required."
110,"Blowing should NOT continue if there is water leakage in the:","Lance","Hood","Skirt","All of the above","D","Water leakage creates a severe explosion hazard."
111,"If excessive water logging occurs below the converter, operators should:","Continue blowing","Increase oxygen flow","Stop blowing immediately","Increase scrap","C","Operations must stop until water is removed."
112,"One of the major hazards during converter charging and tapping is:","Noise","Metal splashing","Dust only","Low temperature","B","Molten metal splashes pose serious risks."
113,"According to BOF quality requirements, good slag results in:","Poor steel","Good steel","Higher carbon","Lower temperature","B","Proper slag chemistry directly improves steel quality."
114,"Slag carryover into steel ladles should be:","Maximum","Minimum","Uncontrolled","Ignored","B","Minimizing slag carryover improves steel cleanliness."
115,"Slag arrestors are mainly used to:","Increase oxygen","Reduce slag carryover","Increase carbon","Cool steel","B","They prevent slag from entering the ladle."
116,"During BOF blowing, the principal gaseous product recovered for fuel use is:","Hydrogen","Methane","Carbon monoxide","Nitrogen","C","CO-rich gas is collected and reused."
117,"Dust collected from the Gas Cleaning Plant can be recycled to:","Blast Furnace and Sinter Plant","Rolling Mill only","Power Plant only","Casting Shop only","A","Collected dust is reused in ironmaking operations."
118,"Steelmaking slag is commonly recycled to:","Blast Furnace","Sinter Plant","Steel Melting Shop","All of the above","D","BOF slag has multiple recycling applications."
119,"Disposed BOF slag may be processed into:","Cement only","Pellets or briquettes","Electrodes","Refractory bricks only","B","Pellets and briquettes can be produced from slag."
120,"An effective dog-house in BOF shops is installed mainly to:","Increase oxygen","Capture fugitive emissions","Store slag","Support the converter","B","Dog-houses collect escaping process emissions."
121,"After blow finish, which operation is performed before tapping?","Charging","Sampling and temperature measurement","Casting","Vacuum treatment","B","Temperature and sample are checked before tapping."
122,"If required after sampling, operators may perform:","Annealing","Reblowing","Casting","Vacuum treatment","B","Reblowing corrects composition or temperature."
123,"The recommended tapping temperature during normal BOF practice is:","1400–1450°C","1500–1550°C","1660–1680°C","1750–1800°C","C","The chapter specifies this tapping range."
124,"Recommended tapping time is generally:","Less than 2 minutes","About 3 minutes","Greater than 6 minutes","Greater than 15 minutes","C","A tapping time exceeding 6 minutes is recommended."
125,"A desirable converter tap hole life is:","20 heats","50 heats","More than 110 heats","500 heats","C","The target tap hole life exceeds 110 heats."
126,"During converter nurturing, retained slag is splashed using nitrogen for approximately:","30 seconds","1 minute","3 minutes","10 minutes","C","The retained slag is splashed for about 3 minutes to coat the refractory lining."
127,"Why is coke added during converter nurturing?","To reduce carbon","For better slag splashing","To cool the converter","To remove sulphur","B","Coke improves the effectiveness of slag splashing."
128,"The primary objective of secondary steel making is to:","Produce pig iron","Achieve precise steel composition and properties","Reduce blast furnace fuel","Increase slag volume","B","Secondary refining ensures accurate chemistry and superior steel quality."
129,"Secondary steel making mainly controls which element to extremely low levels?","Gold","Hydrogen","Silver","Titanium","B","Hydrogen is reduced to very low levels during secondary refining."
130,"Material properties such as strength, toughness and weldability mainly depend on the control of:","Carbon and residual gases","Iron content only","Copper content","Cooling water","A","Precise control of carbon and dissolved gases determines steel properties."
131,"Which impurity can be reduced to very low levels in the converter itself?","Hydrogen","Nitrogen","Phosphorus","Oxygen","C","Phosphorus can be reduced effectively during BOF refining."
132,"Which impurity generally requires ladle treatment for ultra-low levels?","Carbon","Hydrogen","Iron","Silicon","B","Very low hydrogen levels are achieved during secondary refining."
133,"Removal of excess oxygen before casting is commonly called:","Annealing","Killing","Tempering","Normalizing","B","Steel is deoxidized or 'killed' before casting."
134,"Steel treated by complete deoxidation is known as:","Semi-killed steel","Killed steel","Rimmed steel","Boiling steel","B","Killed steel contains very little dissolved oxygen."
135,"Which of the following is the weakest deoxidizer among the given elements?","Aluminium","Silicon","Carbon","Manganese","C","Carbon has the lowest deoxidizing power among those listed."
136,"Which element has the highest deoxidation capacity among the listed options?","Carbon","Manganese","Silicon","Aluminium","D","Aluminium is the strongest deoxidizer commonly used."
137,"The two most widely used deoxidizers in steelmaking are:","Copper and Zinc","Silicon and Aluminium","Nickel and Chromium","Titanium and Lead","B","Silicon and aluminium are the most common deoxidizers."
138,"After adding deoxidizers, sufficient time is allowed mainly for:","Cooling","Homogenization and reaction completion","Slag removal","Casting","B","Uniform composition and complete reaction are essential."
139,"Dissolved oxygen after deoxidation is measured using:","Thermocouple","EMF probe","Pressure gauge","Flow meter","B","EMF probes measure soluble oxygen in molten steel."
140,"Which of the following is NOT a category of secondary steelmaking units?","Stirring systems","Vacuum degassing systems","Ladle heating systems","Rolling mills","D","Rolling mills are not secondary refining units."
141,"The main purpose of argon stirring is to:","Increase carbon","Homogenize steel and remove inclusions","Cool the ladle","Increase sulphur","B","Argon stirring promotes uniform composition and inclusion flotation."
142,"Argon stirring promotes removal of:","Deoxidation products","Iron","Copper","Carbon dioxide","A","Oxide inclusions float into the slag during stirring."
143,"Argon stirring also assists in:","Desulphurization","Carburization","Nitriding","Galvanizing","A","Argon stirring improves sulphur removal."
144,"Bottom argon purging is performed using:","Copper nozzles","Porous plugs","Steel pipes","Graphite rods","B","Porous plugs are installed at the ladle bottom."
145,"Ladle Furnace mainly acts as a:","Primary furnace","Buffer between BOF and caster","Blast furnace","Reheating furnace only","B","LF provides temperature and composition control before casting."
146,"One advantage of Ladle Furnace treatment is:","Higher oxygen content","Precise temperature adjustment","Higher sulphur","Reduced alloy recovery","B","LF allows accurate control of steel temperature."
147,"Ladle Furnace treatment enables:","Long refining time","Only rapid cooling","Direct rolling","Pig iron production","A","LF provides sufficient refining time."
148,"A Ladle Furnace allows addition of:","Large quantities of ferro-alloys","Only lime","Only scrap","Only oxygen","A","LF is suitable for extensive alloy trimming."
149,"Exhaust gases from the Ladle Furnace are cleaned using:","Cyclones only","Bag filters or ESP","Water pond","Vacuum chamber","B","Bag filters and electrostatic precipitators are commonly used."
150,"The original objective of vacuum degassing was to control:","Sulphur","Hydrogen","Carbon","Silicon","B","Vacuum degassing was initially introduced for hydrogen removal."
151,"RH process belongs to which category of secondary refining?","Ladle heating","Vacuum degassing","Continuous casting","Desulphurization","B","RH is a vacuum circulation degassing process."
152,"In the RH process, molten steel enters the vacuum chamber through:","A single nozzle","One snorkel and returns through another","The tap hole","A tundish","B","Steel circulates through two snorkels."
153,"Tank degassing is performed by placing the:","Converter inside vacuum","Steel ladle inside a vacuum tank","Blast furnace inside vacuum","Tundish under vacuum","B","The ladle is enclosed within a vacuum vessel."
154,"During tank degassing, stirring is carried out using:","Nitrogen","Argon","Oxygen","Air","B","Argon is injected through porous plugs."
155,"Vacuum level is commonly measured in:","Pascal","Bar","Millibar","Atmosphere","C","Millibar is the unit mentioned in the chapter."
156,"Vacuum inside RH/VAD systems is generally produced using:","Compressed air","Steam ejectors","Hydraulic pumps","Nitrogen","B","Steam ejectors create the required vacuum."
157,"Vacuum treatment can reduce hydrogen content to below:","10 ppm","5 ppm","2 ppm","20 ppm","C","Hydrogen levels below 2 ppm can be achieved."
158,"RH-OB process can reduce carbon content below approximately:","0.1%","100 ppm","30 ppm","300 ppm","C","RH-OB enables ultra-low carbon steel production."
159,"A disadvantage of vacuum treatment is:","High sulphur pickup","Temperature loss of about 50–100°C","Excessive carbon gain","Increased oxygen purity","B","Vacuum refining causes significant heat loss."
160,"Therefore, before vacuum treatment, steel should have:","Low temperature","High superheat","High sulphur","High oxygen","B","Extra temperature compensates for heat losses."
161,"Gentle stirring during secondary refining mainly promotes:","Carbon pickup","Inclusion removal","Sulphur pickup","Oxidation","B","Gentle stirring allows inclusions to float into the slag."
162,"Violent stirring is mainly required for:","Painting","Degassing and desulphurization","Casting","Rolling","B","Strong stirring improves mass transfer."
163,"Steelmaking is fundamentally an:","Electrolysis process","Oxidation refining process","Reduction process only","Mechanical process","B","Primary steelmaking is based on oxidation reactions."
164,"Typical dissolved oxygen in converter steel ranges between:","5–10 ppm","50–100 ppm","400–1000 ppm","5000 ppm","C","Freshly tapped steel contains high dissolved oxygen."
165,"Oxygen solubility in liquid steel is approximately:","0.003%","0.016%","0.16%","1.6%","C","Liquid steel dissolves about 0.16% oxygen."
166,"Oxygen solubility in solid steel is approximately:","0.16%","0.003%","0.03%","3%","B","Solid steel can dissolve only a very small amount of oxygen."
167,"Excess dissolved oxygen mainly causes:","Improved ductility","Blow holes and inclusions","Higher conductivity","Lower density","B","Oxygen forms blow holes and oxide inclusions."
168,"Vacuum treatment removes oxygen primarily as:","O₂","CO","CO₂","FeO","B","Carbon reacts with oxygen to produce CO gas."
169,"The principal decarburization reaction is:","C + N = CN","[C] + [O] = CO","Fe + O = FeO","Si + O = SiO₂","B","Carbon reacts with oxygen to form carbon monoxide."
170,"Decarburization during vacuum treatment is influenced by:","Vacuum level","Argon flow rate","Initial carbon content","All of the above","D","All these parameters influence carbon removal."
171,"Recarburization during secondary refining may occur due to:","Graphite electrodes","Ferro-alloys","Improper tapping","All of the above","D","Several sources may introduce additional carbon."
172,"Effective desulphurization requires slag with:","High acidity","High basicity","High moisture","High nitrogen","B","Basic slag has greater sulphide capacity."
173,"Low FeO + MnO content in slag favors:","Oxidation","Desulphurization","Recarburization","Hydrogen absorption","B","Low oxygen potential promotes sulphur removal."
174,"Hydrogen removal from steel follows the reaction:","2[H] = H₂","H₂ = 2H₂O","H + O = OH","H₂ + Fe = FeH₂","A","Hydrogen leaves steel as molecular hydrogen."
175,"Nitrogen removal is generally slower than hydrogen removal because nitrogen has:","Higher density","Lower diffusibility","Higher temperature","Higher oxidation potential","B","Nitrogen diffuses more slowly than hydrogen."
176,"Continuous casting is the process of:","Rolling steel into sheets","Solidifying molten steel into semi-finished products","Converting pig iron into steel","Forging billets","B","Continuous casting solidifies molten steel directly into billets, blooms or slabs."
177,"Which of the following is NOT a semi-finished product of continuous casting?","Billet","Bloom","Slab","Rail","D","Rails are produced after rolling, not directly by continuous casting."
178,"Continuous casting became commercially significant during the:","1920s","1930s","1950s","1980s","C","Continuous casting was introduced commercially in the 1950s."
179,"The biggest advantage of continuous casting is:","Higher fuel consumption","Improved yield and productivity","Higher oxidation","Lower automation","B","Continuous casting improves yield, quality and productivity."
180,"In continuous casting, molten steel is poured into a:","Graphite mould","Water-cooled copper mould","Sand mould","Ceramic mould","B","Copper moulds rapidly extract heat."
181,"The casting speed is controlled by matching:","Cooling water with oxygen flow","Pouring rate with withdrawal rate","Ladle size with tundish size","Slag volume with mould size","B","Steel withdrawal matches the pouring rate to maintain continuity."
182,"After solidification, the continuous strand is:","Remelted","Cut into desired lengths","Sent back to BOF","Discarded","B","The strand is torch-cut or sheared into required lengths."
183,"The ladle is positioned above the tundish using a:","Conveyor","Turret","Crane hook","Roller table","B","The ladle turret rotates the ladle into casting position."
184,"The tundish is located between the:","Blast furnace and BOF","Ladle and mould","Converter and mixer","Caster and rolling mill","B","Steel flows from the ladle into the tundish before entering the mould."
185,"Solidification of steel begins in the:","Secondary cooling zone","Mould","Tundish","Ladle","B","Initial shell formation occurs inside the mould."
186,"The First Zone after the mould is mainly responsible for:","Rolling","Secondary cooling","Heat treatment","Pickling","B","Secondary cooling continues strand solidification."
187,"The strand is straightened before:","Entering the mould","Torch cutting","Charging the BOF","Vacuum treatment","B","Straightening occurs before the cutting stage."
188,"Near-net-shape casting mainly improves:","Fuel consumption","Operational efficiency","Carbon content","Refractory wear","B","Near-net-shape casting reduces processing and increases efficiency."
189,"The complete process from liquid steel to finished rolling can be achieved in about:","30 minutes","2 hours","8 hours","24 hours","B","Modern integrated plants can complete the process within about two hours."
190,"The tundish primarily acts as a:","Primary furnace","Intermediate reservoir","Heat exchanger","Gas cleaner","B","The tundish temporarily stores and distributes molten steel."
191,"Steel entering the caster should preferably be:","Rimmed steel","Killed steel","Pig iron","Cast iron","B","Killed steel prevents gas evolution during casting."
192,"Killed steel means steel in which dissolved oxygen has been:","Increased","Removed","Converted to nitrogen","Replaced by sulphur","B","Killed steel is fully deoxidized."
193,"High dissolved oxygen during casting mainly causes:","Higher yield","Nozzle clogging","Faster rolling","Lower slag","B","Oxides form and clog the submerged entry nozzle."
194,"Dissolved oxygen in steel is commonly measured using:","Thermometer","Celox","Pressure gauge","Flow meter","B","Celox sensors measure oxygen content."
195,"The oxygen content measured by Celox is generally expressed in:","kg","ppm","MPa","mol","B","Oxygen concentration is expressed in ppm."
196,"Which casting practice uses a preheated tundish?","Cold tundish","Hot tundish","Open tundish","Dry tundish","B","Hot tundish practice uses a heated tundish."
