question_id,question,option_a,option_b,option_c,option_d,correct_answer,explanation
35,"Quartz is chemically known as:","Calcium carbonate","Silicon dioxide","Iron oxide","Aluminium oxide","B","Quartz is the natural form of silicon dioxide."
36,"Ruby and sapphire are varieties of:","Quartz","Topaz","Corundum","Calcite","C","Both ruby and sapphire belong to the corundum mineral group."
37,"The primary purpose of exploration is to determine:","Transport routes","Ore body thickness and quality","Market demand","Mine ownership","B","Exploration establishes the thickness and quality of ore or coal."
38,"Exploration commonly uses which drilling method?","Rotary washing","Core drilling","Percussion only","Hydraulic fracturing","B","Core drilling is used to recover core samples."
39,"Recovered core samples are stored in:","Steel drums","Core boxes","Water tanks","Plastic bags","B","Core boxes preserve recovered cores systematically."
40,"Systematic recording of drill core information is known as:","Mapping","Logging","Sampling","Surveying","B","Logging records core details and observations."
41,"Logging mainly includes recording:","Vehicle movement","Physical properties of cores","Fuel consumption","Explosive inventory","B","Physical characteristics are carefully documented."
42,"Laboratory analysis of ore primarily determines:","Worker attendance","Ore quality","Fuel quality","Road condition","B","Laboratory tests determine ore quality."
43,"Geological and assay databases are mainly used for:","Payroll processing","Reserve estimation","Employee recruitment","Railway scheduling","B","Reserve estimation is based on geological and assay data."
44,"Which software may be used for reserve estimation according to the chapter?","AutoCAD","Surpac","Photoshop","MATLAB only","B","Surpac is specifically mentioned."
45,"Bench-wise excavation planning mainly aims to achieve:","Maximum labour","Target production with desired quality","Higher fuel consumption","Reduced drilling","B","Bench planning balances production and quality."
46,"Ore blending is generally carried out at the:","Mine office","Crusher","Workshop","Explosive magazine","B","Different quality ores are blended at the crusher."
47,"Bench parameters include:","Height width and gradient","Colour density and hardness","Fuel speed and load","Temperature pressure and humidity","A","Bench dimensions are regulated."
48,"Bench parameters must comply with permission from:","Railways","DGMS","Forest Department","Municipality","B","DGMS approves bench parameters."
49,"A mine surface plan mainly represents:","Worker details","Surface topography and features","Financial records","Machine inventory","B","Mine surface plans show topography and surface features."
50,"Excavation plans are generally prepared:","Every day","Every week","Every month","Every five years","C","Monthly excavation plans are commonly prepared."
51,"Annual excavation plans operate under the approved:","Lab report","Mining Scheme","Transport permit","Payroll plan","B","Mining schemes guide annual excavation."
52,"Increasing annual excavation beyond the approved quantity requires permission from:","DGMS","IBM","SAIL","PESO","B","IBM approval is required."
53,"Long-term excavation plans must align with:","Mine plan","Mining scheme","Mine closure plan","All of the above","D","All long-term plans must be consistent."
54,"Progressive Mine Closure Plan primarily focuses on:","Increasing production","Restoring land systematically","Increasing drilling","Building roads","B","Mine closure emphasizes reclamation."
55,"Mine planning begins from the:","Mine entrance","Final pit limit","Crusher","Waste dump","B","Closure planning starts from the final pit."
56,"A Mine Plan is generally prepared for a lease period of:","5 years","10 years","20 years","30 years","C","The chapter specifies a normal period of 20 years."
57,"The main objectives of a Mine Plan include:","Environmental protection and mineral conservation","Increasing taxes","Reducing manpower","Increasing imports","A","These are key objectives."
58,"Mining Schemes are generally prepared after every:","2 years","3 years","5 years","10 years","C","Mining schemes are revised every five years."
59,"Vision 2025 in the chapter aimed at steel production of:","50 million tonnes","75 million tonnes","100 million tonnes","150 million tonnes","C","The target mentioned is 100 million tonnes."
60,"Short-term plans are generally prepared for:","Annual and monthly excavation","Twenty-year planning","Mine closure only","Prospecting only","A","Short-term plans cover annual and monthly operations."
61,"A waste dump consists of:","Economic ore","Broken waste material without economic value","Finished steel","Coal only","B","Waste dumps store uneconomic material."
62,"Waste dumps should preferably be located on:","Ore body","Firm non-mineralized ground","River banks","Public roads","B","Stable non-mineralized areas are preferred."
63,"The main objective while planning a waste dump is to:","Increase handling","Minimize rehandling","Increase transportation","Reduce drilling","B","Rehandling should be avoided."
64,"Dumping on hill slopes is generally restricted due to:","Forest and pollution regulations","Fuel shortage","Equipment shortage","Labour laws","A","Environmental authorities discourage hill slope dumping."
65,"Backfilling is mainly carried out in:","Residential areas","Old mined-out excavations","Crusher plants","Railway stations","B","Backfilling restores mined-out areas."
66,"Waste dumps are generally developed in segments of:","10 m","20 m","30 m","50 m","C","Thirty-metre segments are recommended."
67,"The recommended angle of repose for waste dumps is approximately:","20°","25°","33.5°","45°","C","The chapter specifies 33.5°."
68,"Regular water sprinkling on waste dumps is mainly done to:","Cool equipment","Suppress dust","Increase production","Reduce blasting","B","Dust suppression is essential."
69,"Topsoil should be stored separately because it is useful for:","Road construction","Future plantation and rehabilitation","Fuel production","Crusher lining","B","Topsoil is preserved for reclamation."
70,"Minimum illumination required for night dump operations is:","1.5 lux","2.5 lux","3.5 lux","5.5 lux","C","Mine regulations require at least 3.5 lux."
71,"Selection of mining equipment mainly depends on:","Ore body characteristics","Reserve size","Production target","All of the above","D","All these factors influence equipment selection."
72,"Highly erratic deposits generally require:","Bucket wheel excavators","Manual mining","Draglines","Conveyor mining","B","Selective manual mining is preferred."
73,"Large deposits generally favor:","Low-capacity equipment","High-capacity equipment","Manual mining only","Animal transport","B","Large-scale operations require higher-capacity equipment."
74,"Which combination is most commonly used in SAIL mines?","Excavator–Dumper","Dragline only","Bucket wheel only","Manual haulage","A","Excavator–dumper combination is widely used."
75,"Bucket wheel excavators are best suited for:","Soft formations","Very hard granite","Underground stopes","River dredging","A","They are continuous excavators for soft formations."
76,"Draglines are mainly used for:","Side casting overburden","Underground drilling","Ore beneficiation","Screening","A","Draglines efficiently move overburden."
77,"Hydraulic excavators may operate as:","Front-end or backhoe","Only backhoe","Only front shovel","Only dragline","A","Both configurations are used."
78,"Typical dumper capacities mentioned include:","35–120 tonnes","5–20 tonnes","150–250 tonnes","1–10 tonnes","A","The chapter lists capacities from 35 t to 120 t."
79,"Which equipment is mainly used to level mine roads?","Excavator","Grader","Crusher","Hydrocyclone","B","Graders maintain haul roads."
80,"Large water sprinklers are essential mainly for:","Fuel saving","Dust suppression","Ore crushing","Blasting","B","Dust control is critical for safe mining operations."
81,"Before mine production begins, a drilling block should normally provide material for at least:","One day","Three days","One week","One month","C","A drilling block should maintain sufficient material for at least one week's production."
82,"Maintaining an adequate drilling block primarily helps to:","Increase fuel consumption","Reduce frequent machine shifting","Reduce ore quality","Increase blasting cost","B","It minimizes unnecessary relocation of drilling equipment."
83,"Drilling parameters mainly depend upon:","Worker experience only","Rock characteristics","Weather only","Machine colour","B","Rock properties determine suitable drilling parameters."
84,"The distance from the free face to the first row of drill holes is called:","Spacing","Burden","Pitch","Offset","B","Burden is the distance between the free face and the first row of holes."
85,"The distance between adjacent holes in the same row is known as:","Burden","Sub-grade","Spacing","Bench width","C","Spacing is the hole-to-hole distance within a row."
86,"Sub-grade drilling refers to:","Horizontal drilling","Drilling below the bench floor","Drilling above the bench","Exploration drilling","B","Sub-grade drilling extends below the planned bench floor."
87,"Hard rocks generally require:","Larger burden and spacing","Smaller burden and spacing","No drilling","Only manual excavation","B","Hard rocks require closer hole spacing for effective fragmentation."
88,"Soft rocks generally require:","Smaller burden","Larger burden and spacing","No blasting","More sub-grade only","B","Soft rocks need less explosive energy and can use larger spacing."
89,"According to the thumb rule, burden is approximately:","50–100 times hole diameter","100–150 times hole diameter","200–300 times hole diameter","400–500 times hole diameter","C","The recommended burden is about 200–300 times the hole diameter."
90,"Spacing is generally taken as approximately:","Equal to burden","0.5 × burden","1.2 × burden","2 × burden","C","Spacing is usually about 1.2 times the burden."
91,"Sub-grade drilling should normally be about:","5% of bench height","10% of bench height","20% of bench height","25% of bench height","B","The chapter recommends approximately 10%."
92,"Which drill-hole arrangement forms squares?","Radial pattern","Square pattern","Circular pattern","Random pattern","B","Aligned rows produce a square pattern."
93,"Which drilling pattern forms triangular arrangements?","Square pattern","Staggered pattern","Linear pattern","Cross pattern","B","Staggered holes form triangular geometry."
94,"Insufficient sub-grade drilling often results in:","Overburden increase","Formation of toes","Water logging","Equipment failure","B","Toes reduce digging efficiency."
95,"Proper sub-grade drilling mainly ensures:","Uniform bench floor","Higher fuel usage","Lower ore grade","Reduced transport","A","Adequate drilling provides a level bench floor."
96,"The primary objective of blasting is to:","Increase ore grade","Fragment rock for excavation","Improve road quality","Reduce rainfall","B","Blasting breaks rock into excavatable fragments."
97,"Blasting is often described as the:","Most expensive operation","Lifeline of mine operations","Final operation","Least important operation","B","Nearly all downstream operations depend on blasting efficiency."
98,"Blasting efficiency mainly affects:","Excavation loading transport and crushing","Only transportation","Only drilling","Only screening","A","Good fragmentation improves every downstream mining activity."
99,"Which of the following is an explosive charge type mentioned in the chapter?","Prime charge","Steam charge","Water charge","Air charge","A","Prime charge is one of the explosive charge types."
100,"Bulk Emulsion Explosive is commonly abbreviated as:","BEE","SME","BME","SLE","B","Site Mixed Emulsion (SME) is the bulk emulsion explosive discussed."
101,"An explosive is characterized by:","Rapid decomposition after ignition","Slow cooling","Low gas generation","No heat release","A","Rapid decomposition produces heat and high-pressure gases."
102,"Which is NOT one of the four basic effects of explosives?","Rock fragmentation","Ground vibration","Air blast","Metal refining","D","Metal refining is unrelated to blasting."
103,"The primary useful effect of blasting is:","Rock fragmentation","Road construction","Ore washing","Mine surveying","A","Fragmentation is the intended purpose of blasting."
104,"Site Mixed Emulsion (SME) explosive is mainly an improvement over:","Coal","ANFO","Water gel only","Diesel","B","SME offers several advantages over ANFO."
105,"One major advantage of SME explosive is:","Poor water resistance","Easy transport and handling","Higher smoke generation","Lower fragmentation","B","SME simplifies handling and transportation."
106,"SME explosive provides:","Longer charging time","Shorter charging time","No charging","Manual ignition only","B","Charging operations become faster."
107,"Bulk emulsion explosives provide:","Excellent water resistance","Poor water resistance","No resistance","Only underground use","A","Water resistance is a key advantage."
108,"The blasting circuit mainly determines:","Mine ownership","Sequence and timing of blast initiation","Crusher capacity","Ore grade","B","The circuit controls the firing sequence."
109,"Traditional plain detonator blasting commonly uses:","Optical fibre","Detonating fuse","Hydraulic pipes","Copper rods","B","Plain detonators are connected using detonating fuse."
110,"Typical row-to-row delays mentioned are:","5/10/15 ms","17/25/42 ms","100/200/300 ms","1/2/3 ms","B","These delay values improve fragmentation."
111,"Providing row delays primarily creates:","More vibration","Additional free faces","Higher dust","Lower drilling speed","B","Additional free faces improve blasting efficiency."
112,"Electric detonators are initiated using:","Compressor","Exploder","Hydraulic pump","Crusher","B","An exploder initiates electric detonator circuits."
113,"A major disadvantage of electric detonators is:","Poor fragmentation","Susceptibility to stray electrical currents","High water resistance","Low sensitivity","B","Electrical hazards are a known limitation."
114,"NONEL stands for a:","Non-electric detonator system","Non-metallic ore loader","New ore logistics","Normal electric line","A","NONEL is a non-electric initiation system."
115,"NONEL technology uses:","Shock tubes","Copper wires only","Steel cables","Water pipes","A","Shock tubes transmit the initiation signal."
116,"The shock tube carries:","High-voltage electricity","Low-energy initiation signal","Compressed air","Hydraulic oil","B","The signal propagates through the tube safely."
117,"A major advantage of NONEL is that it is:","Affected by stray currents","Immune to stray electrical currents","Dependent on batteries","Used only underground","B","NONEL greatly improves safety."
118,"NONEL systems generally allow:","Hole-to-hole delays","No delays","Only row blasting","Random firing","A","Hole-to-hole delays improve fragmentation."
119,"Hole-to-hole delay mainly improves:","Rock fragmentation","Fuel consumption","Ore grade","Bench height","A","Better timing creates additional free faces."
120,"Compared with detonating fuse, NONEL generally produces:","Greater vibration","Less vibration","No fragmentation","Higher air blast","B","NONEL reduces vibration and improves blast performance."
121,"Compared to detonating fuse, NONEL technology preserves:","Explosive bubble energy","Electrical energy","Mechanical energy","Thermal energy","A","The shock tube does not destroy the explosive bubble energy, improving blast efficiency."
122,"Preservation of explosive energy in NONEL primarily results in:","Poor fragmentation","Better fragmentation and cost savings","Higher vibration","More air blast","B","More explosive energy is utilized in breaking rock."
123,"Hole-to-hole delays in NONEL systems create:","Higher bench heights","Additional free faces","Lower burden","Greater spacing","B","Additional free faces improve rock breakage."
124,"NONEL blasting generally produces:","Greater rock throw","Less rock throw","No fragmentation","More fly rock","B","Controlled timing reduces rock displacement."
125,"Which blasting system generally results in better muck pile formation?","Plain detonator","NONEL","Manual blasting","Electric fuse only","B","NONEL provides improved fragmentation and muck pile shape."
126,"One safety advantage of NONEL is:","Higher electrical current","Reduced chances of misfire","Higher explosive consumption","Longer charging time","B","Surface connections are completed before down-hole initiation."
127,"According to the chapter, NONEL systems allow:","Fewer blast holes","Large numbers of blast holes in one shot","Only underground blasting","Only single-hole blasting","B","Large blasts can be initiated effectively."
128,"PESO has encouraged mines to transition from:","Hydraulic drills","Electric detonators","Excavators","Bucket wheel excavators","B","Electric detonators are being phased out."
129,"The target date for phasing out electric detonators mentioned in the chapter is:","30 June 2024","30 June 2025","31 December 2025","1 January 2026","B","The chapter specifies elimination before 30 June 2025."
130,"Electronic detonators primarily provide:","Lower drilling cost","Highly precise delay timing","Reduced bench height","Lower ore grade","B","Electronic systems offer accurate timing and better control."
131,"Operation schedules in mining are generally prepared on a:","Daily or weekly basis","Five-year basis","Twenty-year basis","Lifetime basis","A","Daily and weekly schedules coordinate operations."
132,"An operation schedule mainly synchronizes:","Bench quality, production targets and shovel availability","Mine ownership","Railway routes","Crusher maintenance only","A","Scheduling coordinates production with equipment deployment."
133,"Bench-wise shovel deployment should be continuously:","Avoided","Monitored","Reduced","Randomized","B","Continuous monitoring ensures production and quality targets."
134,"Arrangement of transport in mining is essential for:","Men and materials","Explosives only","Water supply only","Coal washing only","A","Efficient transport supports mine operations."
135,"Ore winning should preferably begin:","Before drilling","After blasting","Before exploration","After beneficiation","B","The chapter recommends winning ore after blasting."
136,"Before blasting, extraneous materials should be:","Mixed with ore","Removed","Stored underground","Loaded into wagons","B","Foreign materials should be cleared before blasting."
137,"Bench-wise quality control mainly depends on:","Shovel deployment","Weather conditions","Mine ownership","Railway timetable","A","Proper shovel scheduling maintains ore quality."
138,"The primary crusher used in most mines is:","Cone crusher","Gyratory crusher","Roll crusher","Impact crusher","B","Gyratory crushers are commonly used as primary crushers."
139,"Which crusher may also be used as a primary crusher?","Hammer crusher","Jaw crusher","Ball mill","Rod mill","B","Jaw crushers are also mentioned for primary crushing."
140,"Primary crushing generally reduces ore size to about:","40 mm","100 mm","300 mm","500 mm","C","Primary crushers reduce ROM ore to approximately 300 mm."
141,"The secondary crusher mentioned in the chapter is usually a:","Jaw crusher","Cone crusher","Roll crusher","Hammer crusher","B","Cone crushers perform secondary crushing."
142,"Secondary crushing generally produces ore of size:","Below 40 mm","Below 100 mm","Below 300 mm","Below 500 mm","A","The desired product is about 40 mm and below."
143,"The crushed ore is transported between crushers mainly by:","Railway wagons","Conveyor belts","Trucks only","Draglines","B","Conveyors transfer material efficiently."
144,"The primary function of the screening plant is to:","Increase ore hardness","Separate lumps and fines","Produce explosives","Reduce bench height","B","Screening classifies ore by size."
145,"According to the chapter, lump ore size is generally:","-40 mm to +10 mm","Above 100 mm","Below 5 mm","50–100 mm","A","Lumps fall between approximately 10 mm and 40 mm."
146,"Fine ore produced by screening is generally:","Above 40 mm","-10 mm","20–40 mm","Exactly 40 mm","B","Fines are below 10 mm."
147,"Wet screening is mainly carried out during:","Summer","Winter","Monsoon","Autumn","C","Water washing removes impurities during the monsoon."
148,"The main objective of iron ore beneficiation is to:","Increase moisture","Remove silica and alumina","Increase particle size","Reduce iron content","B","Beneficiation upgrades ore quality."
149,"Beneficiation mainly recovers iron ore from:","Finished steel","Slime and tailings","Coal seams","Waste dumps only","B","Tailings and slime are processed for recovery."
150,"Which equipment is commonly used in iron ore beneficiation?","Hydrocyclones and magnetic separators","Jaw crushers only","Draglines only","Dozers only","A","These are the principal beneficiation units."
151,"The ore handling plant mainly feeds the:","Drill machine","Wagon loader","Crusher","Beneficiation plant","B","Stockpiled ore is supplied to wagon loaders."
152,"Ore from stockpiles is commonly reclaimed using a:","Dragline","Bucket wheel excavator","Bulldozer","Road grader","B","Bucket wheel excavators reclaim ore from stockpiles."
153,"Loading into railway wagons is mainly carried out using:","Wagon loaders","Hydrocyclones","Cone crushers","Exploders","A","Wagon loaders are specifically designed for this purpose."
154,"The major objective during dispatch is to avoid:","Crusher wear","Demurrage charges","Ore blending","Road grading","B","Efficient loading avoids demurrage."
155,"Correct wagon loading mainly prevents:","Bench failure","Penal freight","Ground vibration","Slope instability","B","Incorrect weight attracts railway penalties."
156,"Mine safety is primarily the responsibility of:","Only workers","Statutory personnel","Railway authorities","Customers","B","DGMS-designated statutory personnel are responsible."
157,"Which organization issues mine safety guidelines mentioned in the chapter?","IBM","DGMS","PESO","SAIL","B","DGMS regulates mine safety."
158,"Which of the following is a statutory mining official?","Mining Mate","Accountant","Sales Manager","Store Clerk","A","Mining Mate is one of the statutory officials."
159,"Major mining hazards include:","Blasting, transportation and electricity","Rainfall only","Vegetation","Painting operations","A","These are specifically identified as major hazards."
160,"Personal Protective Equipment (PPE) should be worn by:","Visitors only","All persons working in mines","Only managers","Only blasters","B","PPE is mandatory for everyone working in mines."
161,"Airborne dust should be controlled mainly by:","Increasing drilling","Water sprinkling","Increasing blasting","Reducing excavation","B","Dust suppression improves safety and health."
162,"General mine atmosphere should be:","Dusty","Congenial and safe","Hot","Humid only","B","Safe working conditions are essential."
163,"During blasting, heavy equipment should be:","Placed close to the blast","Kept at a safe distance","Covered with soil","Parked on the bench edge","B","Safe distance prevents damage from flying fragments."
164,"Excavators should be protected from:","Groundwater only","Flying rock fragments","Railway wagons","Crusher dust only","B","Flying fragments during blasting can damage equipment."
165,"Which statement best describes good mining practice?","Safety and production should go together","Production is more important than safety","Safety is required only underground","Dust suppression is optional","A","The chapter consistently emphasizes safe scientific mining."
166,"Which chapter topic links exploration directly to mine planning?","Logging and geological database","Waste dump design","Railway loading","Road maintenance","A","Exploration data forms the basis of reserve estimation and planning."
167,"Which mining operation directly influences excavation, loading, transport and crushing efficiency?","Blasting","Surveying","Plantation","Beneficiation","A","Efficient blasting determines the performance of downstream operations."
168,"Scientific bench planning primarily ensures:","Desired production and quality","Higher taxes","More waste generation","Longer transport routes","A","Bench planning balances production targets with ore quality."
169,"Which operation restores mined land toward its original condition?","Progressive Mine Closure Plan","Primary crushing","Screening","Blasting","A","Mine closure focuses on reclamation and rehabilitation."
170,"Which concept is most closely associated with sustainable mining in the chapter?","Progressive mine closure and rehabilitation","Increasing explosive consumption","Higher waste dumping","Ignoring topsoil","A","Environmental restoration is a major principle discussed."
