question_id,question,option_a,option_b,option_c,option_d,correct_answer,explanation
21,"The primary purpose of coal crushing before carbonization is to:","Homogenize the coal blend","Increase ash content","Increase moisture","Reduce volatile matter","A","Fine crushing homogenizes the different constituents of the coal blend and improves coke quality."
22,"Organic-rich coal particles are generally:","Softer than inorganic-rich particles","Harder than inorganic-rich particles","Equal in hardness","Brittle only at high temperatures","A","Organic-rich particles are softer than ash-rich or inorganic-rich particles."
23,"Ash-rich particles are generally found in which size fraction?","Greater than 5 mm","Less than 1 mm","Exactly 3.2 mm","Less than 0.5 mm","A","Larger particles usually contain more ash and require finer crushing."
24,"The desirable crushing index after crushing is:","80–82% below 3.2 mm","50–60% below 3.2 mm","90–95% below 5 mm","70–75% below 2 mm","A","The recommended crushing index is 80–82% passing 3.2 mm."
25,"Over-crushing of coal is undesirable because it:","Reduces bulk density and increases microfines","Increases coke strength","Reduces ash content","Improves permeability","A","Over-crushing lowers bulk density and creates excessive fines."
26,"Bulk density refers to the:","Compactness of coal charge in the oven","Density of coke","Specific gravity of coal","Moisture content of coal","A","Bulk density indicates how closely the coal particles are packed."
27,"Higher bulk density generally produces:","Stronger coke","Weaker coke","Higher ash coke","Higher moisture coke","A","Higher bulk density improves coke strength."
28,"The main objective of coal blending is to:","Obtain desired coal blend properties","Reduce coal consumption only","Increase moisture","Increase volatile matter","A","Blending combines different coals to achieve required coke quality."
29,"Which property is NOT additive during coal blending?","Fluidity","Ash","Volatile Matter","MMR","A","Most properties are additive except fluidity."
30,"Imported coking coals generally have:","Lower ash and better coking properties","Higher ash and poor coking properties","Higher moisture only","Lower carbon content","A","Imported coals are preferred for their better coking characteristics."
31,"Indigenous coking coals generally have:","Higher ash content","Lower ash than imported coal","No ash","No volatile matter","A","Indian coals usually contain relatively high ash."
32,"Blending is generally achieved by:","Adjusting discharge from different bunkers to a common belt","Adding water","Heating coal","Adding limestone","A","Coal proportions are controlled using bunker discharge rates."
33,"The maximum permissible ash content in coal blend is:","11.5%","15%","20%","10%","A","The target ash for coal blend is 11.5% maximum."
34,"The desired volatile matter of coal blend is:","23–25%","15–18%","30–35%","10–12%","A","Coal blend VM should remain between 23 and 25%."
35,"The desired Mean Max Reflectance (MMR) of coal blend is:","1.15–1.20","0.80–0.90","1.40–1.50","0.60–0.70","A","Coal blend MMR should be maintained between 1.15 and 1.20."
36,"The sulphur content of the coal blend should be:","Less than 0.7%","Less than 2%","Exactly 1%","Less than 5%","A","Coal blend sulphur should remain below 0.7%."
37,"The desired FSI of coal blend is:","5–6","2–3","8–10","1–2","A","FSI of 5–6 provides suitable coking characteristics."
38,"The recommended moisture content of coal blend is:","7–9%","1–2%","15–20%","10–15%","A","Proper moisture improves charging characteristics."
39,"Carbonization is defined as heating coal in the:","Absence of air","Presence of oxygen","Presence of nitrogen only","Vacuum only","A","Carbonization occurs without air."
40,"Carbonization is also known as:","Destructive distillation","Calcination","Roasting","Sintering","A","Heating coal without air is called destructive distillation."
41,"The chambers in which carbonization occurs are made of:","Refractory bricks","Concrete","Steel","Cast iron","A","Coke ovens are constructed using refractory bricks."
42,"A group of coke ovens is known as a:","Battery","Furnace","Stack","Reactor","A","Several ovens together form a battery."
43,"A tall coke oven battery has a height of approximately:","7.0 m","4.3 m","10.0 m","5.5 m","A","Tall batteries are about 7 m high."
44,"A small coke oven battery has a height of approximately:","4.3 m","7.0 m","6.5 m","5.0 m","A","Small batteries are approximately 4.3 m high."
45,"In a recovery type battery:","Gas is cleaned and by-products are recovered","Gas is wasted","No by-products are formed","Coal is burned directly","A","Recovery batteries collect and process coke oven gas."
46,"In a non-recovery battery:","Generated gas acts as fuel","Gas is stored","Gas is converted into oxygen","Gas is liquefied","A","The gas itself serves as the fuel."
47,"In a top-charge battery, coal is charged through:","Charging holes on the oven top","The oven side","The oven bottom","The coke guide","A","Coal enters through charging holes located on top."
48,"Stamp charging involves:","Charging a rammed coal cake","Charging powdered coke","Charging wet coal","Charging limestone","A","Coal is compacted into a cake before charging."
49,"The first stage after charging coal into the oven is:","Drying (de-moisturization)","Plastic stage","Gas evolution","Resolidification","A","Coal first loses moisture."
50,"Drying of coal continues up to approximately:","250°C","100°C","500°C","700°C","A","Moisture removal occurs up to about 250°C."
51,"Coal begins to soften at approximately:","300°C","100°C","600°C","900°C","A","Softening starts around 300°C."
52,"The plastic stage occurs approximately between:","350–550°C","100–200°C","700–900°C","900–1100°C","A","Coal becomes plastic within this temperature range."
53,"Entrapped gases are mainly driven out between:","400–700°C","100–200°C","800–1000°C","50–100°C","A","Most gases evolve during this stage."
54,"Resolidification of coke begins above:","700°C","300°C","500°C","100°C","A","The plastic mass resolidifies beyond 700°C."
55,"Coke is finally produced at around:","1000°C","500°C","750°C","300°C","A","Complete coke formation occurs near 1000°C."
56,"The calorific value of coke oven gas is approximately:","4300 kcal/m³","2500 kcal/m³","7000 kcal/m³","1000 kcal/m³","A","The chapter specifies about 4300 kcal/m³."
57,"The coke oven gas is cooled to approximately:","80°C","200°C","500°C","1000°C","A","The gas is cooled using flushing liquor."
58,"The total duration required for complete carbonization is called:","Coking time","Residence time","Retention time","Cooling time","A","The complete carbonization period is called coking time."
59,"Cooling hot coke after pushing is called:","Quenching","Annealing","Calcination","Roasting","A","Quenching rapidly cools hot coke."
60,"The usual wet quenching time is approximately:","90 seconds","10 seconds","5 minutes","30 minutes","A","Typical quenching lasts about 90 seconds."
61,"Which machine charges coal into empty ovens?","Charging Car","Pusher Car","Coke Guide Car","Quenching Car","A","Charging cars transfer coal from coal tower to ovens."
62,"Which machine levels coal and pushes coke from the oven?","Pusher Car","Charging Car","Quenching Car","Crusher","A","The pusher car performs leveling and coke pushing."
63,"The Coke Guide Car is used to:","Guide coke into the quenching car","Carry coal","Crush coke","Cool coke","A","It directs hot coke during pushing."
64,"The Quenching Car is used to:","Carry hot coke to the quenching tower","Charge coal","Crush coke","Screen coke","A","The quenching car transports hot coke."
65,"Modern coke oven machines are commonly controlled using:","PLC systems","Manual gears","Steam engines","Hydraulic presses only","A","PLC-based automation is widely used."
66,"VVFD stands for:","Variable Voltage Variable Frequency Drive","Variable Vacuum Flow Device","Vertical Voltage Frequency Driver","Vacuum Variable Feed Drive","A","VVFD controls motor speed in coke oven machines."
67,"Wet quenching cools coke using:","Water spray","Nitrogen gas","Compressed air","Steam","A","Wet quenching uses water."
68,"Dry quenching mainly uses:","Nitrogen","Oxygen","Hydrogen","Carbon dioxide","A","Nitrogen is circulated as the cooling gas."
69,"One major advantage of dry quenching is:","Recovery of sensible heat as steam","Higher moisture in coke","Reduced coke strength","Lower productivity","A","Dry quenching recovers waste heat."
70,"Moisture in dry-quenched coke is approximately:","0.3–0.4%","5%","10%","15%","A","Dry quenching produces low-moisture coke."
71,"Moisture in wet-quenched coke is approximately:","5%","0.3%","10%","15%","A","Wet quenching leaves about 5% moisture."
72,"After wet quenching, coke is dumped onto the:","Wharf","Coal tower","Battery top","Crusher","A","The wharf is the receiving platform."
73,"Recommended coke retention time on the wharf is:","20 minutes","5 minutes","1 hour","2 hours","A","Retention helps remove internal heat."
74,"Manual cooling of remaining hot coke is known as:","Spot quenching","Dry quenching","Primary quenching","Flash cooling","A","Spot quenching uses manual water spraying."
75,"Spot quenching is undesirable because it:","Increases moisture content","Reduces ash","Improves strength","Increases CSR","A","Extra water raises coke moisture."
76,"The first screen in the Coke Sorting Plant is generally:","80 mm","25 mm","15 mm","50 mm","A","Initial screening uses an 80 mm screen."
77,"Blast Furnace coke size is:","+25 mm to -80 mm","+15 mm to -25 mm","Below 15 mm","Above 100 mm","A","This is the desired BF coke size."
78,"Nut coke size is:","+15 mm to -25 mm","+25 mm to -80 mm","Below 15 mm","Above 80 mm","A","Nut coke is supplied mainly to sinter plants."
79,"Coke breeze size is:","Below 15 mm","25–80 mm","15–25 mm","Above 80 mm","A","Fine breeze is used in sintering."
80,"Nut coke and coke breeze are mainly supplied to:","Sinter Plant","Blast Furnace","BOF","Rolling Mill","A","Both fractions are utilized in the sintering process."
81,"Ash present in coke mainly becomes part of the:","Slag","Hot metal","Flue gas","Limestone","A","Ash is inert and combines with fluxes to form slag in the Blast Furnace."
82,"Higher ash content in coke results in:","Higher slag generation","Higher coke strength","Higher CSR","Lower fuel consumption","A","Ash increases slag volume and heat requirement."
83,"The desired ash content in metallurgical coke is:","Less than 15%","Less than 20%","Less than 10%","Less than 25%","A","The recommended ash content is below 15%."
84,"Volatile Matter (VM) in coke indicates:","Completion of carbonization","Moisture content","Ash percentage","Bulk density","A","Lower VM indicates better completion of carbonization."
85,"The desirable volatile matter in coke should be:","Less than 1%","5%","10%","15%","A","VM below 1% indicates well-carbonized coke."
86,"Gross moisture in coke mainly:","Consumes heat during evaporation","Improves reduction","Increases carbon content","Increases CSR","A","Moisture absorbs heat during evaporation inside the furnace."
87,"Micum Index measures the:","Cold strength of coke","Hot strength of coke","Ash content","Carbon content","A","Micum Index evaluates mechanical strength at room temperature."
88,"The M10 value represents resistance against:","Abrasion","Impact","Compression","Oxidation","A","M10 indicates abrasion resistance of coke."
89,"A lower M10 value indicates:","Better abrasion resistance","Poor coke quality","Higher ash","Higher moisture","A","Lower M10 signifies stronger coke."
90,"A good M10 value is approximately:","8","20","40","60","A","Around 8 is considered desirable."
91,"The M40 value represents coke strength against:","Impact load","Abrasion","Moisture","Thermal expansion","A","M40 measures impact resistance."
92,"A good M40 value should be:","Greater than 80","Less than 50","Exactly 60","Greater than 95","A","Higher M40 indicates better strength."
93,"Coke Reactivity Index (CRI) measures coke behavior with:","Carbon dioxide","Nitrogen","Oxygen","Steam","A","CRI measures reaction with CO₂ at high temperature."
94,"CRI testing is carried out at approximately:","1100°C","800°C","500°C","1400°C","A","The standard testing temperature is 1100°C."
95,"Lower CRI values indicate:","Better coke quality","Higher moisture","Lower carbon","Poor strength","A","Lower CRI means better resistance to reaction."
96,"The desirable CRI range is:","21–24","10–15","35–40","50–60","A","Good metallurgical coke has CRI around 21–24."
97,"CSR stands for:","Coke Strength After Reaction","Carbon Strength Ratio","Coal Strength Rating","Carbon Stability Ratio","A","CSR measures strength after reacting with CO₂."
98,"CSR is also known as the:","Hot strength of coke","Cold strength of coke","Bulk density index","Ash index","A","CSR indicates coke strength under furnace conditions."
99,"The desirable CSR value is:","64–66","30–35","45–50","80–90","A","Good coke has CSR between 64 and 66."
100,"The recommended Blast Furnace coke size is:","+25 mm to -80 mm","+15 mm to -25 mm","Below 15 mm","Above 100 mm","A","This size provides proper permeability."
101,"Excess undersized coke decreases:","Burden permeability","Carbon content","Ash content","Coke strength","A","Fine coke blocks gas flow inside the furnace."
102,"Excess oversized coke decreases:","Reaction surface area","Slag volume","Moisture","Carbon content","A","Larger coke pieces provide less surface area."
103,"One major role of coke in the Blast Furnace is to act as:","Fuel","Flux","Coolant","Lubricant","A","Coke supplies the heat required for ironmaking."
104,"Another important role of coke is to act as a:","Reducing agent","Oxidizing agent","Catalyst","Binder","A","Carbon monoxide generated from coke reduces iron oxides."
105,"Coke also provides:","Permeability to furnace burden","Additional moisture","Higher slag","Cooling effect","A","Coke maintains gas flow through the burden."
106,"Coal carbonization is also called:","Destructive distillation","Roasting","Calcination","Agglomeration","A","Heating coal without air is called destructive distillation."
107,"The main purpose of coal carbonization is to produce:","Metallurgical coke","Pig iron","Steel","Limestone","A","Coke is the primary product."
108,"The major gaseous by-product of coke making is:","Coke Oven Gas","Blast Furnace Gas","Producer Gas","Natural Gas","A","COG is evolved during carbonization."
109,"Typical high-temperature carbonization is carried out at:","1000–1200°C","400–600°C","600–800°C","1500°C","A","Integrated steel plants carbonize coal at this range."
110,"The major by-products recovered in the by-product plant include:","Tar, ammonia and crude benzol","Only tar","Only ammonia","Only benzene","A","These are the major recovered chemicals."
111,"Which impurity is NOT removed from Coke Oven Gas during cleaning?","Nitrogen","Tar fog","Ammonia","Naphthalene","A","Nitrogen is a normal constituent of cleaned gas."
112,"Tar fog is removed primarily because it:","Fouls downstream equipment","Improves combustion","Increases calorific value","Reduces gas pressure","A","Tar deposits damage downstream systems."
113,"The cleaning of Coke Oven Gas uses:","Coolers, condensers and scrubbers","Only crushers","Only screens","Only filters","A","Multiple cleaning units remove impurities."
114,"Typical tar fog content in cleaned Coke Oven Gas is approximately:","30 mg/Nm³","300 mg/Nm³","3 mg/Nm³","3000 mg/Nm³","A","Good quality gas contains about 30 mg/Nm³."
115,"Typical ammonia content in clean Coke Oven Gas is:","30 mg/Nm³","300 mg/Nm³","3 mg/Nm³","3000 mg/Nm³","A","The desired value is about 30 mg/Nm³."
116,"Typical hydrogen sulphide content in clean Coke Oven Gas is about:","200 mg/Nm³","20 mg/Nm³","500 mg/Nm³","1000 mg/Nm³","A","Good quality gas contains around 200 mg/Nm³."
117,"HCN in clean Coke Oven Gas is generally present as:","Traces","10%","5%","20%","A","Only trace quantities remain after cleaning."
118,"Among tar products, the most valuable product is:","Naphthalene","Pitch","Road tar","Creosote","A","The chapter identifies naphthalene as the costliest tar product."
119,"Ammonia recovered from Coke Oven Gas is converted into:","Ammonium sulphate","Ammonium nitrate","Urea","Nitric acid","A","Ammonia reacts with sulphuric acid."
120,"Ammonium sulphate is widely used as:","Fertilizer","Fuel","Flux","Lubricant","A","It is an agricultural fertilizer."
121,"Yield of benzol products depends mainly on:","VM of coal blend and coking temperature","Coal moisture only","Ash only","Crusher speed","A","Both VM and coking temperature influence benzol yield."
122,"Typical recovery of benzol products from crude benzol is:","78–84%","40–50%","90–95%","20–30%","A","The recovery lies between 78 and 84%."
123,"Pitch obtained from tar distillation is mainly used for:","Electrode making","Steel rolling","Blast furnace cooling","Flux preparation","A","Pitch is used in electrode manufacture."
124,"Tar is commonly used for:","Road making","Iron ore reduction","Steel casting","Water treatment","A","Road tar is one of its major applications."
125,"Benzene, toluene and xylene are important raw materials for:","Chemical industries","Power plants","Cement plants","Rolling mills","A","They are widely used in chemical manufacturing."
126,"The Tar and Liquor Processing Plant mainly handles:","Flushing liquor and wastewater","Only blast furnace gas","Only tar","Only water","A","It processes flushing liquor circulated with the battery."
127,"The flushing liquor primarily helps to:","Cool hot oven exit gases","Increase gas pressure","Increase moisture","Reduce carbonization time","A","It cools the hot gas leaving the ovens."
128,"Primary Gas Cooler mainly:","Reduces gas temperature","Removes sulphur","Produces coke","Increases pressure","A","It cools the raw coke oven gas."
129,"The Electrostatic Tar Precipitator removes:","Tar aerosols","Hydrogen","Methane","Carbon monoxide","A","Electrostatic attraction removes condensed tar particles."
130,"The main function of the exhauster is to:","Maintain gas suction","Crush coal","Cool coke","Screen coke","A","It maintains proper gas pressure in the collecting main."
131,"Failure of the exhauster will result in:","Raw gas venting to atmosphere","Higher CSR","Better coke quality","Lower emissions","A","Gas escapes through battery flares if the exhauster fails."
132,"The Ammonium Sulphate Plant removes ammonia using:","Sulphuric acid","Hydrochloric acid","Nitric acid","Acetic acid","A","Ammonia reacts with sulphuric acid in saturators."
133,"The acidity of saturator liquor is maintained at:","3–5%","10–15%","20%","1%","A","The recommended acidity is 3–5%."
134,"The Final Gas Cooler mainly removes:","Heat gained during previous treatment","Ash","Carbon","Nitrogen","A","FGC cools the treated gas."
135,"In the Benzol Recovery Plant, benzol is absorbed by:","Wash oil","Water","Lime slurry","Ammonia liquor","A","Wash oil absorbs benzol from gas."
136,"The recovered wash oil is:","Reused","Discarded","Burned","Sold directly","A","Wash oil is recycled."
137,"The Benzol Rectification Plant produces:","Benzene, toluene and xylene","Only benzene","Only pitch","Only ammonia","A","Rectification separates individual aromatic compounds."
138,"The Tar Distillation Plant produces:","Pitch and naphthalene","Pig iron","Coke","Sinter","A","Pitch and naphthalene are major tar products."
139,"Sulphuric acid in the Acid Plant is produced by:","DCDA process","LD process","Bessemer process","Hall process","A","DCDA stands for Double Conversion Double Absorption."
140,"The catalyst used in the Acid Plant is:","Vanadium pentoxide","Nickel","Iron oxide","Copper oxide","A","Vanadium pentoxide catalyzes SO₂ oxidation."
141,"The full form of DCDA is:","Double Conversion Double Absorption","Direct Conversion Direct Absorption","Double Carbon Double Absorption","Dual Conversion Dual Absorption","A","Sulphuric acid is produced using the DCDA process."
142,"Vanadium pentoxide (V₂O₅) acts as the:","Catalyst in the Acid Plant","Fuel","Oxidizing agent","Coolant","A","V₂O₅ catalyzes the conversion of SO₂ to SO₃."
143,"The sulphuric acid produced in the Acid Plant is mainly used in the:","Ammonium Sulphate Plant","Tar Distillation Plant","Coal Handling Plant","Coke Sorting Plant","A","Sulphuric acid reacts with ammonia to form ammonium sulphate."
144,"PETP stands for:","Phenolic Effluent Treatment Plant","Primary Effluent Treatment Plant","Phenol Extraction Treatment Process","Pollution Elimination Treatment Plant","A","PETP treats contaminated wastewater from coke ovens."
145,"BOD Plant mainly treats:","Contaminated wastewater","Blast furnace gas","Coal dust","Iron ore slurry","A","The BOD plant biologically treats wastewater."
146,"The treated water from PETP is mainly reused for:","Quenching hot coke","Coal washing","Gas cooling","Boiler feed","A","The treated water is recycled for coke quenching."
147,"The permissible ammonia concentration after BOD treatment is:","50 ppm","100 ppm","10 ppm","5 ppm","A","The treated effluent should contain a maximum of 50 ppm ammonia."
148,"The permissible phenol concentration after treatment is:","1 ppm","5 ppm","10 ppm","50 ppm","A","Phenol should not exceed 1 ppm."
149,"The permissible cyanide concentration after treatment is:","0.2 ppm","2 ppm","1 ppm","5 ppm","A","The allowable cyanide concentration is 0.2 ppm."
150,"The permissible Tar & Oil concentration after treatment is:","10 ppm","20 ppm","50 ppm","100 ppm","A","Tar and oil concentration should be within 10 ppm."
151,"Hydrogen constitutes approximately what percentage of clean Coke Oven Gas?","50–60%","20–25%","70–80%","5–10%","A","Hydrogen is the major constituent of Coke Oven Gas."
152,"Methane content in clean Coke Oven Gas is approximately:","25–28%","5–10%","35–40%","10–15%","A","Methane is the second largest component."
153,"Carbon monoxide content in Coke Oven Gas is approximately:","6–8%","20–25%","1–2%","15–20%","A","CO contributes to the fuel value of the gas."
154,"Carbon dioxide content in Coke Oven Gas is approximately:","3–4%","10–15%","20–25%","1%","A","CO₂ is present in relatively small quantities."
155,"Other hydrocarbons constitute approximately:","2–2.5%","10–12%","5–8%","15–20%","A","Small amounts of hydrocarbons remain in the cleaned gas."
156,"Nitrogen content in Coke Oven Gas is generally:","2–7%","15–20%","25–30%","0%","A","Nitrogen enters mainly through leakage."
157,"Oxygen content in clean Coke Oven Gas is approximately:","0.2–0.4%","2–4%","5–10%","1–2%","A","Only traces of oxygen remain."
158,"The calorific value of clean Coke Oven Gas is about:","4300 kcal/m³","2500 kcal/m³","6000 kcal/m³","1500 kcal/m³","A","The gas has a heating value of approximately 4300 kcal/m³."
159,"The Percentage Leaking Doors (PLD) allowed for a new battery is:","5%","10%","15%","20%","A","CPCB specifies a maximum of 5% PLD for new batteries."
160,"The Percentage Leaking Doors (PLD) allowed for an existing battery is:","10%","5%","15%","20%","A","Existing batteries are allowed up to 10% PLD."
161,"The permissible Percentage Leaking Lids (PLL) for both new and existing batteries is:","1%","2%","5%","10%","A","PLL limit is 1% irrespective of battery age."
162,"The Percentage Leaking Off-takes (PLO) permitted is:","4%","2%","6%","8%","A","Maximum allowable PLO is 4%."
163,"The permissible SO₂ emission is:","800 mg/Nm³","400 mg/Nm³","1000 mg/Nm³","200 mg/Nm³","A","CPCB has fixed the limit at 800 mg/Nm³."
164,"The permissible stack emission is:","50 mg/Nm³","100 mg/Nm³","200 mg/Nm³","500 mg/Nm³","A","Stack emission should not exceed 50 mg/Nm³."
165,"Charging emission limit for a new battery is:","16 sec/charge","25 sec/charge","50 sec/charge","60 sec/charge","A","New batteries have stricter charging emission norms."
166,"Charging emission limit for an existing battery is:","50 sec/charge","16 sec/charge","25 sec/charge","100 sec/charge","A","Existing batteries are allowed up to 50 sec/charge."
167,"ISO 14001:2004 is related to:","Environmental Management System","Quality Management System","Occupational Safety","Energy Management","A","ISO 14001 focuses on environmental management."
168,"The primary objective of ISO 14001 is to make:","Land, air and water pollution free","Production faster","Coal stronger","Blast furnace larger","A","It aims to minimize environmental pollution."
169,"The most important aspect in the steel industry is:","Safety","Production","Marketing","Finance","A","The chapter emphasizes safety as the highest priority."
170,"PPE stands for:","Personal Protective Equipment","Personnel Protection Equipment","Personal Process Equipment","Plant Protection Equipment","A","PPE protects workers from workplace hazards."
171,"Which of the following is NOT a PPE?","Hammer Crusher","Safety Helmet","Safety Shoes","Dust Mask","A","A hammer crusher is equipment, not PPE."
172,"Gas-prone areas require clearance from:","EMD","HR Department","Finance Department","Stores","A","EMD clearance is mandatory before working in gas-prone areas."
173,"EL-20 is associated with:","Permit to Work system","Coal blending","Coal crushing","Gas cleaning","A","EL-20 refers to maintenance safety procedures."
174,"SOP stands for:","Standard Operating Procedure","Standard Operational Plan","Safety Operation Plan","System Operation Process","A","SOP defines standardized operating methods."
175,"SMP stands for:","Standard Maintenance Procedure","Safety Maintenance Process","Standard Mechanical Practice","System Maintenance Plan","A","SMP specifies maintenance practices."
176,"The first 'S' in the 5S system is:","Seiri","Seiton","Seiso","Shitsuke","A","Seiri means sorting and removing unnecessary items."
177,"Seiri mainly means:","Sort and remove unwanted items","Clean the workplace","Standardize work","Develop discipline","A","Seiri is the first step of workplace organization."
178,"The second 'S' (Seiton) refers to:","Systematic arrangement","Cleaning","Standardization","Discipline","A","Seiton means arranging items systematically."
179,"The third 'S' (Seiso) refers to:","Cleaning and housekeeping","Sorting","Discipline","Inspection","A","Seiso emphasizes cleanliness."
180,"The fourth 'S' (Seiketsu) refers to:","Standardization","Cleaning","Sorting","Inspection","A","Seiketsu maintains standardized practices."
181,"The fifth 'S' (Shitsuke) refers to:","Discipline","Cleaning","Arrangement","Inspection","A","Shitsuke promotes disciplined adherence."
182,"The 5S workplace management concept originated in:","Japan","Germany","USA","India","A","5S was developed in Japan."
183,"Takasi Osada is associated with:","5S workplace management","ISO 14001","CSR Index","Coal Carbonization","A","Takasi Osada popularized the 5S philosophy."
184,"ISO 45001:2018 relates to:","Occupational Health and Safety Management System","Quality Management","Environmental Management","Energy Management","A","ISO 45001 focuses on occupational health and safety."
185,"OH&SMS stands for:","Occupational Health and Safety Management System","Operational Health System","Occupational Hazard Safety Method","Operational Hazard Management System","A","OH&SMS is the full form of ISO 45001."
186,"The main objective of OH&SMS is to:","Identify hazards and minimize risks","Increase production","Reduce coal consumption","Improve coke strength","A","Hazard identification and risk control are its main objectives."
187,"ISO 45001 is NOT primarily concerned with:","Product safety for end users","Employee safety","Hazard identification","Risk management","A","The standard excludes product safety."
188,"ISO 45001 is compatible with:","ISO 9001 and ISO 14001","ISO 22000 only","ISO 50001 only","ISO 27001 only","A","The standard integrates well with ISO 9001 and ISO 14001."
189,"One major benefit of implementing OH&SMS is:","Reduced accidents","Higher ash","Lower CSR","Lower M40","A","The system significantly reduces workplace accidents."
190,"Implementation of OH&SMS improves:","Company image and reputation","Ash content","Moisture content","Gas leakage","A","Effective safety management enhances organizational reputation."
191,"Reliable operations are achieved through:","Proper implementation of OH&SMS","Increasing moisture","Reducing crushing","Higher ash","A","Safety systems contribute to reliable plant operation."
192,"One important benefit of OH&SMS is:","Compliance with legislation","Higher coke moisture","Higher sulphur","Reduced hydrogen","A","The system ensures compliance with legal requirements."
193,"Hazard identification is an essential requirement of:","ISO 45001","ISO 9001","ISO 50001","ISO 17025","A","Hazard identification is a core requirement of OH&SMS."
194,"The process flow of coke making begins with:","Washed coal from washeries","Blast Furnace","By-product Plant","Coke Sorting Plant","A","The process starts with washed coal."
195,"After wagon tipplers, coal is normally transported to:","Coal Yard/Silos","Blast Furnace","Tar Distillation Plant","BOD Plant","A","Coal is conveyed to the storage yard or silos."
196,"Coal is transported from silos to the:","Coal Tower","Blast Furnace","Acid Plant","BOD Plant","A","Coal towers supply coal for charging."
197,"Raw Coke Oven Gas is generated during:","Carbonization","Coal washing","Coal blending","Coal crushing","A","Carbonization releases Coke Oven Gas."
198,"The By-product Plant receives:","Raw Coke Oven Gas","Blast Furnace Gas","Producer Gas","Natural Gas","A","Raw Coke Oven Gas is cleaned in the By-product Plant."
199,"The final cleaned Coke Oven Gas is mainly used as:","Fuel gas in the plant","Cooling water","Lubricant","Flux","A","Cleaned Coke Oven Gas serves as a valuable industrial fuel."
200,"Which sequence correctly represents the overall coke-making process?","Coal Handling → Carbonization → Coke Sorting → By-product Recovery","Carbonization → Coal Washing → Blast Furnace → Coke Sorting","Coal Washing → Blast Furnace → Carbonization → Gas Cleaning","By-product Recovery → Coal Crushing → Carbonization → Coke Sorting","A","The process starts with coal handling, followed by carbonization, coke sorting, and by-product recovery."
201,"Which of the following coal properties is most directly measured by the Crucible Swelling Number (CSN)?","Free Swelling Index","Volatile Matter","Ash Content","Moisture Content","A","CSN is another name for the Free Swelling Index (FSI)."
202,"The primary purpose of the LTGK test is to evaluate the:","Caking property of coal","Ash fusion temperature","Carbon content","Moisture absorption","A","LTGK assesses caking properties and by-product yield during carbonization."
203,"Which coal property provides information about the plastic range of coal?","Gieseler Fluidity","Ash Content","FSI","Moisture","A","Gieseler Fluidity measures softening, plasticity, and resolidification."
