question_id,question,option_a,option_b,option_c,option_d,correct_answer,explanation
33,"The moisture content of coke is approximately ______.","2%","5 ± 0.5%","10%","15%","B","The specified coke moisture is about 5 ± 0.5%."
34,"The sulphur content of coke is generally ______.","0.1–0.2%","0.3–0.4%","0.5–0.6%","1.0–1.5%","C","Typical sulphur content is 0.5–0.6%."
35,"The fixed carbon content of blast furnace coke is approximately ______.","60–65%","70–75%","82–85%","90–95%","C","Blast furnace coke contains about 82–85% fixed carbon."
36,"The M40 value of blast furnace coke should be ______.","Below 40","Above 80%","Below 60%","Above 95%","B","Higher M40 indicates better coke strength."
37,"The M10 value of blast furnace coke should be ______.","Above 10%","Below 6%","Above 20%","Below 15%","B","A lower M10 indicates lower abrasion."
38,"Minimum CaO content required in blast furnace limestone is ______.","20%","30%","38%","45%","C","Limestone specification requires at least 38% CaO."
39,"The typical MgO content of limestone is ______.","2.5%","5%","8.5 ± 0.5%","12%","C","The specified MgO value is 8.5 ± 0.5%."
40,"The normal size range of limestone charged into the blast furnace is ______.","5–15 mm","10–40 mm","25–80 mm","40–100 mm","B","The specified limestone size is 10–40 mm."
41,"LD slag typically contains about ______ CaO.","20%","30%","40.8%","55%","C","The chapter specifies approximately 40.8% CaO."
42,"The MgO content of LD slag is approximately ______.","5%","8%","10.5%","15%","C","LD slag contains around 10.5% MgO."
43,"The minimum Mn content required in manganese ore is ______.","20%","25%","30%","40%","C","The specification requires at least 30% Mn."
44,"Maximum SiO₂ content permitted in manganese ore is ______.","10%","20%","30%","40%","C","The specified maximum is 30%."
45,"Maximum phosphorus allowed in manganese ore is ______.","0.10%","0.20%","0.30%","0.50%","C","The phosphorus specification is 0.30% maximum."
46,"The specified particle size of manganese ore is ______.","5–15 mm","10–25 mm","25–50 mm","50–100 mm","C","Blast furnace manganese ore is sized 25–50 mm."
47,"The fixed carbon content of CDI coal is approximately ______.","30–40%","45–55%","60–70%","80–90%","C","Coal dust used for injection contains about 60–70% fixed carbon."
48,"The volatile matter content of CDI coal is generally ______.","5–10%","10–15%","20–25%","30–40%","C","The specified volatile matter is 20–25%."
49,"The ash content of CDI coal is approximately ______.","2–4%","5–7%","9–11%","15–20%","C","The chapter specifies 9–11% ash."
50,"For coal dust injection, about ______ of the coal should pass below 90 microns.","50%","60%","80%","100%","C","Approximately 80% of the coal should be finer than 90 μm."
51,"The main responsibility of the High Line section is to ______.","Produce coke","Receive and transport raw materials","Cast pig iron","Generate hot blast","B","High Lines handle receipt, storage and transport of burden materials."
52,"Raw materials first arrive at the blast furnace department through the ______.","Cast house","RMHP","Hoist house","PCM","B","Raw Material Handling Plant (RMHP) receives incoming materials."
53,"The ore yard is mainly used for ______.","Hot metal storage","Burden averaging and storage","Slag cooling","Gas cleaning","B","Ore yards stockpile and average raw materials."
54,"Which equipment is commonly used for unloading railway wagons at RMHP?","Mud gun","Wagon tippler","Skimmer","Mud pump","B","Wagon tipplers unload railway wagons efficiently."
55,"Sinter fines separated in the stock house are ______.","Discarded","Sent to SMS","Returned by conveyors","Sold directly","C","Separated fines are returned through conveyor belts."
56,"Blast furnace coke is supplied from the ______.","PCM","Steel Melting Shop","Coke Sorting Plant","Rolling Mill","C","Coke is supplied from the Coke Sorting Plant (CSP)."
57,"The equipment that feeds material from bunkers to conveyors is called the ______.","Crusher","Vibro feeder","Skip","Dust catcher","B","Vibro feeders regulate burden flow."
58,"The burden is weighed before charging using ______.","Only weighbridge","Scale car or load cell","Mud gun","Skimmer","B","Modern plants use scale cars or load cells."
59,"The skip hoist transports burden from the stock house to the ______.","Cast house","Furnace top","Gas cleaning plant","SMS","B","Skip cars lift burden to the furnace top."
60,"Inside the blast furnace, burden materials are arranged in ______.","Random layers","Alternate layers of coke and ore burden","Only coke layers","Only ore layers","B","Alternate layering ensures proper gas flow and reduction."
61,"A blast furnace is geometrically composed of ______.","Two cylinders","Two truncated cones placed base to base","A sphere and a cone","A rectangular shaft","B","The blast furnace consists of two truncated cones joined base to base."
62,"Which is the uppermost section of a blast furnace?","Bosh","Stack","Throat","Hearth","C","The throat is the topmost portion where the burden surface is located."
63,"In which zone does the burden first undergo reduction?","Hearth","Stack (Shaft)","Bosh","Raceway","B","Reduction starts in the shaft or stack region."
64,"Softening and melting of the burden mainly occur in the ______.","Throat","Stack","Belly (Bosh Parallel)","Hearth","C","The belly or bosh parallel is the softening and melting zone."
65,"Final reduction and melting of iron ore mainly occur in the ______.","Throat","Stack","Bosh","Cast House","C","The bosh is the zone where reduction is completed and melting occurs."
66,"Hot metal and slag are collected in the ______.","Throat","Stack","Hearth","Bustle Pipe","C","The hearth stores molten hot metal and slag before tapping."
67,"The inner wall of a blast furnace is protected primarily by ______.","Concrete","Fire-clay refractory lining","Steel plates only","Copper sheets","B","The furnace shell is lined with refractory bricks."
68,"Water coolers are provided in a blast furnace mainly to ______.","Increase blast temperature","Improve furnace life","Reduce coke rate","Increase gas pressure","B","Water cooling protects the refractory lining and extends furnace campaign life."
69,"Modern blast furnaces generally use ______ charging systems.","Single bell only","Double bell or bell-less top","Only conveyor charging","Rotary kiln charging","B","Modern furnaces employ either double bell or bell-less top charging."
70,"The principal reducing gases in the upper part of the blast furnace are ______.","CO and H₂","O₂ and N₂","CO₂ and SO₂","N₂ and Ar","A","Carbon monoxide and hydrogen carry out indirect reduction."
71,"Indirect reduction mainly occurs at temperatures ______.","Above 1500°C","Below 900°C","Exactly 1000°C","Below 300°C","B","Indirect reduction occurs mainly below about 900°C."
72,"Direct reduction mainly occurs at temperatures ______.","Below 500°C","Below 700°C","Above 900°C","Above 1800°C","C","Direct reduction takes place at higher temperatures using solid carbon."
73,"Modern blast furnaces generally have ______ tap holes.","One only","Two to four","Five to six","More than eight","B","Large modern furnaces commonly have 2–4 tap holes."
74,"The tuyeres of a blast furnace are generally made of ______.","Cast iron","Copper with water cooling","Stainless steel","Aluminium","B","Copper tuyeres are water cooled to withstand high temperatures."
75,"The hot blast temperature entering the blast furnace is approximately ______.","300–500°C","600–800°C","850–1200°C","1400–1600°C","C","Hot blast is preheated to about 850–1200°C."
76,"Cold blast air is supplied to the stoves by ______.","Boilers","Turbo blowers","Compressors inside the hearth","Vacuum pumps","B","Turbo blowers provide the required air pressure."
77,"Typical blast pressure before entering the furnace is ______.","0.1–0.5 kg/cm²","1.8–4.5 kg/cm²","5–8 kg/cm²","10–12 kg/cm²","B","Blast pressure depends on furnace capacity and burden permeability."
78,"The hot blast flows from the bustle pipe to the tuyeres through the ______.","Dust catcher","Gooseneck and blowpipe","Stock house","Gas scrubber","B","The sequence is bustle pipe → gooseneck → blowpipe → tuyere."
79,"Which of the following is NOT a product of the blast furnace?","Hot metal","Slag","Blast furnace gas","Steel billets","D","Steel billets are not produced directly in a blast furnace."
80,"Blast furnace slag floats over hot metal because it has ______.","Higher density","Lower density","Higher melting point","Lower viscosity","B","Slag is less dense than molten iron."
81,"Typical CO content of blast furnace gas is ______.","5–10%","10–15%","20–24%","35–40%","C","Blast furnace gas contains about 20–24% CO."
82,"Typical CO₂ content of blast furnace gas is ______.","5–8%","10–12%","18–20%","30–35%","C","The CO₂ content is generally 18–20%."
83,"Nitrogen constitutes approximately ______ of blast furnace gas.","10–20%","25–35%","48–52%","70–80%","C","Nitrogen forms the largest constituent of BF gas."
84,"Typical hydrogen content of blast furnace gas is ______.","1–2%","2–3%","4–5%","8–10%","C","Hydrogen content is usually around 4–5%."
85,"The oxygen content of cleaned blast furnace gas is normally ______.","5–8%","2–4%","0.1–0.3%","10–15%","C","Residual oxygen is very low."
86,"The temperature of top gas leaving the blast furnace is approximately ______.","20–50°C","100–200°C","300–500°C","700–900°C","B","Top gas generally exits at about 100–200°C."
87,"After cleaning, blast furnace gas is commonly used for ______.","Cooling water production","Heating blast furnace stoves","Steel casting","Limestone calcination only","B","Clean BF gas serves as an important plant fuel."
88,"The tap hole is generally opened using ______.","Hammer only","Hydraulic drill and oxygen lancing","Explosives","Compressed nitrogen","B","Hydraulic drilling followed by oxygen lancing opens the tap hole."
89,"The device used to separate slag from hot metal is called the ______.","Mud gun","Skimmer plate","Dust catcher","Bell hopper","B","The skimmer diverts slag into the slag runner."
90,"Hot metal from the blast furnace is transported in ______.","Open wagons","Metal ladles or torpedo ladles","Buckets","Scrap bins","B","Refractory-lined ladles safely transport molten iron."
91,"The refractory used in the hearth of large blast furnaces is mainly ______.","Silica brick","Carbon block","Fire clay only","Magnesite powder","B","Carbon blocks provide excellent resistance in the hearth."
92,"High alumina or silicon carbide refractories are mainly used in the ______.","Top cone","Bosh and lower shaft","Dust catcher","Gas cleaning plant","B","These areas experience severe thermal and chemical loads."
93,"Bell-less top charging mainly improves ______.","Water cooling","Burden distribution","Gas cleaning","Slag chemistry","B","Bell-less top provides accurate burden placement."
94,"In a bell-less top system, burden distribution is achieved using a ______.","Rotating chute","Mud gun","Blast valve","Hydraulic drill","A","A rotating chute distributes burden into desired rings."
95,"Charging cyclogram primarily controls ______.","Hot blast temperature","Burden distribution","Gas cleaning efficiency","Tap hole diameter","B","Charging patterns optimize furnace performance."
96,"Which charging sequence is commonly followed in bell-less top furnaces?","COOC","CCOO","OCCO","COCCO","B","The chapter states CCOO is generally adopted."
97,"In the charging sequence notation, 'C' represents ______.","Coal","Coke","Carbon monoxide","Cast iron","B","C denotes coke."
98,"In charging sequence notation, 'O' represents ______.","Oxygen","Ore and other ferrous burden","Oxide scale","Open hearth slag","B","O denotes ore, sinter and flux burden."
99,"FFCR stands for ______.","Furnace Fuel Control Room","Furnace Foreman Control Room","Fuel Flow Control Room","Furnace Fire Control Room","B","FFCR centrally controls blast furnace operations."
100,"Modern blast furnaces monitor operations mainly through ______.","Only analog gauges","HMI/SCADA systems","Manual notebooks","Telephone communication","B","Modern furnace automation relies on HMI and SCADA systems."
101,"Which auxiliary section is responsible for relining and repairing hot metal ladles?","Pig Casting Machine","Ladle Repair Shop","Clay Mass Shop","Cold Pig Yard","B","The Ladle Repair Shop (LRS) is used for relining, repairing and cleaning iron ladles."
102,"The Pig Casting Machine (PCM) used in blast furnace plants is generally a ______.","Single strand machine","Double strand machine","Rotary drum machine","Continuous caster","B","The chapter specifies that PCM is a double strand pig casting machine."
103,"Lime is sprayed on PCM moulds mainly to ______.","Increase cooling rate","Prevent sticking of pig iron","Increase hardness","Reduce oxidation","B","Lime coating prevents the pigs from sticking to the moulds."
104,"Cold pigs from the PCM are finally stored in the ______.","Stock house","Cold Pig Yard","Cast house","Slag yard","B","Cold Pig Yard stores and classifies pigs according to quality."
105,"The Clay Mass Shop mainly prepares ______.","Coke breeze","Tap hole clay and runner mass","Flux","Iron ore pellets","B","CMS prepares refractory masses such as mud-gun clay and runner mass."
106,"CHSGP stands for ______.","Cast House Slag Grinding Plant","Cast House Slag Granulation Plant","Cold Hot Slag Generation Plant","Cast House Steel Generation Plant","B","CHSGP granulates molten blast furnace slag."
107,"Granulated blast furnace slag is mainly sold to the ______.","Automobile industry","Power plants","Cement industry","Mining industry","C","Granulated slag is widely used in cement manufacturing."
108,"Which of the following is NOT normally used as an auxiliary blast furnace fuel?","Coal dust","Natural gas","Coal tar","Limestone","D","Limestone is a flux, not an auxiliary fuel."
109,"The principal auxiliary fuel used in SAIL blast furnaces is ______.","Natural gas","Coal tar","Coal dust","Fuel oil","C","SAIL predominantly uses Coal Dust Injection (CDI)."
110,"One major benefit of CDI is ______.","Higher coke consumption","Reduced reductant cost","Higher slag volume","Lower furnace productivity","B","Replacing coke with injected coal reduces operating cost."
111,"Coal Dust Injection helps extend the life of ______.","Blast furnace shell","Coke ovens","Stock house","Cast house","B","Lower coke production reduces coke oven wear."
112,"CDI increases blast furnace productivity by ______.","Reducing hot blast temperature","Increasing hot metal production","Increasing slag generation","Reducing burden descent","B","CDI supports higher hot metal output."
113,"CDI provides greater flexibility mainly by allowing quick adjustment of ______.","Burden size","Flame temperature","Ore chemistry","Tap hole diameter","B","Injected coal enables rapid control of furnace thermal conditions."
114,"One environmental benefit of CDI is ______.","Higher SO₂ emissions","Reduced emissions from coke making","Higher dust generation","Increased CO₂ release","B","Reduced coke production lowers emissions."
115,"The first major equipment used in blast furnace gas cleaning is the ______.","Scrubber","Dust catcher","Electrostatic precipitator","Venturi washer","B","Dust catcher removes coarse dust first."
116,"After the dust catcher, blast furnace gas normally passes through the ______.","Hot blast stove","Venturi washer","Cast house","Skip hoist","B","The venturi washer performs wet cleaning."
117,"The final cleaning of blast furnace gas is carried out in the ______.","Cyclone separator","Electrostatic precipitator","Dry filter","Crusher","B","ESP removes the remaining fine dust."
118,"Upper stack reactions mainly involve ______.","Combustion of coke","Indirect reduction","Slag tapping","Pig casting","B","Reduction by CO dominates the upper stack."
119,"The reaction Fe₂O₃ → Fe₃O₄ is an example of ______.","Oxidation","Indirect reduction","Calcination","Carbon deposition","B","CO reduces hematite to magnetite."
120,"The gas shift reaction occurring in the blast furnace is ______.","CO + H₂O → CO₂ + H₂","CO₂ + C → 2CO","FeO + C → Fe + CO","CaCO₃ → CaO + CO₂","A","The gas shift reaction produces hydrogen and carbon dioxide."
121,"The solution loss reaction is ______.","CO₂ + C → 2CO","FeO + CO → Fe","C + O₂ → CO₂","CaCO₃ → CaO + CO₂","A","Solution loss generates carbon monoxide from carbon dioxide."
122,"Calcination of limestone mainly occurs in the ______.","Upper stack","Lower stack","Raceway","Cast house","B","Limestone decomposes in the lower stack."
123,"The raceway is mainly characterized by ______.","Slag granulation","Intense combustion","Indirect reduction","Gas cleaning","B","The raceway is the high-temperature combustion zone."
124,"The hearth is the region where ______.","Burden is charged","Hot metal and slag accumulate","Gas is cleaned","Coke is screened","B","Molten products collect in the hearth."
125,"The final reduction of phosphorus, manganese and silicon occurs mainly in the ______.","Upper stack","Middle stack","Hearth","Throat","C","These elements are finally reduced near the hearth."
126,"The process of removing molten iron and slag from the furnace is called ______.","Charging","Granulation","Tapping","Burdening","C","Periodic removal of hot metal is known as tapping."
127,"According to the chapter, the golden rule of blast furnace operation is ______.","Maintain maximum blast pressure","Do not disturb furnace conditions","Maximize coke rate","Use only pellets","B","Stable furnace operation is essential for productivity."
128,"Variation in raw material quality mainly causes ______.","Improved permeability","Operational irregularities","Lower slag volume","Reduced gas generation","B","Fluctuating burden quality disturbs furnace performance."
129,"Continuous monitoring of ______ indicates furnace efficiency.","Hot blast temperature","Top gas analysis","Tap hole diameter","Runner length","B","Top gas composition reflects furnace performance."
130,"Which of the following is a common blast furnace irregularity?","Forging","Scaffolding","Annealing","Normalizing","B","Scaffolding is a common furnace operating problem."
131,"Which furnace irregularity involves hanging of burden?","Slipping","Hanging","Pigging","Granulation","B","Hanging interrupts smooth burden descent."
132,"Channelling in a blast furnace refers to ______.","Uniform gas flow","Localized gas flow","Slag foaming","Tap hole erosion","B","Gas bypasses through preferred channels."
133,"The main function of a hot blast stove is to ______.","Cool blast air","Preheat blast air","Produce oxygen","Clean BF gas","B","Hot blast stoves preheat air before entering the furnace."
134,"Each blast furnace generally has ______ hot blast stoves.","One","Two","Three or Four","Six","C","Normally three or four stoves are provided."
135,"A hot blast stove mainly consists of a combustion chamber and ______.","Steel shell","Checker bricks","Skip bridge","Cast house","B","Checker bricks store heat during heating."
136,"During the 'on gas' cycle, the stove is ______.","Cooling","Heating","Under repair","Producing oxygen","B","The stove is heated by combustion of BF/COG gas."
137,"Typical dome temperature at the end of the heating cycle is ______.","700–900°C","900–1000°C","1100–1350°C","1500–1700°C","C","The desired dome temperature is around 1100–1350°C."
138,"During the 'on blast' cycle, ______ passes through the checker bricks.","Hot metal","Cold blast","Slag","Coke","B","Cold blast absorbs stored heat from the checker bricks."
139,"The usual duration of the 'on blast' cycle is approximately ______.","10–20 min","¾–1¼ hours","3–4 hours","6–8 hours","B","The chapter specifies about 45–75 minutes."
140,"The hot blast stove heating ('on gas') cycle generally lasts ______.","15–30 minutes","1½–2½ hours","5–6 hours","8–10 hours","B","Heating cycle duration is around 1.5–2.5 hours."
141,"A snort valve in the hot blast system is used to ______.","Inject oxygen","Regulate blast volume","Remove dust","Control slag flow","B","The snort valve regulates the volume of cold blast entering the system."
142,"Steam is injected into the blast mainly for ______.","Cooling the furnace","Humidification of blast","Increasing oxygen content","Removing dust","B","Steam is added to humidify the blast before preheating."
143,"Oxygen enrichment in a blast furnace is carried out through the ______.","Tap hole","Blast air","Slag runner","Gas main","B","Oxygen is enriched directly into the blast air when required."
144,"The mixer valve is primarily used to maintain the desired ______.","Slag basicity","Hot blast temperature","Top gas pressure","Hot metal silicon","B","The mixer valve controls cold blast flow to maintain hot blast temperature."
145,"The raceway is formed due to the reaction of hot blast with ______.","Iron ore","Slag","Coke and injected fuel","Dolomite","C","Hot blast reacts with coke and injected fuel to form the raceway."
146,"The cast house is considered the most ______ area of blast furnace operation.","Mechanized","Labour-intensive","Pollution-free","Automated","B","The chapter identifies the cast house as the most labour-intensive section."
147,"The primary function of the cast house is to ______.","Charge burden","Separate hot metal and slag","Generate BF gas","Produce sinter","B","The cast house taps and separates molten metal and slag."
148,"In a single tap-hole blast furnace, slag may be flushed through the ______.","Bustle pipe","Monkey","Dust catcher","Gooseneck","B","The slag notch is commonly called the monkey."
149,"The slag notch (Monkey) is located approximately ______ above the tap-hole axis.","200–400 mm","600–800 mm","1400–1600 mm","2500–3000 mm","C","The monkey is located about 1400–1600 mm above the tap-hole axis."
150,"Increasing the number of tapings mainly reduces ______.","Blast temperature","Slag flushing operation","Hot blast pressure","Gas cleaning time","B","More frequent tapping reduces slag flushing requirements."
151,"Which equipment is used for opening the blast furnace tap hole?","Mud gun","Hydro-pneumatic drill","Rocking runner","Pusher car","B","Hydraulic or hydro-pneumatic drilling machines open the tap hole."
152,"Which equipment is used for closing the blast furnace tap hole?","Mud gun","Skimmer","Rocking runner","Dust catcher","A","The mud gun injects tap-hole clay to seal the opening."
153,"The normal interval between successive blast furnace tapings is approximately ______.","15–30 minutes","1–2 hours","4–5 hours","8–10 hours","B","The chapter specifies a tapping interval of about 1–2 hours."
154,"The usual duration of one tapping operation is ______.","20–40 minutes","45–60 minutes","90–120 minutes","3–4 hours","C","A tapping operation normally lasts 90–120 minutes."
155,"A blast furnace generally performs about ______ tapings per day.","2–3","4–5","8–9","12–15","C","Typically 8–9 tapings are carried out daily."
156,"During tapping, ______ emerges first from the tap hole.","Slag","Hot metal","BF gas","Flux","B","Hot metal exits before slag because of density differences."
157,"The separation of slag from hot metal is achieved by the ______.","Bell","Skimmer plate","Dust catcher","Bustle pipe","B","The skimmer plate diverts slag into the slag runner."
158,"The rocking runner is mainly used to ______.","Inject blast","Divert hot metal into different ladles","Transport slag","Charge burden","B","The rocking runner directs metal into selected ladles."
159,"The pusher car is mainly used for ______.","Transporting coke","Positioning hot metal ladles","Removing dust","Charging pellets","B","The pusher car locally positions the metal ladles."
160,"Hot metal ladles are normally filled up to about ______ capacity.","50%","65%","85–90%","100%","C","Ladles are filled to 85–90% for safe transportation."
161,"Blast furnace hot metal is transported to the Steel Melting Shop using ______.","Skip cars","Hot metal ladles","Ore wagons","Dust catchers","B","Refractory-lined hot metal ladles transport molten iron."
162,"Slag sent to the Slag Granulation Plant is mainly used in the ______ industry.","Automobile","Cement","Power","Textile","B","Granulated slag is an important raw material for cement."
163,"Typical silicon content of blast furnace hot metal is ______.","0.1–0.2%","0.3–0.5%","0.6–0.8%","1.5–2.0%","C","The specified silicon range is 0.6–0.8%."
164,"Typical manganese content of blast furnace hot metal is ______.","0.05–0.10%","0.5–1.0%","1.5–2.0%","3–4%","A","Hot metal generally contains 0.05–0.10% manganese."
165,"Maximum sulphur content of blast furnace hot metal is ______.","0.010%","0.025%","0.050%","0.100%","C","The chapter specifies sulphur should not exceed 0.05%."
166,"Typical phosphorus content of blast furnace hot metal is ______.","0.01–0.03%","0.05–0.15%","0.20–0.30%","0.50–0.80%","B","Hot metal generally contains 0.05–0.15% phosphorus."
167,"Typical carbon content of blast furnace hot metal is ______.","1–2%","2–3%","4–5%","6–7%","C","Blast furnace hot metal contains about 4–5% carbon."
168,"The CaO/SiO₂ basicity ratio of blast furnace slag is approximately ______.","0.50","0.75","0.98–1.00","1.80","C","The chapter specifies a slag basicity close to unity."
169,"Beneficiation of iron ore is mainly carried out to ______.","Increase moisture","Remove alumina-rich gangue","Increase sulphur","Increase coke rate","B","Beneficiation upgrades ore quality by reducing gangue."
170,"Bedding and blending of raw materials are mainly adopted to ensure ______.","Higher blast pressure","Uniform raw material quality","Higher slag production","Lower top gas temperature","B","Uniform burden quality ensures stable furnace operation."
171,"Using about 70–80% sinter in the burden generally ______.","Decreases productivity","Increases productivity","Increases coke ash","Reduces permeability","B","Higher sinter proportion improves blast furnace productivity."
172,"Adding 10–15% pellets along with sinter provides ______.","No benefit","Additional operational benefits","Higher phosphorus","Lower iron recovery","B","Pellets further improve burden quality and furnace performance."
173,"Conveyor charging is mainly preferred for ______.","Small furnaces only","Large blast furnaces","Cupola furnaces","Electric arc furnaces","B","Large blast furnaces use conveyor charging for economy."
174,"Bell-less top charging replaces conventional bells with ______.","Skip cars","Charging hoppers and rotating chute","Dust catchers","Mud guns","B","Bell-less top uses hoppers and a rotating chute for burden distribution."
175,"The movable throat armour primarily improves ______.","Blast pressure","Burden distribution","Gas cleaning","Tap-hole life","B","Proper positioning of throat armour improves burden distribution."
176,"An amanoscope is installed at the furnace top mainly to ______.","Measure blast pressure","Photograph stock surface","Inject oxygen","Clean BF gas","B","The amanoscope uses infrared rays to observe stock distribution."
177,"Above-burden and under-burden probes are mainly used to monitor ______.","Slag chemistry","Temperature and gas distribution","Blast pressure only","Hot metal level","B","The probes monitor furnace conditions and collect samples."
178,"CHSGP offers higher molten slag utilization of approximately ______.","50%","70%","98%","100%","C","CHSGP increases slag utilization to about 98%."
179,"Coal dust injection generally operates along with ______.","Low blast temperature","High blast temperature and oxygen enrichment","Reduced blast pressure","Cold blast","B","High blast temperature and oxygen enrichment maximize CDI benefits."
180,"External desulphurization of hot metal commonly uses agents like ______.","Silica and coke","Calcium carbide and magnesium","Iron ore and sinter","Dolomite only","B","Calcium carbide, lime, soda ash and magnesium are commonly used."
181,"The primary purpose of furnace probes is to ______.","Increase blast temperature","Monitor temperature distribution and collect burden/gas samples","Inject oxygen","Measure slag basicity","B","Furnace probes monitor temperature distribution and collect burden and gas samples."
182,"The Amanoscope installed at the furnace top works using ______.","Ultrasonic waves","Infrared rays","Gamma rays","Laser beams","B","The Amanoscope emits infrared rays to observe stock distribution."
183,"One major advantage of Cast House Slag Granulation is ______.","Higher coke rate","Higher slag utilization","Lower iron recovery","Higher phosphorus","B","CHSGP increases slag utilization to around 98%."
184,"Approximate slag utilization in CHSGP is ______.","60%","70%","85%","98%","D","The chapter states molten slag utilization reaches about 98%."
185,"Compared to distant granulation, CHSGP provides ______.","Lower slag quality","Better slag granule quality","Higher coke consumption","Lower productivity","B","Granulation near the cast house improves slag quality."
186,"A major advantage of CHSGP is that it requires ______.","More manpower","More space","Less space","More cranes","C","CHSGP is compact and requires less installation space."
187,"CHSGP operation is largely ______.","Manual","Semi-automatic","Fully automatic","Mechanical only","C","The plant operates automatically with minimal manpower."
