point_id,category,priority,title,point
166,Fact,5,Cooler Load,Heat load considered 25–40% of pump kW
167,Formula,5,Power Conversion,1 kW = 860 kcal/hour
168,Definition,5,Heat Exchanger,Transfers heat between fluids
169,Classification,4,Heat Exchanger Principle,Recuperative regenerative evaporative
170,Classification,4,Heat Exchanger Construction,Shell-and-tube and plate type
171,Fact,5,Common Exchangers,Shell-and-tube and plate exchangers most common
172,Definition,5,Actuator,Hydraulic cylinder or hydraulic motor
173,Fact,4,Hydraulic Motor,Produces rotary output
174,Classification,4,Motor Types,Gear vane and piston motors
175,Classification,5,Cylinder Types,Single acting and double acting
176,Definition,5,Double Acting Cylinder,Can push and pull load
177,Definition,5,Single Acting Cylinder,Can only push or lift load
178,Fact,4,Single Acting Cylinder,Retracts by weight spring or load
179,Definition,5,Seal,Prevents fluid movement in undesired direction
180,Fact,5,Seal Function,Maintains pressure and prevents leakage
181,Fact,4,Seal Function,Prevents contamination ingress
182,Fact,4,Seal Function,Separates two fluids
183,Fact,5,Seal Importance,Small cost but major effect on efficiency
184,Fact,4,Viton Seal,Viton preferred for high-temperature applications
185,Warning,4,Seal Handling,Do not use sharp tools on seals
186,Fact,4,Piping,Seamless carbon steel pipes commonly used
187,Fact,4,Modern Piping,Stainless steel piping increasingly preferred
188,Fact,4,Pipe Joints,Union joints used for small pipes
189,Fact,4,Pipe Joints,Flange joints used for large pipes
190,Fact,4,Pipe Clamps,Polypropylene clamps commonly used
191,Warning,4,Hose Layout,Hoses should not twist rub or entangle
192,Classification,5,Hydraulic Fluids,Mineral vegetable synthetic oil and water
193,Fact,5,Mineral Oil,Most common hydraulic fluid base
194,Fact,4,Vegetable Oil,Biodegradable hydraulic fluid
195,Fact,4,Synthetic Oil,Used in fire-hazardous zones
196,Fact,3,Water Use,Pure water seldom used as hydraulic fluid
197,Classification,5,Fire Resistant Fluids,HFA HFB HFC HFD
198,Fact,5,HFA Fluid,5% oil and 95% water emulsion
199,Fact,5,HFB Fluid,60% oil and 40% water emulsion
200,Fact,5,HFC Fluid,60% glycol and 40% water
201,Fact,5,HFC Fluid,Offers highest degree of fire resistance
202,Fact,5,HFD Fluid,Anhydrous synthetic fluid
203,Classification,5,Fluid Properties,Oxidation stability corrosion protection antiwear
204,Fact,5,Viscosity Index,High viscosity index preferred
205,Definition,5,Demulsibility,Ability to resist emulsion formation
206,Fact,5,Fluid Property,Hydraulic fluid should have anti-foaming characteristics
207,Fact,5,Fluid Property,Hydraulic fluid should have high flash point
208,Definition,5,Flash Point,Temperature at which oil just ignites
209,Definition,5,Fire Point,Temperature at which oil burns continuously
210,Exam Point,5,Contamination Control,Oil contamination is number one enemy of hydraulics
211,Fact,4,Contamination Source,Contaminated fresh oil
212,Fact,4,Contamination Source,Wear of pumps valves and cylinders
213,Fact,4,Contamination Source,Worn seals and O-rings
214,Fact,4,Contamination Source,Pipeline wear
215,Fact,4,Contamination Source,Welding debris
216,Fact,4,Contamination Source,Cylinder rod entry
217,Fact,4,Contamination Source,Ambient atmosphere
218,Fact,4,Contamination Source,Poor filter upkeep
219,Fact,4,Contamination Source,Cotton waste usage
220,Fact,5,Cleanliness Standards,NAS1638 and ISO4406 used
221,Fact,5,Servo Systems,NAS class 4–6 required
222,Fact,5,Servo Systems,ISO 4406 class 15/11 required
223,Fact,5,Proportional Valve,NAS class 7–8 required
224,Fact,5,Medium Pressure,NAS class 7–9 required
225,Fact,5,Low Pressure,NAS class 9–11 required
226,Exam Point,5,Fresh Oil,Fresh drum oil may be class 10 or 11
227,Warning,5,Water Contamination,Water turns oil whitish and foamy
228,Warning,5,Water Contamination,Causes rusting of components
229,Warning,5,Water Contamination,Reduces lubricating film strength
230,Warning,5,Water Contamination,Clogs filters
231,Fact,5,Leakage Control,Oil is lifeblood of hydraulic system
232,Warning,5,Leakage,Leakage damages environment
233,Warning,5,Leakage,Leakage may cause fire hazards
234,Procedure,4,Leakage Control,Tighten loose connections regularly
235,Procedure,4,Leakage Control,Replace damaged O-rings and hoses
236,Fact,4,Hydraulic Symbol,Reservoir represented by tank symbol
237,Fact,4,Hydraulic Symbol,Check valve represented by one-way flow symbol
238,Fact,4,Hydraulic Symbol,Accumulator has gas-charged symbol
239,Fact,4,Hydraulic Symbol,3-position 4-way DC valve widely used
240,Fact,4,Hydraulic Symbol,Single and double acting cylinders have different symbols
241,Concept,5,Hydraulic System Block,Hydraulic pump is energy source
242,Concept,5,Hydraulic System Block,Control valves act as distributor/controller
243,Concept,5,Hydraulic System Block,Cylinders and motors are users
244,Fact,5,Pump Arrangement,Pump generally followed by relief valve
245,Fact,5,Pump Arrangement,Pump generally followed by check valve
246,Definition,5,Open Circuit,Oil returns to tank after use
247,Definition,5,Closed Circuit,Oil returns directly to pump suction
248,Fact,4,Closed Circuit,Used for continuous hydromotor operation
249,Fact,4,Closed Circuit,Booster pump adds cool oil through flushing valve
250,Classification,5,Steel Plant Applications,Rolling mills electric arc furnaces cranes coke ovens blast furnaces CCS presses machine tools
251,Definition,5,Cavitation,Pressure falls to liquid vapor pressure
252,Fact,5,Cavitation,Produces vapor bubbles
253,Warning,5,Cavitation,Highly harmful to pumps
254,Fact,4,Cavitation,Pump produces loud noise
255,Cause-Effect,5,Cavitation,Small suction pipe can cause cavitation
256,Definition,5,Aeration,Air entering pump suction line
257,Warning,5,Aeration,Damages pump
258,Fact,4,Aeration,Fluid appears milky
259,Fact,4,Aeration,Causes erratic operation
260,Definition,5,Compressibility,Volume change per unit pressure change
261,Definition,5,Decompression,Gradual pressure release of confined fluid
262,Definition,5,Hydraulic Hammering,Pressure surge due to sudden valve action
263,Warning,5,Hydraulic Hammering,Can burst pipelines
264,Definition,5,Cracking Pressure,Pressure at which relief valve starts opening
265,Definition,5,Pressure Override,Difference between cracking and full-flow pressure
266,Definition,4,Bypass,Secondary passage for fluid flow
267,Classification,5,Maintenance Types,Breakdown preventive proactive predictive
268,Fact,4,Breakdown Maintenance,Includes component replacement
269,Fact,4,Preventive Maintenance,Includes filter replacement
270,Fact,4,Preventive Maintenance,Includes heat exchanger cleaning
271,Fact,4,Preventive Maintenance,Includes accumulator nitrogen filling
272,Fact,4,Proactive Maintenance,Focuses on contamination control
273,Fact,4,Predictive Maintenance,Includes temperature monitoring
274,Fact,4,Predictive Maintenance,Includes vibration monitoring
275,Fact,4,Predictive Maintenance,Includes oil cleanliness checking
276,Fact,4,Predictive Maintenance,Includes accumulator pressure checking
277,Rule,5,Maintenance,Always follow shutdown procedure
278,Rule,5,Maintenance,System should be kept clean
279,Rule,5,Maintenance,Regularly inspect and replace filters
280,Rule,4,Maintenance,Tighten flange joints and clamps
281,Rule,4,Maintenance,Replace hoses condition-based or time-based
282,Rule,4,Maintenance,Keep spare component ports capped
283,Warning,4,Teflon Tape,Avoid Teflon tape in precision systems
284,Rule,5,Maintenance,Prevent cooling water entry into system
285,Rule,5,Maintenance,Replace seals on time
286,Rule,4,Maintenance,Pressure gauges must be functional
287,Rule,5,Maintenance,Maintain minimum oil level
288,Rule,5,Maintenance,Low-level switch should be interlocked
289,Rule,4,Maintenance,Maintain hydraulic fluid condition log
290,Rule,4,Maintenance,Store seals in cool dry place
291,Rule,5,Maintenance,Maintain proper system temperature
292,Rule,4,Maintenance,Prefer unit replacement over field repair
293,Rule,4,Maintenance,Change all seals when opening components
294,Rule,5,Maintenance,Keep filter clogging indicators operational
295,Rule,5,Maintenance,Use Portafilters for oil topping
296,Rule,5,Accumulator,Check gas pressure periodically
297,Rule,5,Accumulator,Precharge pressure at least one-fourth working pressure
298,Rule,5,Accumulator,Nitrogen only for charging
299,Warning,5,Accumulator Charging,Charge nitrogen slowly
300,Rule,5,Pump Start,Fill pump with oil and open suction valve before startup 
