point_id,category,priority,title,point
137,Important Point,4,Water Coolers,Water coolers increase furnace life.
138,Fact,4,Charging Systems,BF uses double bell or bell-less top charging.
139,Fact,4,Tap Hole,Hearth contains tap hole for hot metal tapping.
140,Concept,5,Indirect Reduction,Indirect reduction occurs below 900°C with CO/H₂.
141,Concept,5,Direct Reduction,Direct reduction occurs above 900°C using carbon.
142,Fact,4,Taphole Position,Tapholes are 3–4 m below tuyeres.
143,Fact,4,Modern BF,Modern furnaces may have 2–4 tap holes.
144,Fact,5,Tuyeres,Tuyeres are water-cooled copper constructions.
145,Fact,5,Hot Blast Temperature,Hot blast temperature is 850–1200°C.
146,Fact,4,Blast Pressure,Blast pressure may reach 1.8–4.5 kg/cm².
147,Process,5,Hot Blast Path,Bustle pipe → Gooseneck → Blowpipe → Tuyere.
148,Classification,5,BF Products,Hot metal is a major BF product.
149,Classification,5,BF Products,Slag is a major BF product.
150,Classification,5,BF Products,BF gas is a major BF product.
151,Fact,5,BF Gas CO,BF gas contains 20–24% CO.
152,Fact,5,BF Gas CO₂,BF gas contains 18–20% CO₂.
153,Fact,5,BF Gas N₂,BF gas contains 48–52% N₂.
154,Fact,4,BF Gas H₂,BF gas contains 4–5% H₂.
155,Fact,4,BF Gas O₂,BF gas contains 0.1–0.3% O₂.
156,Fact,4,Top Gas Temperature,Top gas temperature is 100–200°C.
157,Important Point,4,BF Gas Use,Cleaned BF gas is used for stove heating.
158,Important Point,4,BF Gas Use,BF gas is used in coke ovens.
159,Important Point,4,BF Gas Use,BF gas is used in rolling mill reheating furnaces.
160,Process,5,Tapping,Tap hole is opened using drill and oxygen lancing.
161,Process,4,Slag Separation,Skimmer plate separates slag from metal.
162,Definition,5,Top Charging Equipment,Top charging controls burden distribution.
163,Classification,5,Charging Systems,Double bell is a charging system.
164,Classification,5,Charging Systems,RCU is a charging system.
165,Classification,5,Charging Systems,Paul-Wurth BLT is a charging system.
166,Fact,4,BLT,Bells are replaced by bins and valves.
167,Fact,4,BLT Feature,Rotating chute distributes burden.
168,Important Point,5,Burden Control,Charging pattern controls furnace efficiency.
169,Fact,4,Charging Sequence,CCOO is common in bell-less top furnaces.
170,Definition,5,FFCR,FFCR controls BF operations.
171,Fact,4,Automation,Modern BF uses Level-0, Level-1 and Level-2 automation.
172,Fact,4,HMI,HMI means Human Machine Interface.
173,Fact,4,SCADA,SCADA means Supervisory Control and Data Acquisition.
174,Classification,4,Auxiliary Sections,LRS = Ladle Repair Shop.
175,Classification,4,Auxiliary Sections,PCM = Pig Casting Machine.
176,Classification,4,Auxiliary Sections,CPY = Cold Pig Yard.
177,Classification,4,Auxiliary Sections,CMS = Clay Mass Shop.
178,Classification,4,Auxiliary Sections,CDI = Coal Dust Injection.
179,Classification,4,Auxiliary Sections,CHSGP = Cast House Slag Granulation Plant.
180,Classification,4,Auxiliary Sections,SDY = Slag Dump Yard.
181,Fact,4,PCM,PCM is a double strand pig casting machine.
182,Fact,4,PCM,Lime coating prevents pig sticking to moulds.
183,Definition,4,Cold Pig Yard,Cold pigs are stacked by quality.
184,Definition,4,Clay Mass Shop,Produces mud gun clay and runner mass.
185,Definition,4,CHSGP,CHSGP granulates blast furnace slag.
186,Important Point,4,Granulated Slag,Granulated slag is sold to cement industries.
187,Definition,5,Auxiliary Fuel Injection,Used to lower BF operating cost.
188,Fact,4,Auxiliary Fuels,Coal dust can be injected fuel.
189,Fact,4,Auxiliary Fuels,Natural gas can be auxiliary fuel.
190,Fact,4,Auxiliary Fuels,Coal tar can be auxiliary fuel.
191,Important Point,5,CDI Benefit,CDI reduces expensive coking coal consumption.
192,Important Point,5,CDI Benefit,CDI extends coke oven life.
193,Important Point,5,CDI Benefit,CDI increases BF productivity.
194,Important Point,5,CDI Benefit,CDI improves hot metal consistency.
195,Important Point,5,CDI Benefit,CDI reduces overall emissions.
196,Process,5,Gas Cleaning,BF gas passes through dust catcher.
197,Process,5,Gas Cleaning,Gas then passes through venturi washer.
198,Process,5,Gas Cleaning,Gas then passes through scrubber.
199,Process,5,Gas Cleaning,Final cleaning uses ESP.
200,Fact,5,ESP,ESP means Electrostatic Precipitator.
