point_id,category,priority,title,point
59,Revision Point,3,Quick Recall 44,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
60,Revision Point,3,Quick Recall 45,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
61,Revision Point,3,Quick Recall 46,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
62,Revision Point,3,Quick Recall 47,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
63,Revision Point,3,Quick Recall 48,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
64,Revision Point,3,Quick Recall 49,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
65,Revision Point,3,Quick Recall 50,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
66,Revision Point,3,Quick Recall 51,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
67,Revision Point,3,Quick Recall 52,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
68,Revision Point,3,Quick Recall 53,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
69,Revision Point,3,Quick Recall 54,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
70,Revision Point,3,Quick Recall 55,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
71,Revision Point,3,Quick Recall 56,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
72,Revision Point,3,Quick Recall 57,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
73,Revision Point,3,Quick Recall 58,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
74,Revision Point,3,Quick Recall 59,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
75,Revision Point,3,Quick Recall 60,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
76,Revision Point,3,Quick Recall 61,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
77,Revision Point,3,Quick Recall 62,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
78,Revision Point,3,Quick Recall 63,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
79,Revision Point,3,Quick Recall 64,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
80,Revision Point,3,Quick Recall 65,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
81,Revision Point,3,Quick Recall 66,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
82,Revision Point,3,Quick Recall 67,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
83,Revision Point,3,Quick Recall 68,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
84,Revision Point,3,Quick Recall 69,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
85,Revision Point,3,Quick Recall 70,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
86,Revision Point,3,Quick Recall 71,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
87,Revision Point,3,Quick Recall 72,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
88,Revision Point,3,Quick Recall 73,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
89,Revision Point,3,Quick Recall 74,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
90,Revision Point,3,Quick Recall 75,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
91,Revision Point,3,Quick Recall 76,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
92,Revision Point,3,Quick Recall 77,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
93,Revision Point,3,Quick Recall 78,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
94,Revision Point,3,Quick Recall 79,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
95,Revision Point,3,Quick Recall 80,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
96,Revision Point,3,Quick Recall 81,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
97,Revision Point,3,Quick Recall 82,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
98,Revision Point,3,Quick Recall 83,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
99,Revision Point,3,Quick Recall 84,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
100,Revision Point,3,Quick Recall 85,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
101,Revision Point,3,Quick Recall 86,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
102,Revision Point,3,Quick Recall 87,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
103,Revision Point,3,Quick Recall 88,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
104,Revision Point,3,Quick Recall 89,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
105,Revision Point,3,Quick Recall 90,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
106,Revision Point,3,Quick Recall 91,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
107,Revision Point,3,Quick Recall 92,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
108,Revision Point,3,Quick Recall 93,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
109,Revision Point,3,Quick Recall 94,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
110,Revision Point,3,Quick Recall 95,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
111,Revision Point,3,Quick Recall 96,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
112,Revision Point,3,Quick Recall 97,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
113,Revision Point,3,Quick Recall 98,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
114,Revision Point,3,Quick Recall 99,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
115,Revision Point,3,Quick Recall 100,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
116,Revision Point,3,Quick Recall 101,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
117,Revision Point,3,Quick Recall 102,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
118,Revision Point,3,Quick Recall 103,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
119,Revision Point,3,Quick Recall 104,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
120,Revision Point,3,Quick Recall 105,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
121,Revision Point,3,Quick Recall 106,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
122,Revision Point,3,Quick Recall 107,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
123,Revision Point,3,Quick Recall 108,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
124,Revision Point,3,Quick Recall 109,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
125,Revision Point,3,Quick Recall 110,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
126,Revision Point,3,Quick Recall 111,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
127,Revision Point,3,Quick Recall 112,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
128,Revision Point,3,Quick Recall 113,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
129,Revision Point,3,Quick Recall 114,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
130,Revision Point,3,Quick Recall 115,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
131,Revision Point,3,Quick Recall 116,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
132,Revision Point,3,Quick Recall 117,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
133,Revision Point,3,Quick Recall 118,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
134,Revision Point,3,Quick Recall 119,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
135,Revision Point,3,Quick Recall 120,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
136,Revision Point,3,Quick Recall 121,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
137,Revision Point,3,Quick Recall 122,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
138,Revision Point,3,Quick Recall 123,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
139,Revision Point,3,Quick Recall 124,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
140,Revision Point,3,Quick Recall 125,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
141,Revision Point,3,Quick Recall 126,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
142,Revision Point,3,Quick Recall 127,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
143,Revision Point,3,Quick Recall 128,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
144,Revision Point,3,Quick Recall 129,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
145,Revision Point,3,Quick Recall 130,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
146,Revision Point,3,Quick Recall 131,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
147,Revision Point,3,Quick Recall 132,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
148,Revision Point,3,Quick Recall 133,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
149,Revision Point,3,Quick Recall 134,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
150,Revision Point,3,Quick Recall 135,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
151,Revision Point,3,Quick Recall 136,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
152,Revision Point,3,Quick Recall 137,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
153,Revision Point,3,Quick Recall 138,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
154,Revision Point,3,Quick Recall 139,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
155,Revision Point,3,Quick Recall 140,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
156,Revision Point,3,Quick Recall 141,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
157,Revision Point,3,Quick Recall 142,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
158,Revision Point,3,Quick Recall 143,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
159,Revision Point,3,Quick Recall 144,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
160,Revision Point,3,Quick Recall 145,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
161,Revision Point,3,Quick Recall 146,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
162,Revision Point,3,Quick Recall 147,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
163,Revision Point,3,Quick Recall 148,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
164,Revision Point,3,Quick Recall 149,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
165,Revision Point,3,Quick Recall 150,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
166,Revision Point,3,Quick Recall 151,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
167,Revision Point,3,Quick Recall 152,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
168,Revision Point,3,Quick Recall 153,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
169,Revision Point,3,Quick Recall 154,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
170,Revision Point,3,Quick Recall 155,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
171,Revision Point,3,Quick Recall 156,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
172,Revision Point,3,Quick Recall 157,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
173,Revision Point,3,Quick Recall 158,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
174,Revision Point,3,Quick Recall 159,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
175,Revision Point,3,Quick Recall 160,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
176,Revision Point,3,Quick Recall 161,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
177,Revision Point,3,Quick Recall 162,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
178,Revision Point,3,Quick Recall 163,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
179,Revision Point,3,Quick Recall 164,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
180,Revision Point,3,Quick Recall 165,"Raw materials, mines, coal, fluxes, beneficiation, pelletisation and logistics are critical themes of the chapter."
