point_id,category,priority,title,point
96,Classification,5,Turnaround Initiative,Cost reduction was a key turnaround measure.
97,Classification,5,Turnaround Initiative,Manpower rightsizing was a turnaround measure.
98,Fact,5,Turnaround Success,SAIL successfully turned around by the last quarter of 2002-03.
99,Fact,4,Growth Readiness,SAIL became ready for future growth plans after turnaround.
100,Fact,5,Corporate Plan 2012,Corporate Plan-2012 was launched in July 2004.
101,Fact,4,Plan Horizon,Corporate Plan-2012 extended up to 2012 AD.
102,Important Point,5,Strategic Orientation,SAIL focused on building a robust organization.
103,Important Point,5,Strong Fundamentals,Corporate Plan-2012 emphasized strong fundamentals.
104,Exam Point,5,Hot Metal Target,Initial hot metal target under CP-2012 was 23 million tonnes.
105,Exam Point,5,Saleable Steel Target,Initial saleable steel target was 20 million tonnes.
106,Important Point,5,MEP Plan,A company-wide Modernization-cum-Expansion Plan was developed.
107,Important Point,4,MEP Coverage,MEP included plants and mines.
108,Fact,5,CPFR Finding,CPFR indicated higher capacity potential.
109,Exam Point,5,Revised Hot Metal Target,Hot metal capacity could reach 26 million tonnes.
110,Exam Point,5,Revised Saleable Steel Target,Saleable steel capacity could reach 23 million tonnes.
111,Definition,5,Vision 2030,Vision 2030 is SAIL's medium- and long-term business strategy.
112,Exam Point,5,Vision 2030 Target,Vision 2030 targets 50 million tonnes of hot metal.
113,Exam Point,5,Vision 2030 Steel Target,Vision 2030 targets 48 million tonnes of crude steel.
114,Important Point,5,Global Aspiration,Vision 2030 aims to place SAIL among top global metals and mining companies.
115,Important Point,5,Customer Base,Vision 2030 focuses on broadening the customer base.
116,Important Point,4,Export Focus,Vision 2030 seeks increased exports.
117,Important Point,4,Retail Focus,Vision 2030 emphasizes retail sales growth.
118,Concept,5,De-Risking Strategy,Forward integration is used to de-risk business operations.
119,Concept,5,SWOT-Based Planning,Vision 2030 strategies are based on SWOT analysis.
120,Important Point,5,Market Leadership,Market leadership is a key strategic area.
121,Important Point,4,Global Orientation,Market leadership is pursued with a global orientation.
122,Important Point,5,Product Mix Alignment,Product mix should align with industry trends.
123,Important Point,5,Input Integration,Complete integration of key raw materials is targeted.
124,Important Point,5,Techno-Economic Improvement,Improving techno-economic parameters is a strategic goal.
125,Important Point,4,Efficient Deployment,Efficient manpower deployment is emphasized.
126,Fact,5,Infrastructure Dominance,SAIL aims to retain dominance in infrastructure sector.
127,Fact,5,Construction Dominance,SAIL aims to retain dominance in construction sector.
128,Important Point,5,Value Added Products,SAIL seeks strong presence in value-added products.
129,Important Point,4,New Products,Several new products are envisioned.
130,Important Point,4,New Mills,Several new mills are planned.
131,Concept,4,Market Expansion,New products help expand customer base.
132,Concept,4,Alternate Smelting,Alternate smelting processes are targeted for hot metal production.
133,Exam Point,5,Actual Hot Metal,Actual hot metal production in 2016-17 was 15.7 mtpa.
134,Exam Point,5,Expanded Hot Metal,Expanded hot metal capacity target is 23.5 mtpa.
135,Exam Point,5,Actual Crude Steel,Actual crude steel production in 2016-17 was 14.4 mtpa.
136,Exam Point,5,Expanded Crude Steel,Expanded crude steel capacity target is 21.4 mtpa.
137,Exam Point,5,Actual Saleable Steel,Actual saleable steel production in 2016-17 was 13.8 mtpa.
138,Exam Point,5,Expanded Saleable Steel,Expanded saleable steel target is 20.23 mtpa.
139,Important Point,5,New Mines,New mines will support future hot metal production.
140,Important Point,5,Beneficiation Units,Beneficiation units will be developed with new mines.
141,Exam Point,5,Pellet Capacity,Planned pellet capacity is around 15 million tonnes.
142,Important Point,4,Dedicated Rail Tracks,SAIL may own dedicated rail tracks for logistics.
143,Important Point,4,Specialized Wagons,Specialized wagons are planned for logistics efficiency.
144,Important Point,4,New Ports,Development of eastern coast ports is planned.
145,Important Point,4,Inland Waterways,SAIL plans to explore inland waterways.
146,Concept,5,Logistics Management,Efficient logistics support incremental steel volumes.
147,Important Point,4,Land Utilization,Continual improvement in land utilization is targeted.
148,Important Point,5,Steel Technology,Continuous improvement in steelmaking technology is targeted.
149,Important Point,5,Productivity Focus,Manpower productivity improvement is a key goal.
150,Important Point,5,Energy Management,Energy management is a priority area.
151,Important Point,5,Sustainability,Sustainability is a target area for excellence.
152,Important Point,5,HR Strategy,HR strategy focuses on organizational restructuring.
153,Important Point,4,Employee Engagement,Employee engagement must align with growth plans.
154,Fact,4,Strategic Alliances,SAIL has formed domestic and international strategic alliances.
155,Fact,5,Raw Material JV,International Coal Ventures Ltd. supports raw material security.
156,Fact,5,ICVL Partners,ICVL is a JV with CIL, RINL, NMDC and NTPC.
157,Fact,5,ICVL Objective,ICVL acquires coal assets globally.
158,Fact,5,Energy Alliance,SAIL has power JV partnerships with NTPC and DVC.
159,Fact,5,Energy Objective,Power JVs support captive consumption.
160,Fact,5,Cement JV,Bhilai Jaypee Cement Ltd. is SAIL's cement JV.
161,Exam Point,5,Cement Capacity,Cement plant capacity is 2.1 million tonnes per annum.
162,Fact,4,Grinding Unit,Grinding unit is located at Bhilai.
163,Fact,4,Clinkering Unit,Clinkering unit is located at Satna.
164,Fact,5,Wagon JV,SAIL formed a JV for specialized wagon manufacturing.
165,Fact,5,E-Portal JV,Tata Steel is SAIL's partner in e-commerce activities.
166,Fact,5,E-Portal Objective,E-portal JV promotes e-commerce in steel.
167,Fact,5,Steel Processing JV,BMW Industries Ltd. is a steel processing JV partner.
168,Fact,5,Steel Processing Partner,Prime Gold Group is a steel processing JV partner.
169,Memory Hook,4,Strategy Formula,Vision plus analysis plus execution equals strategy.
170,Revision Point,5,Vision 2030 Roadmap,Vision 2030 defines SAIL's roadmap beyond current expansion.
171,Viva Point,4,Planning Culture,Structured planning is a hallmark of SAIL.
172,Interview Point,4,Strategic Success,SAIL adapted strategy to changing business environments.
173,Frequently Asked,5,Corporate Planning,1987 and 1992 were the two early corporate plan years.
174,Frequently Asked,5,Turnaround Period,1998-2003 is remembered as SAIL's turnaround phase.
175,Revision Point,5,Vision 2030 Targets,50 MT hot metal and 48 MT crude steel are key Vision 2030 figures.
