point_id,category,priority,title,point
38,Classification,5,SAIL Subsidiary,BCCL became part of SAIL in 1973.
39,Classification,5,SAIL Subsidiary,NMDC became part of SAIL in 1973.
40,Fact,5,SAIL Restructuring,SAIL became an operating company in 1978.
41,Fact,4,HSL Merger,HSL steelmaking subsidiaries merged into SAIL in 1978.
42,Fact,4,HSCL Status,HSCL became an independent company after restructuring.
43,Fact,4,BCCL Status,BCCL became independent after restructuring.
44,Fact,4,NMDC Status,NMDC became independent after restructuring.
45,Fact,5,RINL,RINL became a separate company in February 1982.
46,Fact,5,IISCO Takeover,IISCO became SAIL subsidiary in 1979.
47,Fact,5,IISCO Merger,IISCO merged with SAIL in February 2006.
48,Fact,4,MEL Acquisition,Maharashtra Elektrosmelt Limited acquired in 1986.
49,Fact,4,MEL Merger,MEL merged with SAIL in July 2011.
50,Fact,4,VISL Acquisition,Visvesvaraya Iron & Steel acquired in 1989.
51,Fact,4,VISL Merger,VISL merged with SAIL in 1998.
52,Fact,4,BRL Merger,BRL merged with SAIL on 28 July 2009.
53,Fact,4,SRCL Status,SRCL became SAIL subsidiary in December 2011.
54,Important Point,5,Integrated Plants,SAIL operates five integrated steel plants.
55,Fact,5,Integrated Plants List,Bhilai is an integrated steel plant of SAIL.
56,Fact,5,Integrated Plants List,Bokaro is an integrated steel plant of SAIL.
57,Fact,5,Integrated Plants List,Burnpur is an integrated steel plant of SAIL.
58,Fact,5,Integrated Plants List,Durgapur is an integrated steel plant of SAIL.
59,Fact,5,Integrated Plants List,Rourkela is an integrated steel plant of SAIL.
60,Fact,5,Special Steel Plant,Bhadravati is a special steel plant.
61,Fact,5,Special Steel Plant,Durgapur hosts a special steel plant.
62,Fact,5,Special Steel Plant,Salem hosts a special steel plant.
63,Exam Point,5,CFP Importance,CFP is the only PSU producing manganese-based ferro alloys.
64,Fact,5,Manpower,SAIL manpower was 50,246 on 01.02.2026.
65,Exam Point,5,Best Sales,SAIL achieved record sales of 18.07 MT during 2024-25.
66,Exam Point,5,Revenue,SAIL revenue from operations was Rs. 1,02,478 crore.
67,Concept,4,Modernization Goal,Technological upgradation maintains competitiveness.
68,Concept,4,Modernization Goal,Capacity enhancement removes production bottlenecks.
69,Concept,4,Modernization Goal,Projects improve productivity and product quality.
70,Concept,4,Modernization Goal,Projects improve equipment health.
71,Concept,4,Modernization Goal,Projects improve yield.
72,Concept,4,Modernization Goal,Projects conserve energy.
73,Concept,4,Modernization Goal,Projects reduce production costs.
74,Concept,4,Modernization Goal,Projects reduce environmental pollution.
75,Important Point,5,Carbon Footprint,SAIL is focusing on carbon footprint reduction.
76,Exam Point,5,Current Capacity,Integrated plants crude steel capacity is 20.30 MTPA.
77,Exam Point,5,Special Steel Capacity,Special steel plants capacity is 0.41 MTPA.
78,Exam Point,5,Future Capacity,SAIL envisages nearly 50 MTPA crude steel capacity.
79,Fact,4,Expansion Route,Capacity growth includes brownfield expansion.
80,Fact,4,Expansion Route,Capacity growth includes greenfield expansion.
81,Fact,4,Expansion Condition,Demand growth must absorb additional steel production.
82,Fact,4,Expansion Condition,Sustainable debt-equity ratio is essential.
83,Fact,4,Expansion Condition,Captive iron ore availability is necessary.
84,Fact,4,Expansion Condition,Land availability is required.
85,Exam Point,5,BSP Capacity Current,BSP crude steel capacity is 6.8 MTPA.
86,Exam Point,5,BSP Capacity Future,BSP target capacity is 12 MTPA.
87,Exam Point,5,DSP Capacity Current,DSP crude steel capacity is 2.2 MTPA.
88,Exam Point,5,DSP Capacity Future,DSP target capacity is 7.5 MTPA.
89,Exam Point,5,RSP Capacity Current,RSP crude steel capacity is 4.2 MTPA.
90,Exam Point,5,RSP Capacity Future,RSP target capacity is 8.8 MTPA.
91,Exam Point,5,BSL Capacity Current,BSL crude steel capacity is 4.6 MTPA.
92,Exam Point,5,BSL Capacity Future,BSL target capacity is 14 MTPA.
93,Exam Point,5,ISP Capacity Current,ISP crude steel capacity is 2.5 MTPA.
94,Exam Point,5,ISP Capacity Future,ISP target capacity is 7.3 MTPA.
95,Exam Point,5,SAIL Total Future Capacity,Five integrated plants target 49.6 MTPA.
96,Fact,5,Bhilai Agreement,Bhilai agreement signed on 2 February 1955.
97,Fact,4,Bhilai Partner,Soviet Union assisted Bhilai Steel Plant.
98,Fact,4,Bhilai Operation Start,Coke Battery No.1 commissioned on 31 January 1959.
99,Fact,4,Bhilai Pig Iron,Blast Furnace No.1 started pig iron production on 4 February 1959.
100,Exam Point,5,Bhilai Location,Bhilai Steel Plant is located in Chhattisgarh.
101,Exam Point,5,Bhilai Specialty,BSP was first in India to produce 3600 mm wide heavy plates.
102,Fact,5,BSP Award,BSP won Prime Minister's Trophy eleven times.
103,Fact,5,Rail Production,BSP produces world's longest 130 m rails.
104,Fact,5,Rail Panels,BSP produces 260 m welded rail panels.
105,Fact,4,TMT Quality,BSP TMT products are earthquake resistant.
106,Fact,4,BSP Products,BSP produces rails and structurals.
107,Fact,4,BSP Products,BSP produces merchant products.
108,Fact,4,BSP Products,BSP produces wire rods.
109,Exam Point,5,BSP Capacity,Hot metal capacity is 7.2 MT.
110,Exam Point,5,BSP Capacity,Crude steel capacity is 6.8 MT.
111,Exam Point,5,BSP Capacity,Saleable steel capacity is 6.4 MT.
112,Fact,5,RSP First,RSP was first public sector steel plant project.
113,Fact,4,RSP Agreement,RSP agreement signed on 31 December 1953.
114,Fact,4,RSP Foreign Partner,Thyssen and Demag consortium assisted RSP.
115,Fact,4,RSP Coke Oven,Coke Oven Battery No.1 commissioned on 3 December 1958.
116,Fact,4,RSP Blast Furnace,First blast furnace commissioned on 3 February 1959.
117,Exam Point,5,RSP Speciality,RSP produces 100% steel through continuous casting since 1998.
118,Exam Point,5,RSP Unique,RSP alone produces large diameter pipes in SAIL.
119,Fact,4,RSP Innovation,RSP first integrated plant in India producing flat products.
120,Fact,4,RSP Innovation,RSP first in Asia to adopt BOF process.
121,Fact,4,RSP Expansion,RSP expanded from 1 MT to 1.8 MT between 1965-68.
122,Fact,4,RSP Modernization,Phase I modernization completed in 1994.
123,Fact,4,RSP Modernization,Phase II modernization completed in 1997-98.
124,Exam Point,5,RSP Capacity,Hot metal capacity is 4.65 MT.
125,Exam Point,5,RSP Capacity,Crude steel capacity is 4.2 MT.
126,Exam Point,5,RSP Capacity,Saleable steel capacity is 4.3 MT.
127,Fact,5,DSP Location,DSP is 158 km from Kolkata.
128,Fact,4,DSP River,DSP is located on the Damodar River.
129,Fact,5,DSP Specialty,DSP pioneered forged railway wheels and axles.
130,Fact,4,DSP Capacity Growth,DSP grew from 1 MTPA to 2.2 MTPA crude steel capacity.
131,Exam Point,5,DSP Capacity,Hot metal capacity is 2.4 MT.
132,Exam Point,5,DSP Capacity,Crude steel capacity is 2.2 MT.
133,Exam Point,5,DSP Capacity,Saleable steel capacity is 2.12 MT.
134,Exam Point,5,DSP Unique,DSP Wheel and Axle Plant serves Indian Railways.
135,Fact,4,DSP Export,MSM products received CE marking certification.
136,Fact,5,Bokaro Vision,Bokaro was conceived in 1959.
137,Fact,4,Bokaro Agreement,Agreement with USSR signed on 25 January 1965.
138,Fact,4,Bokaro Construction,Construction started on 6 April 1968.
139,Exam Point,5,Bokaro Identity,Bokaro is India's first Swadeshi Steel Plant.
140,Fact,4,Bokaro First Furnace,First blast furnace started on 2 October 1972.
141,Fact,4,Bokaro Phase,1.7 MT phase completed on 26 February 1978.
142,Exam Point,5,Bokaro Capacity,Hot metal capacity is 5.25 MT.
143,Exam Point,5,Bokaro Capacity,Crude steel capacity is 4.65 MT.
144,Exam Point,5,Bokaro Capacity,Saleable steel capacity is 4.24 MT.
145,Fact,4,IISCO Location,ISP is located at Burnpur in West Bengal.
146,Fact,4,IISCO Incorporation,IISCO incorporated on 11 March 1918.
147,Fact,4,Kulti Furnace,Open-top blast furnace existed at Kulti since 1870.
148,Fact,4,IISCO Nationalization,IISCO was nationalized in 1972.
149,Fact,5,IISCO Merger,IISCO merged with SAIL on 16 February 2006.
150,Exam Point,5,ISP Capacity,Current crude steel capacity is 2.5 MT. 
