point_id,category,priority,title,point
70,Exam Point,5,High Growth Market,India is emerging as a major high-growth steel market.
71,Fact,4,FY25 Production Growth,Crude steel production increased 5.3% in FY25.
72,Fact,4,FY25 Consumption Growth,Finished steel consumption increased 11.5% in FY25.
73,Fact,4,FY25 Import Growth,Finished steel imports increased 14.8% in FY25.
74,Fact,4,FY25 Export Decline,Finished steel exports declined 35.1% in FY25.
75,Important Point,4,Demand Driven Expansion,Indian steel growth is increasingly demand-driven.
76,Fact,5,Finished Steel FY25,Finished steel production reached 146.6 MT in FY25.
77,Fact,5,Consumption FY25,Finished steel consumption reached 152 MT in FY25.
78,Fact,4,Import FY25,Finished steel imports were 9.6 MT in FY25.
79,Fact,4,Export FY25,Finished steel exports were 4.9 MT in FY25.
80,Exam Point,5,Market Leaders,JSW Steel and Tata Steel are market leaders.
81,Fact,4,JSW Share,JSW Steel held 13.9% market share.
82,Fact,4,Tata Share,Tata Steel held 13.6% market share.
83,Fact,4,SAIL Share,SAIL held 10.6% market share.
84,Fact,4,Other Producers Share,Other producers accounted for 44.5% market share.
85,Fact,4,Import Share,Imports represented 6.3% market share.
86,Important Point,4,Market Fragmentation,Indian steel market is highly diversified.
87,Definition,5,EAF Route,EAF stands for Electric Arc Furnace route.
88,Definition,5,IF Route,IF stands for Induction Furnace route.
89,Fact,5,Oxygen Route Share FY25,Oxygen route accounted for 41% of production.
90,Fact,5,EAF Share FY25,EAF route accounted for 21% of production.
91,Fact,5,IF Share FY25,IF route accounted for 38% of production.
92,Comparison,4,IF Route Growth,IF route increased from 35% to 38%.
93,Comparison,4,Oxygen Route Decline,Oxygen route declined from 43% to 41%.
94,Comparison,4,EAF Route Decline,EAF route declined from 22% to 21%.
95,Exam Point,5,BF-BOF Preference,Major steel companies prefer BF-BOF for expansion.
96,Fact,5,Demand CAGR,India's steel consumption may grow at 5–6% CAGR.
97,Fact,5,Demand 2035,Steel demand may reach 240–260 MT by 2035.
98,Fact,5,National Infrastructure Pipeline,India's infrastructure pipeline is valued at $1.4 trillion.
99,Fact,4,Capacity Addition Plan,Steel companies announced about 70 MT capacity additions.
100,Important Point,5,Future Demand Drivers,Automotive renewables and defense will drive future steel demand.
