point_id,category,priority,title,point
135,Fact,5,Dalli Distance,Dalli is 90 km from Bhilai Steel Plant via rail.
136,Fact,5,Rajhara Mine,Rajhara supplies iron ore to Bhilai Steel Plant.
137,Fact,5,Rajhara Distance,Rajhara is 86 km from Bhilai Steel Plant.
138,Fact,5,Nandini Mine,Nandini supplies flux to Bhilai Steel Plant.
139,Fact,5,Nandini Distance,Nandini is 23 km from Bhilai Steel Plant.
140,Fact,5,Hirri Mine,Hirri supplies flux to Bhilai Steel Plant.
141,Fact,5,Hirri Distance,Hirri is 135 km from Bhilai Steel Plant.
142,Fact,5,Kuteshwar Mine,Kuteshwar supplies flux to Bhilai Steel Plant.
143,Fact,5,Kuteshwar Distance,Kuteshwar is 496 km from Bhilai Steel Plant.
144,Fact,5,Rowghat Project,Rowghat supplies iron ore to Bhilai Steel Plant.
145,Fact,5,Rowghat Distance,Rowghat is approximately 190 km from Bhilai Steel Plant.
146,Fact,5,Visakhapatnam Port,Visakhapatnam supplies imported coal to Bhilai.
147,Fact,5,Visakhapatnam Distance,Visakhapatnam is 556 km from Bhilai.
148,Fact,5,Gangavaram Port,Gangavaram supplies imported coal to Bhilai.
149,Fact,5,Gangavaram Distance,Gangavaram is 561 km from Bhilai.
150,Fact,5,Durgapur Logistics,Durgapur logistics depend on captive mines and ports.
151,Fact,5,Bolani Mine,Bolani supplies iron ore to Durgapur Steel Plant.
152,Fact,5,Bolani Distance,Bolani is 318 km from Durgapur.
153,Fact,5,Gua Mine,Gua supplies iron ore to Durgapur.
154,Fact,5,Gua Distance,Gua is 309 km from Durgapur.
155,Fact,5,Kuteshwar for DSP,Kuteshwar supplies limestone to Durgapur.
156,Fact,5,Kuteshwar DSP Distance,Kuteshwar is 873 km from Durgapur.
157,Fact,5,Birimitrapur Mine,Birimitrapur supplies dolomite to Durgapur.
158,Fact,5,Birimitrapur Distance,Birimitrapur is 354 km from Durgapur.
159,Fact,5,Hirri for DSP,Hirri supplies dolomite to Durgapur.
160,Fact,5,Hirri DSP Distance,Hirri is 640 km from Durgapur.
161,Fact,5,Dhanbad Area,Dhanbad supplies domestic power/coking coal.
162,Fact,5,Dhanbad Distance,Dhanbad is 92 km from Durgapur.
163,Fact,5,Haldia Port,Haldia supplies imported coking coal and limestone.
164,Fact,5,Haldia Distance DSP,Haldia is 308 km from Durgapur.
165,Fact,5,Dhamra Port,Dhamra serves Durgapur Steel Plant.
166,Fact,5,Dhamra Distance DSP,Dhamra is 483 km from Durgapur.
167,Fact,5,Rourkela Logistics,Rourkela obtains raw materials from multiple captive mines.
168,Fact,5,Barsuan and Tilda,Barsuan and Tilda supply iron ore to Rourkela.
169,Fact,5,Barsuan Distance,Barsuan is 73 km from Rourkela.
170,Fact,5,Kalta Mine,Kalta supplies iron ore to Rourkela.
171,Fact,5,Kalta Distance,Kalta is 63 km from Rourkela.
172,Fact,5,Kiriburu Mine,Kiriburu supplies iron ore to Rourkela.
173,Fact,5,Kiriburu Distance,Kiriburu is 91 km from Rourkela.
174,Fact,5,Meghataburu Mine,Meghataburu supplies iron ore to Rourkela.
175,Fact,5,Meghataburu Distance,Meghataburu is 91 km from Rourkela.
176,Fact,5,Birimatrapur Limestone,Birimatrapur supplies limestone to Rourkela.
177,Fact,5,Birimatrapur Distance RSP,Birimatrapur is 35 km from Rourkela.
178,Fact,5,Sonakhan Mine,Sonakhan supplies limestone to Rourkela.
179,Fact,5,Sonakhan Distance,Sonakhan is 45 km from Rourkela.
180,Fact,5,Haldia Port RSP,Haldia serves Rourkela Steel Plant.
181,Fact,5,Haldia Distance RSP,Haldia is 402 km from Rourkela.
182,Fact,5,Paradip Port RSP,Paradip serves Rourkela Steel Plant.
183,Fact,5,Paradip Distance RSP,Paradip is 505 km from Rourkela.
184,Fact,5,Dhamra Port RSP,Dhamra serves Rourkela Steel Plant.
185,Fact,5,Dhamra Distance RSP,Dhamra is 527 km from Rourkela.
186,Fact,5,Gopalpur Port,Gopalpur serves Rourkela Steel Plant.
187,Fact,5,Gopalpur Distance,Gopalpur is 581 km from Rourkela.
188,Fact,5,Bokaro Logistics,Bokaro Steel Plant relies on captive mines and ports.
189,Fact,5,Gua Mine Bokaro,Gua supplies iron ore to Bokaro.
190,Fact,5,Gua Distance Bokaro,Gua is 264 km from Bokaro.
191,Fact,5,Chiria Mine,Chiria supplies iron ore to Bokaro.
192,Fact,5,Chiria Distance,Chiria is 240 km from Bokaro.
193,Fact,5,Kiriburu Bokaro,Kiriburu supplies iron ore to Bokaro.
194,Fact,5,Kiriburu Distance Bokaro,Kiriburu is 362 km from Bokaro.
195,Fact,5,Meghataburu Bokaro,Meghataburu supplies iron ore to Bokaro.
196,Fact,5,Meghataburu Distance Bokaro,Meghataburu is 362 km from Bokaro.
197,Fact,5,Haldia Bokaro,Haldia supplies coking coal to Bokaro.
198,Fact,5,Haldia Distance Bokaro,Haldia is 366 km from Bokaro.
199,Fact,5,Dhamra Bokaro,Dhamra supplies coking coal to Bokaro.
200,Fact,5,Dhamra Distance Bokaro,Dhamra is 496 km from Bokaro.
