point_id,category,priority,title,point
121,Important Point,5,Norms of Behaviour,Behavior should enhance customer satisfaction.
122,Fact,4,Customer Focus,Customer satisfaction must be enhanced continuously.
123,Procedure,4,Customer Satisfaction Example,Marketing branches should communicate orders to PPC.
124,Exam Point,5,Customer Satisfaction Example,Order booking should be communicated on the same day.
125,Procedure,4,PPC,PPC stands for Production Planning and Control.
126,Important Point,5,PPC,PPC should begin with quality commitment.
127,Important Point,5,PPC,PPC should begin with delivery commitment.
128,Important Point,5,Concern for People,Safety of employees should guide decisions.
129,Important Point,5,Concern for People,Health of employees should guide decisions.
130,Important Point,5,Concern for People,Quality of work-life should guide decisions.
131,Exam Point,5,Manager Responsibility,Managers must communicate core values.
132,Fact,4,Manager Responsibility,Core values should be communicated through words.
133,Fact,4,Manager Responsibility,Core values should be communicated through actions.
134,Warning,5,Core Values,Behavioral deviations must be discouraged.
135,Important Point,5,Profitability,Innovation should reduce costs.
136,Fact,4,Profitability,Cost reduction improves profitability.
137,Important Point,5,Resource Management,Resources should be used optimally.
138,Warning,5,Resource Management,Avoid asking for unnecessary resources.
139,Warning,5,Resource Management,Avoid giving unnecessary resources.
140,Important Point,5,Commitment to Excellence,Rated capacity is a minimum benchmark.
141,Warning,5,Commitment to Excellence,Rated capacity is not the maximum limit.
142,Exam Point,5,Performance Evaluation,Performance should be compared with past performance.
143,Exam Point,5,Performance Evaluation,Performance should be compared with targets.
144,Important Point,5,Performance Evaluation,Performance should be evaluated against potential.
145,Fact,4,Performance Evaluation,Aim for full utilization of potential.
146,Exam Point,5,Performance Evaluation,Target is 100% achievement of potential.
147,Comparison,4,Vision vs Mission,Vision provides long-term direction while mission drives strategic action.
148,Memory Hook,4,Vision Lighthouse,Vision guides organizations like a lighthouse guides ships.
149,Memory Hook,4,Core Values 1995,Remember core values adopted in 1995.
150,Revision Point,5,Chapter Essence,Vision, culture and core values collectively drive organizational excellence.
